,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
1475,"Mamedyarov, Shakhriyar","Minasian, Artashes",2607,2555,2003.06.13,swiss,1/2-1/2,B06
1476,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2820,2770,2021.06.12,,0-1,
1477,"Mamedyarov, Shakhriyar","Kamsky, Gata",2757,2721,2013.12.15,tourn (blitz),1/2-1/2,E39
1478,"Badalov, Samir","Mamedyarov, Shakhriyar",2322,2201,2000.??.??,tourn,0-1,E99
1479,"Mamedyarov, Shakhriyar","Quparadze, Giga",2770,2463,2020.10.27,swiss,1-0,B23
1480,"Mamedyarov, Shakhriyar","Harikrishna, Pentala",2747,2753,2016.02.28,tourn (blitz),1/2-1/2,E21
1481,"Mamedyarov, Shakhriyar","Asendorf, Joachim",2736,2275,2015.10.19,team-swiss,1-0,C00
1482,"Mamedyarov, Shakhriyar","Postny, Evgeny",2722,2591,2006.08.20,,1-0,E16
1483,"Mamedyarov, Shakhriyar","Miroshnichenko, Evgenij",2699,2608,2006.05.11,swiss,1-0,D37
1484,"Jobava, Baadur","Mamedyarov, Shakhriyar",2672,2750,2016.06.19,,1-0,B07
1485,"Wesley, George","Mamedyarov, Shakhriyar",2773,2747,2016.01.24,,1/2-1/2,C55
1486,"Mamedyarov, Shakhriyar","Quang Liem, Le",2764,2709,2020.07.15,,1/2-1/2,D37
1487,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2765,2775,2019.07.31,blitz,0-1,
1488,"Noritsyn, Nikolay","Mamedyarov, Shakhriyar",2512,2770,2021.03.30,,0-1,B40
1489,"Mamedyarov, Shakhriyar","Gaprindashvili, Valeriane",2542,2471,2002.08.22,match (blitz),1/2-1/2,C10
1490,"Xiong, Jeffery","Mamedyarov, Shakhriyar",2709,2764,2020.07.14,,0-1,D22
1491,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2672,2722,2006.08.20,,1/2-1/2,C96
1492,"Mamedov, Rauf","Mamedyarov, Shakhriyar",2330,2607,2003.04.22,swiss,1/2-1/2,C50
1493,"Duda, Jan","Mamedyarov, Shakhriyar",2750,2771,2022.04.25,,0-1,D38
1494,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2766,2785,2017.02.22,swiss,1/2-1/2,D37
1495,"Mamedyarov, Shakhriyar","Livaic, Leon",2770,2505,2021.05.08,,0-1,D35
1496,"Mamedyarov, Shakhriyar","Grandelius, Nils",2746,2536,2011.09.29,team-swiss,1-0,E30
1497,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2800,2724,2017.07.10,,1/2-1/2,D38
1498,"Valdes, Erick","Mamedyarov, Shakhriyar",2402,2770,2021.02.09,,0-1,A06
1499,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2757,2770,2021.03.15,,0-1,B29
1500,"Mamedyarov, Shakhriyar","Kotanjian, Tigran",2522,2369,2001.06.30,,1-0,D48
1501,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2736,2770,2021.03.13,,1/2-1/2,C41
1502,"Polgar, Judit","Mamedyarov, Shakhriyar",,,????.??.??,,0-1,
1503,"Mamedyarov, Shakhriyar","Moradiabadi, Elshan",2201,2094,1999.09.19,,1-0,E63
1504,"Mamedyarov, Shakhriyar","Nisipeanu, Liviu Dieter",2757,2689,2007.02.11,team,1/2-1/2,A37
1505,"Mamedyarov, Shakhriyar","Panelo Munoz, Marcelo A",2754,2392,2007.04.06,swiss (rapid),1-0,A45
1506,"Amin, Bassem","Mamedyarov, Shakhriyar",2710,2817,2018.12.26,rapid,0-1,C50
1507,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2808,2782,2018.06.23,tourn (rapid),1-0,D37
1508,"Mamedyarov, Shakhriyar","Kamsky, Gata",2772,2684,2021.10.14,team,1-0,D15
1509,"Mamedyarov, Shakhriyar","Romanova, Ema",2765,2624,2011.08.09,,1/2-1/2,A56
1510,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2775,2759,2015.02.15,tourn,0-1,B90
1511,"Bocharov, Dmitry","Mamedyarov, Shakhriyar",2574,2646,2005.08.17,swiss,1-0,D76
1512,"Cheparinov, Ivan","Mamedyarov, Shakhriyar",2670,2752,2007.11.30,k.o.,1-0,D38
1513,"Mamedyarov, Shakhriyar","Li, Yankai",,,????.??.??,,1-0,
1514,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2752,2762,2016.11.20,team-tourn,1-0,E15
1515,"Mamedyarov, Shakhriyar","Gazik, Viktor",2770,2542,2020.12.01,,1-0,A50
1516,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2781,2800,2017.06.24,tourn (rapid),1/2-1/2,C50
1517,"Mamedyarov, Shakhriyar","Vaganian, Rafael A",2731,2590,2008.11.08,tourn (blitz),1-0,D53
1518,"Mamedyarov, Shakhriyar","Mamedjarova, Zeinab",2522,2226,2001.06.26,,1-0,B07
1519,"Mamedyarov, Shakhriyar","Chadaev, Nikolai",2726,2580,2012.07.09,tourn (blitz),0-1,D17
1520,"Zelcic, Robert","Mamedyarov, Shakhriyar",2547,2503,2001.11.14,,1/2-1/2,C54
1521,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2645,2646,2005.??.??,,1/2-1/2,C42
1522,"Eljanov, Pavel","Mamedyarov, Shakhriyar",2716,2742,2008.08.30,,0-1,A52
1523,"Van Foreest, Jorden","Mamedyarov, Shakhriyar",2612,2817,2019.01.26,tourn,1/2-1/2,B07
1524,"Khairullin, Ildar","Mamedyarov, Shakhriyar",2630,2756,2015.03.28,swiss,1-0,D85
1525,"Yu, Yang","Mamedyarov, Shakhriyar",2690,2804,2018.02.14,,1/2-1/2,A50
1526,"Praggnanandhaa, Rameshbabu","Mamedyarov, Shakhriyar",2608,2770,2021.05.08,,0-1,B13
1527,"Ibrahimov, Rasul","Mamedyarov, Shakhriyar",2415,2201,2000.??.??,tourn,1/2-1/2,E60
1528,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2764,2763,2019.08.14,blitz,1-0,C26
1529,"Arutinian, David","Mamedyarov, Shakhriyar",2427,2542,2002.06.16,,0-1,C80
1530,"Xiong, Jeffery","Mamedyarov, Shakhriyar",2672,2817,2019.03.13,team-swiss (rapid),1-0,A50
1531,"Nataf, Igor Alexandre","Mamedyarov, Shakhriyar",2559,2646,2005.06.19,swiss,0-1,C68
1532,"Rapport, Richard","Mamedyarov, Shakhriyar",2763,2767,2021.12.23,blitz,1/2-1/2,C47
1533,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2710,2747,2016.02.29,tourn (blitz),0-1,A50
1534,"Jianu, Vlad Fm270984","Mamedyarov, Shakhriyar",2401,2580,2002.11.17,,1/2-1/2,E12
1535,"Leko, Peter","Mamedyarov, Shakhriyar",2734,2761,2010.07.16,tourn,1/2-1/2,E62
1536,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2774,2779,2019.06.10,,1/2-1/2,
1537,"Mamedov, Rauf","Mamedyarov, Shakhriyar",2654,2762,2021.09.24,,1/2-1/2,
1538,"Yifan, Xu","Mamedyarov, Shakhriyar",2671,2736,2015.09.14,,1/2-1/2,C67
1539,"Aronian, Levon","Mamedyarov, Shakhriyar",2827,2757,2019.06.03,blitz,1/2-1/2,
1540,"Mirzoev, Azer","Mamedyarov, Shakhriyar",2438,2201,2000.??.??,tourn,1-0,E61
1541,"Tiviakov, Sergei","Mamedyarov, Shakhriyar",2668,2722,2006.09.17,,0-1,C45
1542,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2796,2748,2015.12.26,swiss,1/2-1/2,D91
1543,"So, Wesley","Mamedyarov, Shakhriyar",2763,2765,2019.07.19,,1/2-1/2,
1544,"Mamedyarov, Shakhriyar","Wang, Hao",2799,2709,2017.12.12,tourn (blitz),0-1,E25
1545,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2855,2762,2021.09.26,,1-0,
1546,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2845,2790,2019.04.04,tourn,1/2-1/2,D40
1547,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2842,2801,2018.07.26,,1/2-1/2,C77
1548,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2817,2753,2018.11.11,tourn (rapid),1-0,E20
1549,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2750,2764,2019.08.13,blitz,1-0,C47
1550,"Stoleriu, George","Mamedyarov, Shakhriyar",2372,2770,2021.06.22,,0-1,B10
1551,"Wang, Hao","Mamedyarov, Shakhriyar",2710,2765,2014.12.13,tourn (blitz),1-0,A50
1552,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2741,2763,2010.05.24,,1/2-1/2,A00
1553,"Riazantsev, Alexander","Mamedyarov, Shakhriyar",2442,2201,2000.05.05,,1/2-1/2,E82
1554,"Mamedyarov, Shakhriyar","Leko, Peter",2743,2708,2015.11.21,,1/2-1/2,E12
1555,"Grandelius, Nils","Mamedyarov, Shakhriyar",2670,2770,2021.03.14,,0-1,B45
1556,"Mamedyarov, Shakhriyar","Piantedosi, Francesco",2770,,2021.03.26,,1-0,
1557,"Mamedyarov, Shakhriyar","Sutovsky, Emil",2503,2664,2001.11.13,,0-1,D76
1558,"Mamedyarov, Shakhriyar","Tregubov, Pavel V",2709,2556,2006.??.??,tourn,1-0,D31
1559,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2790,2761,2010.07.25,tourn,1-0,D38
1560,"Gelfand, Boris","Mamedyarov, Shakhriyar",2733,2757,2007.06.27,tourn,1/2-1/2,A41
1561,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2719,2772,2009.11.17,tourn (blitz),1-0,D24
1562,"Ding, Liren","Mamedyarov, Shakhriyar",2742,2743,2014.08.21,team-tourn,1/2-1/2,D52
1563,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2810,2765,2014.12.11,swiss (rapid),1/2-1/2,A45
1564,"Mamedyarov, Shakhriyar","Anton Guijarro, David",2768,2650,2016.12.29,swiss (blitz),1/2-1/2,E12
1565,"Nesterov, Arseniy","Mamedyarov, Shakhriyar",2476,2770,2021.03.06,,0-1,D06
1566,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1/2-1/2,E21
1567,"Mamedyarov, Shakhriyar","Artemiev, Victor",2764,2716,2020.06.04,blitz,1/2-1/2,D15
1568,"Mamedyarov, Shakhriyar","Balogh, Csaba",2765,2643,2011.07.19,team-tourn,1/2-1/2,D10
1569,"Mamedyarov, Shakhriyar","Alikahi, Mohammad",2657,2579,2004.04.23,swiss,1-0,E63
1570,"Mamedyarov, Shakhriyar","Jumabayev, Rinat",2767,2631,2022.02.15,,0-1,D37
1571,"Sutovsky, Emil","Mamedyarov, Shakhriyar",2697,2660,2004.12.29,tourn,1/2-1/2,C36
1572,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2736,2762,2021.10.01,,1-0,D42
1573,"Mamedyarov, Shakhriyar","Aronian, Levon",2757,2803,2013.12.13,rapid,1-0,E62
1574,"Mamedyarov, Shakhriyar","Shirov, Alexei",2742,2741,2008.08.03,swiss (rapid),1/2-1/2,D73
1575,"Mamedyarov, Shakhriyar","Gritsenko, Nikita",2770,2309,2020.11.24,,1-0,D02
1576,"Mamedyarov, Shakhriyar","Moskalenko, Alexander",2770,2515,2020.10.06,swiss (blitz),1-0,D23
1577,"Ding, Liren","Mamedyarov, Shakhriyar",2702,2764,2012.12.19,swiss (rapid),0-1,D52
1578,"Mamedyarov, Shakhriyar","Gariginovich Lputian, Smbat",2657,2634,2004.06.22,,1-0,A13
1579,"Mamedyarov, Shakhriyar","Song, Michael",2770,2421,2020.11.24,,1-0,A65
1580,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2808,2816,2018.06.21,tourn (rapid),1/2-1/2,E32
1581,"Tari, Aryan","Mamedyarov, Shakhriyar",2639,2782,2021.08.02,,1/2-1/2,
1582,"Mamedyarov, Shakhriyar","Dubov, Daniil",2791,2677,2017.10.03,team-tourn (rapid),1-0,D90
1583,"Mamedyarov, Shakhriyar","Izoria, Zviad",2607,2569,2003.06.26,swiss,1/2-1/2,D00
1584,"Matlakov, Maxim","Mamedyarov, Shakhriyar",2700,2817,2018.12.27,swiss (rapid),1-0,A50
1585,"Mamedyarov, Shakhriyar","Berkes, Ferenc",2580,2545,2002.11.18,,1/2-1/2,E13
1586,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2767,2764,2014.10.10,,1/2-1/2,D45
1587,"Mamedyarov, Shakhriyar","Beradze, Irakli",2748,2425,2016.05.18,swiss,1-0,A36
1588,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2782,2751,2021.08.28,rapid,1/2-1/2,
1589,"Gasimov, Ilgar","Mamedyarov, Shakhriyar",2400,2479,2001.??.??,tourn,1/2-1/2,C42
1590,"Tkachiev, Vladislav","Mamedyarov, Shakhriyar",2642,2719,2009.11.17,swiss (blitz),1-0,D79
1591,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2645,2646,2005.09.19,,0-1,B04
1592,"Mamedyarov, Shakhriyar","Nguyen, Ngoc Truong Son",2753,2625,2013.06.06,swiss (rapid),1-0,A57
1593,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2729,2817,2018.11.13,tourn (blitz),1/2-1/2,C80
1594,"Mamedyarov, Shakhriyar","Artemiev, Victor",2764,2716,2020.06.04,blitz,1-0,B20
1595,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2657,2767,2019.09.14,,1/2-1/2,C53
1596,"Mamedyarov, Shakhriyar","Ivanisevic, Ivan",2743,2613,2014.08.06,team-swiss,1-0,E33
1597,"Mamedyarov, Shakhriyar","Tiviakov, Sergei",2731,2686,2009.02.28,team-tourn,1/2-1/2,B36
1598,"Mamedyarov, Shakhriyar","Van Wely, Loek",2756,2679,2010.10.30,k.o. (rapid),1/2-1/2,D79
1599,"Ponomariov, Ruslan","Mamedyarov, Shakhriyar",2705,2752,2007.10.06,,1/2-1/2,C96
1600,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2754,2757,2013.12.15,rapid,0-1,A28
1601,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2781,2800,2017.06.21,tourn (rapid),0-1,C54
1602,"Mamedyarov, Shakhriyar","Tkachiev, Vladislav",,,????.??.??,,1-0,
1603,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2779,2801,2018.07.30,tourn,1/2-1/2,C82
1604,"Campos Moreno, Javier B","Mamedyarov, Shakhriyar",2491,2662,2004.08.25,,1/2-1/2,D85
1605,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2757,2921,2019.06.03,blitz,0-1,
1606,"Svidler, Peter","Mamedyarov, Shakhriyar",2765,2709,2006.03.14,,0-1,E15
1607,"Mamedyarov, Shakhriyar","Polgar, Judit",2728,2710,2006.10.24,tourn,1/2-1/2,E18
1608,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2773,2801,2018.08.14,tourn (rapid),0-1,B12
1609,"Mamedyarov, Shakhriyar","Kurnosov, Igor",2724,2602,2009.02.22,swiss,0-1,D70
1610,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2809,2787,2018.03.05,tourn (blitz),1/2-1/2,D02
1611,"Mamedyarov, Shakhriyar","Mamedov, Rauf",2767,2656,2021.12.22,blitz,1-0,D34
1612,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",2764,2766,2012.12.16,blitz,0-1,A57
1613,"Mamedyarov, Shakhriyar","Macieja, Bartlomiej",2662,2633,2004.08.28,,1/2-1/2,E14
1614,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2736,2765,2021.10.26,,0-1,A05
1615,"Milov, Vadim","Mamedyarov, Shakhriyar",2652,2719,2009.11.24,k.o.,0-1,A22
1616,"Mekhitarian, Krikor Sevag","Mamedyarov, Shakhriyar",2554,2770,2021.07.17,,0-1,
1617,"Mamedyarov, Shakhriyar","Amonatov, Farrukh",2768,2620,2016.12.26,rapid,1-0,D03
1618,"Mamedyarov, Shakhriyar","Yakimova, Mariya",2767,2198,2021.12.21,,1-0,E63
1619,"Mamedyarov, Shakhriyar","Shankland, Sam",2782,2709,2021.08.12,blitz,0-1,
1620,"Andreu Erik, Sos","Mamedyarov, Shakhriyar",2350,2770,2020.11.06,,1-0,D06
1621,"Mamedyarov, Shakhriyar","Eljanov, Pavel",2763,2742,2010.11.17,,1/2-1/2,D31
1622,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2762,2763,2021.09.28,,0-1,A48
1623,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2710,2717,2009.08.02,,0-1,A16
1624,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",,,????.??.??,,1/2-1/2,
1625,"Shakirov, A.","Mamedyarov, Shakhriyar",2662,2770,2020.12.16,,1-0,B12
1626,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2764,2767,2014.10.29,,1/2-1/2,E20
1627,"Mamedyarov, Shakhriyar","Vazquez Espino, Uriel",2770,1983,2021.04.03,,0-1,A01
1628,"Guseinov, Gadir","Mamedyarov, Shakhriyar",2634,2736,2015.10.14,blitz,1/2-1/2,B08
1629,"Mamedyarov, Shakhriyar","Bazeev, German",2770,2398,2020.12.19,,1-0,D13
1630,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2809,2787,2018.03.03,tourn (rapid),1/2-1/2,D37
1631,"Tomashevsky, Evgeny","Mamedyarov, Shakhriyar",2714,2757,2014.11.13,tourn (blitz),0-1,D36
1632,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2753,2779,2013.06.09,swiss (blitz),1-0,E61
1633,"Mamedyarov, Shakhriyar","Indjic, Aleksandar",2772,2646,2019.11.13,,1-0,A56
1634,"Yu, Yangyi","Mamedyarov, Shakhriyar",2764,2817,2018.12.27,rapid,1/2-1/2,C49
1635,"Mamedyarov, Shakhriyar","Huschenbeth, Niclas",2747,2518,2012.01.28,match,1-0,E12
1636,"Mamedyarov, Shakhriyar","Jones, Glynn",2746,2624,2011.10.29,,1-0,A53
1637,"Mamedyarov, Shakhriyar","Onischuk, Alexander",2522,2655,2002.??.??,,1-0,
1638,"Mamedyarov, Shakhriyar","Rallo, Gaspare",2770,1659,2021.03.26,,1-0,
1639,"Xiong, Jeffery","Mamedyarov, Shakhriyar",2709,2764,2020.03.10,,1/2-1/2,A48
1640,"Mamedyarov, Shakhriyar","Bareev, Evgeny",,,????.??.??,,1-0,
1641,"Mamedyarov, Shakhriyar","Kasimdzhanov, Rustam",2752,2690,2007.11.21,,0-1,E63
1642,"Lagno, Kateryna","Mamedyarov, Shakhriyar",2500,2709,2006.02.17,match (blitz),0-1,C87
1643,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2782,2808,2018.06.24,tourn (rapid),1/2-1/2,B29
1644,"So, Wesley","Mamedyarov, Shakhriyar",2741,2761,2021.04.24,,1-0,
1645,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2765,2726,2014.12.15,tourn (blitz),1-0,D78
1646,"Sanal, Vahap","Mamedyarov, Shakhriyar",2581,2764,2020.07.09,,0-1,B45
1647,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2796,2766,2017.02.20,swiss,1/2-1/2,C77
1648,"Bacrot, Etienne","Mamedyarov, Shakhriyar",2708,2800,2017.06.25,tourn (rapid),0-1,B11
1649,"Mamedyarov, Shakhriyar","Vitiugov, Nikita",2767,2726,2022.02.15,,1-0,B22
1650,"Mamedyarov, Shakhriyar","Kamsky, Gata",2766,2741,2013.04.26,tourn,1/2-1/2,D10
1651,"Mamedyarov, Shakhriyar","Aronian, Levon",2722,2761,2006.09.14,,1/2-1/2,D39
1652,"Mamedyarov, Shakhriyar","Lputian, Smbat G",2657,2634,2004.06.22,k.o.,1/2-1/2,D56
1653,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2723,2719,2009.11.17,tourn (blitz),1-0,C70
1654,"Mamedyarov, Shakhriyar","Rakhmanov, Alexander",2791,2654,2017.10.04,team-tourn (rapid),1-0,D35
1655,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2699,2762,2021.09.29,,1-0,A14
1656,"Mamedyarov, Shakhriyar","Carlsen, Magnus",,,2018.04.19,,1/2-1/2,E61
1657,"Abdusattorov, Nodirbek","Mamedyarov, Shakhriyar",2627,2770,2020.10.06,,1-0,D90
1658,"Wang, Yue","Mamedyarov, Shakhriyar",2720,2765,2014.12.13,tourn (blitz),1/2-1/2,A50
1659,"Mamedyarov, Shakhriyar","Papaioannou, Ioannis",2646,2578,2005.08.01,team-swiss,1-0,A70
1660,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2809,2767,2018.03.26,tourn,1-0,D77
1661,"Andreikin, Dmitry","Mamedyarov, Shakhriyar",2713,2753,2013.06.09,,0-1,C47
1662,"Mamedyarov, Shakhriyar","Nestorovic, Dejan",2595,2424,2004.03.11,swiss (blitz),1-0,A45
1663,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2829,2761,2021.04.24,,1-0,
1664,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2726,2837,2012.07.09,blitz,1/2-1/2,E60
1665,"Kulaots, Kaido","Mamedyarov, Shakhriyar",2516,2596,2003.02.13,swiss,0-1,B33
1666,"Mamedyarov, Shakhriyar","Yilmaz, Mustafa Ege",2743,2569,2014.08.23,team-tourn,1-0,D23
1667,"Zhigalko, Andrey","Mamedyarov, Shakhriyar",2580,2756,2010.10.20,team-swiss,0-1,B48
1668,"Quparadze, Giga","Mamedyarov, Shakhriyar",2463,2764,2020.06.26,,0-1,C60
1669,"Ponkratov, Pavel","Mamedyarov, Shakhriyar",2630,2770,2020.02.12,,0-1,A15
1670,"Mamedyarov, Shakhriyar","Wojtaszek, Radoslaw",2756,2736,2014.09.17,tourn,1/2-1/2,D38
1671,"Mamedyarov, Shakhriyar","Saravanan, K.",2770,2312,2021.06.22,,1-0,B10
1672,"Mamedyarov, Shakhriyar","Anton Guijarro, David",2757,2607,2014.11.28,swiss,1-0,A50
1673,"Al Tarbosh, Ward","Mamedyarov, Shakhriyar",2230,2764,2020.08.04,,0-1,A48
1674,"Mamedyarov, Shakhriyar","Annaberdiyev, Babageldi",2764,2242,2016.07.29,team-swiss,1-0,E63
1675,"Abdulla, Bashir","Mamedyarov, Shakhriyar",,2201,2000.05.02,,1/2-1/2,C82
1676,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2753,2803,2013.06.30,k.o. (rapid),1-0,C47
1677,"Mamedyarov, Shakhriyar","Wei, Yi",2804,2743,2018.01.20,tourn,1-0,E05
1678,"Mamedyarov, Shakhriyar","Vinciotti, Federico",2770,,2021.03.26,,1-0,
1679,"Ibrahimov, Rasul","Mamedyarov, Shakhriyar",2511,2646,2005.04.05,,1/2-1/2,C68
1680,"Matlakov, Maxim","Mamedyarov, Shakhriyar",2699,2772,2019.12.30,blitz,1-0,D87
1681,"Mamedyarov, Shakhriyar","Malakhatko, Vadim",2748,2501,2016.05.16,swiss,1-0,D31
1682,"Shankland, Samuel L","Mamedyarov, Shakhriyar",2725,2817,2019.01.12,tourn,1/2-1/2,C42
1683,"Mamedyarov, Shakhriyar","Vasquez Schroder, Rodrigo Rafael",2770,2459,2021.05.08,,1-0,D11
1684,"Mamedyarov, Shakhriyar","Svidler, Peter",2761,2745,2016.10.01,,1/2-1/2,E60
1685,"Mamedyarov, Shakhriyar","Chigaev, Maksim",2767,2631,2022.02.15,,0-1,C77
1686,"Mamedyarov, Shakhriyar","Svidler, Peter",2763,2735,2010.05.14,tourn,1/2-1/2,D97
1687,"Rapport, Richard","Mamedyarov, Shakhriyar",2763,2767,2021.12.21,rapid,1/2-1/2,C44
1688,"Grachev, Boris","Mamedyarov, Shakhriyar",2192,,1999.??.??,,1-0,C83
1689,"Mamedyarov, Shakhriyar","Kotronias, Vasilios",2660,2599,2004.10.29,team-swiss,0-1,B20
1690,"Tahirov, Farhad","Mamedyarov, Shakhriyar",,,1999.??.??,,0-1,E60
1691,"Mamedyarov, Shakhriyar","Fedoseev, Vladimir",2770,2687,2021.03.24,,0-1,B22
1692,"Anand, Viswanathan","Mamedyarov, Shakhriyar",,,????.??.??,,1-0,
1693,"Mamedyarov, Shakhriyar","Amin, Bassem",2764,2686,2020.06.13,tourn (rapid),1-0,C25
1694,"Mamedyarov, Shakhriyar","Ibrayev, Nurlan",2674,2508,2005.11.29,k.o.,1-0,E15
1695,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2801,2773,2018.08.13,tourn (rapid),1-0,A13
1696,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2804,2834,2018.01.26,tourn,1/2-1/2,E34
1697,"Mamedov, Nidjat","Mamedyarov, Shakhriyar",2405,2503,2001.10.25,,1/2-1/2,C77
1698,"Mamedyarov, Shakhriyar","Malakhov, Vasily",2726,2712,2012.07.16,,1/2-1/2,D10
1699,"Mamedyarov, Shakhriyar","Maharramzade, Javad",2479,2459,2001.05.17,tourn,1/2-1/2,E15
1700,"Ehlvest, Jaan","Mamedyarov, Shakhriyar",2600,2542,2002.08.25,,0-1,C80
1701,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",2765,2704,2014.12.13,tourn (blitz),1/2-1/2,D90
1702,"Martirosyan, Haik M","Mamedyarov, Shakhriyar",2648,2770,2021.07.18,,1-0,
1703,"Bakalchuk, Johnatan","Mamedyarov, Shakhriyar",2441,2770,2021.04.13,,0-1,B15
1704,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2829,2761,2021.04.30,,0-1,
1705,"Mamedyarov, Shakhriyar","Gretarsson, Hjorvar Steinn",2756,2554,2015.03.13,swiss,1-0,D37
1706,"Can, Emre","Mamedyarov, Shakhriyar",2571,2764,2016.07.29,team-swiss,1/2-1/2,D85
1707,"Mamedyarov, Shakhriyar","Korsunsky, Yuri",2762,2411,2016.11.06,swiss,1-0,D32
1708,"Grischuk, Arina","Mamedyarov, Shakhriyar",2766,2801,2018.08.19,,1/2-1/2,C17
1709,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",2765,2714,2014.12.14,tourn (blitz),1-0,D90
1710,"Gelfand, Boris","Mamedyarov, Shakhriyar",2743,2761,2016.09.25,tourn (blitz),0-1,A25
1711,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2757,2745,2013.12.14,tourn (blitz),0-1,D90
1712,Praggnanandhaa R,"Mamedyarov, Shakhriyar",2624,2771,2022.04.23,,1-0,D11
1713,"Mamedyarov, Shakhriyar","Pichot, Alan",2768,2544,2016.12.29,swiss (blitz),1-0,E61
1714,"Mamedyarov, Shakhriyar","Sasikiran, Krishnan",2756,2681,2010.09.27,team-swiss,1-0,D02
1715,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2646,2673,2005.05.07,k.o.,1/2-1/2,E61
1716,"Aronian, Levon","Mamedyarov, Shakhriyar",2778,2761,2021.05.01,,0-1,
1717,"Leko, Peter","Mamedyarov, Shakhriyar",2740,2709,2006.01.27,tourn,1-0,C72
1718,"Mamedyarov, Shakhriyar","Manescu, Tiberiu",,2085,1997.??.??,,1-0,A48
1719,"Mamedyarov, Shakhriyar","Dreev, Aleksey",2804,2653,2018.03.07,,0-1,A01
1720,"Mamedyarov, Shakhriyar","Kasimdzhanov, Rustam",2674,2670,2005.11.04,blitz,1/2-1/2,
1721,"Mamedyarov, Shakhriyar","Pinter, Jozef",2757,2525,2007.06.01,,1-0,D42
1722,"Mamedyarov, Shakhriyar","Mamedov, Rauf",2767,2656,2021.12.20,rapid,1/2-1/2,D79
1723,"Mamedyarov, Shakhriyar","Abbasov, Farid",2201,2298,2000.??.??,tourn,1-0,E63
