,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
1873,"Dominguez Perez, Leinier","Inarkiev, Ernesto",2612,2595,2004.06.20,k.o.,1-0,C91
1874,"Dominguez Perez, Leinier","Mihajlov, Sebastian",2763,2383,2019.09.27,blitz,1-0,
1875,"Dominguez Perez, Leinier","Stefansson, Hannes",2601,2598,2002.05.17,tourn,1-0,B65
1876,"Golubov, Saveliy","Dominguez Perez, Leinier",2469,2758,2019.12.30,blitz,0-1,D02
1877,"Giri, Anish","Dominguez Perez, Leinier",2734,2754,2013.12.12,swiss (rapid),0-1,D37
1878,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2719,2731,2008.11.08,tourn (blitz),1-0,C54
1879,"Topalov, Veselin","Dominguez Perez, Leinier",2740,2739,2019.02.23,match (blitz),0-1,D28
1880,"Agopov, Mikael","Dominguez Perez, Leinier",2354,2565,2001.01.26,swiss,0-1,B90
1881,"Adams, Michael","Dominguez Perez, Leinier",2742,2732,2015.09.19,k.o.,1/2-1/2,C67
1882,"Dominguez Perez, Leinier","Kezin, Roman",2758,2470,2019.12.30,blitz,1-0,B48
1883,"Leko, Peter","Dominguez Perez, Leinier",2730,2754,2013.12.16,tourn (blitz),1/2-1/2,C42
1884,"Kamsky, Gata","Dominguez Perez, Leinier",2670,2732,2016.05.05,swiss (blitz),1/2-1/2,A47
1885,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2782,2758,2021.08.21,,1/2-1/2,D27
1886,"Grischuk, Alexander","Dominguez Perez, Leinier",2777,2758,2020.09.19,blitz,1/2-1/2,E48
1887,"Banikas, Hristos","Dominguez Perez, Leinier",2568,2739,2016.12.29,swiss (blitz),0-1,A04
1888,"Caruana, Fabiano","Dominguez Perez, Leinier",2773,2786,2020.05.27,,1/2-1/2,
1889,"Alvarez, Jose","Dominguez Perez, Leinier",2368,2479,1999.05.24,,0-1,B50
1890,"Dominguez Perez, Leinier","Yu, Yangyi",2750,2739,2019.05.18,blitz,1-0,C18
1891,"Nisipeanu, Liviu Dieter","Dominguez Perez, Leinier",2665,2757,2013.09.11,team-tourn,1/2-1/2,B22
1892,"Dominguez Perez, Leinier","Caruana, Fabiano",2739,2811,2018.02.03,,0-1,C54
1893,"Dominguez Perez, Leinier","Vera Gonzalez Quevedo, Reynaldo",2601,2537,2002.05.12,tourn,1/2-1/2,B66
1894,"Meier, Georg","Dominguez Perez, Leinier",2628,2739,2018.06.26,k.o. (blitz),1-0,E05
1895,"Vallejo Pons, Francisco","Dominguez Perez, Leinier",2705,2712,2011.12.13,swiss (blitz),1-0,A37
1896,"Dominguez Perez, Leinier","Hammer, Jon Ludvig",2739,2631,2018.06.27,k.o. (blitz),0-1,D05
1897,"Abreu Delgado, Aryam","Dominguez Perez, Leinier",2410,2479,1999.??.??,,1/2-1/2,C92
1898,"Dominguez Perez, Leinier","Kasimdzhanov, Rustam",2720,2696,2016.09.11,,1-0,C65
1899,"De La Paz Perdomo, Frank","Dominguez Perez, Leinier",2427,2594,2002.04.08,tourn,0-1,B99
1900,"Gomez Fontal, Felix Manuel","Dominguez Perez, Leinier",2463,2479,1999.05.10,,1-0,D12
1901,"Alekseev, Evgeny","Dominguez Perez, Leinier",2708,2708,2008.07.31,,1/2-1/2,B92
1902,"Dominguez Perez, Leinier","Hansen, Curt",2603,2610,2003.06.04,tourn,1/2-1/2,B89
1903,"Dominguez Perez, Leinier","Rasmussen, Allan Stig",2613,2305,2002.07.23,swiss,1-0,B17
1904,"Dominguez Perez, Leinier","Adams, Michael",2732,2742,2015.09.18,k.o.,1/2-1/2,C90
1905,"Akobian, Varuzhan","Dominguez Perez, Leinier",2600,2756,2022.04.29,blitz,1/2-1/2,D27
1906,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2710,2712,2011.12.13,swiss (blitz),1-0,D20
1907,"Wojtaszek, Radoslaw","Dominguez Perez, Leinier",2737,2760,2019.07.21,,1/2-1/2,
1908,"Dominguez Perez, Leinier","Quesada Perez, Yuniesky",2723,2608,2013.04.25,swiss,1/2-1/2,C67
1909,"Dominguez Perez, Leinier","Gillani, Tunveer Md",2645,2277,2004.10.15,team-swiss,1-0,B32
1910,"Delgado Crespo, Mairelys","Dominguez Perez, Leinier",2170,,1996.??.??,,1/2-1/2,B82
1911,"Dominguez Perez, Leinier","Arencibia Rodriguez, Walter",2215,2535,1998.??.??,tourn,0-1,B08
1912,"Vega Viejo, Marcelino","Dominguez Perez, Leinier",2226,2479,1999.??.??,swiss,0-1,B91
1913,"Medina, Miguel","Dominguez Perez, Leinier",2474,2607,2003.10.18,tourn,0-1,D30
1914,"Wang, Yue","Dominguez Perez, Leinier",2720,2726,2014.12.13,tourn (blitz),1-0,A04
1915,"Dominguez Perez, Leinier","Yermolinsky, Alex",2585,2571,2001.08.17,swiss,1/2-1/2,B04
1916,"Aronian, Levon","Dominguez Perez, Leinier",2778,2786,2021.04.24,,1/2-1/2,
1917,"Dominguez Perez, Leinier","Andreikin, Dmitry",2743,2793,2019.05.17,blitz,1/2-1/2,
1918,"So, Wesley","Dominguez Perez, Leinier",2778,2760,2021.10.12,,1/2-1/2,
1919,"Kozlov, Sergey","Dominguez Perez, Leinier",2386,2758,2020.11.17,swiss,0-1,E06
1920,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2652,2647,2006.04.10,,1/2-1/2,A32
1921,"Svidler, Peter","Dominguez Perez, Leinier",2735,2661,2005.??.??,,1/2-1/2,C42
1922,"Delgado Ramirez, Neuris","Dominguez Perez, Leinier",2506,2594,2002.04.03,tourn,1/2-1/2,B52
1923,"Mihajlov, Sebastian","Dominguez Perez, Leinier",2383,2763,2019.09.27,blitz,0-1,
1924,"Dominguez Perez, Leinier","Malakhov, Vladimir",2612,2695,2004.06.22,k.o.,1/2-1/2,B77
1925,"Nakamura, Hikaru","Dominguez Perez, Leinier",2736,2758,2021.08.13,blitz,1-0,
1926,"Bareev, Evgeny","Dominguez Perez, Leinier",2683,2655,2006.11.27,,1-0,D27
1927,"Pitterson, Jomo","Dominguez Perez, Leinier",2263,2716,2011.03.27,tourn,0-1,D23
1928,"Dominguez Perez, Leinier","Garcia, Gildardo",2607,2470,2003.10.09,tourn,1/2-1/2,C88
1929,"Dominguez Perez, Leinier","Mihajlov, Sebastian",2763,2383,2019.09.27,blitz,1-0,
1930,"Dominguez Perez, Leinier","Van Wely, Loek",2678,2674,2007.06.18,tourn,1-0,B90
1931,"Dominguez Perez, Leinier","Gariginovich Lputian, Smbat",2608,2627,2002.11.06,,0-1,C18
1932,"Dominguez Perez, Leinier","Gomez Fontal, Felix Manuel",2596,2398,2001.12.16,swiss,0-1,D33
1933,"Harikrishna, Pentala","Dominguez Perez, Leinier",,2660,2005.??.??,,1-0,B10
1934,"Bindrich, Falko","Dominguez Perez, Leinier",2590,2739,2016.12.29,swiss (blitz),0-1,D27
1935,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.09,swiss,1/2-1/2,C65
1936,"Dominguez Perez, Leinier","Nielsen, Peter Heine",2594,2642,2002.03.05,swiss,1-0,B81
1937,"Hansen, Eric","Dominguez Perez, Leinier",2629,2739,2018.02.03,,1/2-1/2,C67
1938,"Dominguez Perez, Leinier","Naroditsky, Daniel",2760,2623,2021.10.13,,1/2-1/2,C63
1939,"Wang, Yue","Dominguez Perez, Leinier",2739,2717,2009.03.06,tourn,1/2-1/2,D80
1940,"Smirin, Ilia","Dominguez Perez, Leinier",2594,2760,2019.06.27,,1/2-1/2,
1941,"Dominguez Perez, Leinier","Frometa Castillo, Zirka",,2190,1996.??.??,,1/2-1/2,B06
1942,"Shakirov, A.","Dominguez Perez, Leinier",2723,2712,2010.01.31,,1/2-1/2,B94
1943,"Dominguez Perez, Leinier","Narayanan, S.r",2758,2618,2020.03.10,,0-1,C78
1944,"Dominguez Perez, Leinier","Vera Gonzalez Quevedo, Reynaldo",2556,2534,2001.04.08,tourn,1/2-1/2,B66
1945,"Dominguez Perez, Leinier","Berchtenbreiter, Maximilian",2758,2488,2020.01.13,,1-0,B12
1946,"Najer, Evgeniy","Dominguez Perez, Leinier",2687,2713,2016.07.16,swiss,1/2-1/2,D37
1947,"Dominguez Perez, Leinier","Navara, David",2732,2734,2016.02.26,swiss (rapid),1-0,D02
1948,"Nakamura, Hikaru","Dominguez Perez, Leinier",2792,2739,2017.08.16,tourn (rapid),1/2-1/2,A14
1949,"Dominguez Perez, Leinier","Topalov, Veselin",2739,2740,2019.02.21,match (rapid),1-0,C18
1950,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.12,match (blitz),1-0,A13
1951,"Karjakin, Sergey","Dominguez Perez, Leinier",2773,2739,2018.08.11,tourn (rapid),1-0,D35
1952,"Dominguez Perez, Leinier","Wang, Yue",2712,2697,2011.12.10,swiss (rapid),1-0,B32
1953,"Almasi, Zoltan","Dominguez Perez, Leinier",2688,2723,2016.06.09,tourn,1/2-1/2,A14
1954,"Hamdouchi, Hicham","Dominguez Perez, Leinier",2588,2605,2004.01.18,tourn,0-1,B87
1955,"Baker, Vincent","Dominguez Perez, Leinier",1960,2739,2017.02.01,,0-1,C84
1956,"Hernandez Onna, Roman","Dominguez Perez, Leinier",2440,2585,1998.??.??,game,1-0,E82
1957,"Aronian, Levon","Dominguez Perez, Leinier",2765,2763,2019.08.11,rapid,1/2-1/2,C67
1958,"Dominguez Perez, Leinier","Hansen, Eric",2758,2606,2020.02.03,,1-0,C88
1959,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2758,2784,2020.09.17,rapid,1-0,C02
1960,"Socko, Bartosz","Dominguez Perez, Leinier",2618,2758,2019.12.29,blitz,1-0,E05
1961,"Dominguez Perez, Leinier","Herrera, Irisberto",2508,2472,2000.??.??,tourn,1-0,B93
1962,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2730,2718,2012.04.13,team-swiss,1/2-1/2,C11
1963,"Dominguez Perez, Leinier","Svidler, Peter",2758,2714,2021.08.13,blitz,0-1,
1964,"Dominguez Perez, Leinier","Tomashevsky, Evgeny",2732,2728,2016.02.29,tourn (blitz),1/2-1/2,C77
1965,"Dominguez Perez, Leinier","Ponomariov, Ruslan",2726,2714,2014.12.16,swiss,1-0,C65
1966,"Dominguez Perez, Leinier","Karjakin, Sergey",2758,2752,2020.05.02,blitz,0-1,C65
1967,"Dominguez Perez, Leinier","Kotsur, Pavel",2596,2572,2001.11.27,,0-1,B36
1968,"Flores, Diego","Dominguez Perez, Leinier",2587,2716,2009.08.11,team-tourn,1/2-1/2,A37
1969,"Macieja, Bartlomiej","Dominguez Perez, Leinier",2615,2608,2002.10.29,,1/2-1/2,B23
1970,"Zhang, Zhuoya","Dominguez Perez, Leinier",,2190,1997.??.??,,1/2-1/2,E60
1971,"Dominguez Perez, Leinier","Ju, Wenjun",2758,2560,2021.06.30,,1-0,C42
1972,"Aronian, Levon","Dominguez Perez, Leinier",2783,2713,2010.06.05,k.o. (rapid),1/2-1/2,D27
1973,"Jobava, Baadur","Dominguez Perez, Leinier",2637,2658,2005.05.16,tourn,1-0,D17
1974,"Dominguez Perez, Leinier","Inarkiev, Ernesto",2723,2688,2013.04.22,swiss,1/2-1/2,C84
1975,"Dominguez Perez, Leinier","Chao, Li",2732,2751,2016.02.29,blitz,1-0,A48
1976,"Dominguez Perez, Leinier","Ju, Wenjun",2758,2560,2021.06.30,,1-0,C78
1977,"Meier, Georg","Dominguez Perez, Leinier",2628,2739,2018.06.26,k.o. (blitz),1/2-1/2,A07
1978,"Dominguez Perez, Leinier","Wojtaszek, Radoslaw",2695,2625,2008.05.08,swiss,1-0,B90
1979,"Granda Zuniga, Julio E","Dominguez Perez, Leinier",2581,2605,2004.??.??,,0-1,
1980,"Grischuk, Alexander","Dominguez Perez, Leinier",2737,2739,2016.12.28,rapid,1/2-1/2,D31
1981,"Dominguez, Juan","Dominguez Perez, Leinier",2330,2678,2007.06.08,,0-1,A05
1982,"Cheparinov, Ivan","Dominguez Perez, Leinier",2629,2752,2019.05.14,rapid,1/2-1/2,
1983,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2647,2652,2006.04.14,k.o.,1/2-1/2,C83
1984,"Grischuk, Arina","Dominguez Perez, Leinier",2783,2754,2013.12.17,rapid,0-1,C00
1985,"Khenkin, Igor","Dominguez Perez, Leinier",2630,2721,2009.06.14,,1/2-1/2,D85
1986,"Dominguez Perez, Leinier","Kulaots, Kaido",2760,2574,2019.07.20,,1/2-1/2,
1987,"Wojtaszek, Radoslaw","Dominguez Perez, Leinier",2727,2732,2016.02.27,swiss (rapid),1/2-1/2,D37
1988,"Godzwon, Iwo","Dominguez Perez, Leinier",2347,2758,2020.11.17,swiss,0-1,B90
1989,"Frey Perez, Hugo","Dominguez Perez, Leinier",2220,,1996.??.??,,0-1,A29
1990,"Dominguez Perez, Leinier","Aronian, Levon",2758,2782,2021.08.29,rapid,0-1,
1991,"Topalov, Veselin","Dominguez Perez, Leinier",2812,2717,2009.05.15,,1/2-1/2,B90
1992,"Dominguez Perez, Leinier","Meier, Georg",2710,2648,2011.10.15,,1/2-1/2,A13
1993,"Dominguez Perez, Leinier","Palencia Morales, Guillermo",2479,,1999.??.??,tourn,1-0,A23
1994,"Dominguez Perez, Leinier","Xiong, Jeffery",2758,2709,2020.09.18,blitz,1-0,B33
1995,"Wang, Hao","Dominguez Perez, Leinier",2717,2732,2016.02.28,tourn (blitz),0-1,D27
1996,"Vazquez Garcia, Angel Ramon","Dominguez Perez, Leinier",2405,2475,1999.??.??,tourn,0-1,B92
1997,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2779,2739,2018.08.02,,1-0,B07
1998,"Melkumyan, Hrant","Dominguez Perez, Leinier",,,2015.09.15,k.o.,1/2-1/2,E06
1999,"Ju, Wenjun","Dominguez Perez, Leinier",2560,2758,2021.06.30,,1/2-1/2,A07
2000,"Harikrishna, Pentala","Dominguez Perez, Leinier",2752,2720,2016.09.05,,1/2-1/2,C65
2001,"Dominguez Perez, Leinier","Narciso Dublan, Marc",2683,2546,2007.10.18,,1-0,C11
2002,"Quesada Perez, Yuniesky","Dominguez Perez, Leinier",2515,2677,2007.01.25,k.o.,1/2-1/2,B90
2003,"Russek Libni, Guil","Dominguez Perez, Leinier",2400,2534,2000.??.??,tourn,0-1,B22
2004,"Dominguez Perez, Leinier","Gulamali, Kazim",2739,2341,2017.01.11,,1-0,B94
2005,"Dominguez Perez, Leinier","Kryvoruchko, Yuriy",2720,2693,2016.09.26,team-tourn,1-0,E05
2006,"Azarov, Sergei","Dominguez Perez, Leinier",2604,2758,2020.12.01,,0-1,B94
2007,"Dominguez Perez, Leinier","Hammer, Jon Ludvig",2739,2631,2018.06.27,k.o. (blitz),1-0,D05
2008,"Tiviakov, Sergei","Dominguez Perez, Leinier",2635,2695,2008.05.09,swiss,1/2-1/2,B52
2009,"Timofeev, Artyom","Dominguez Perez, Leinier",2667,2721,2009.06.10,,0-1,A36
2010,"Dominguez Perez, Leinier","Sargissian, Gabriel",2732,2702,2016.02.28,tourn (blitz),1/2-1/2,C67
2011,"Dominguez Perez, Leinier","Aronian, Levon",2713,2783,2010.06.05,k.o. (rapid),1/2-1/2,C65
2012,"Adams, Michael","Dominguez Perez, Leinier",2722,2725,2012.10.03,,1/2-1/2,B52
2013,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2726,2765,2014.12.13,tourn (blitz),0-1,C70
2014,"Caruana, Fabiano","Dominguez Perez, Leinier",2773,2786,2020.06.07,,1/2-1/2,
2015,"Dominguez Perez, Leinier","Predke, Alexandr",2758,2676,2019.12.29,blitz,0-1,C43
2016,"Dominguez Perez, Leinier","Almasi, Zoltan",2768,2693,2014.05.15,tourn,1/2-1/2,C67
2017,"Aronian, Levon","Dominguez Perez, Leinier",2767,2739,2018.08.15,tourn (rapid),1-0,B90
2018,"Lysyj, Igor","Dominguez Perez, Leinier",2668,2732,2016.05.07,swiss (blitz),1/2-1/2,D84
2019,"Moncayo Romero, Evelyn","Dominguez Perez, Leinier",2222,2607,2003.10.24,tourn,1/2-1/2,C42
2020,"Svidler, Peter","Dominguez Perez, Leinier",2723,2758,2020.12.01,,0-1,B51
2021,"Quesada Perez, Yuniesky","Dominguez Perez, Leinier",2608,2723,2013.05.01,swiss,1/2-1/2,C67
2022,"Dominguez Perez, Leinier","Pecorelli Garcia, Humberto",2479,2430,1999.??.??,,0-1,C18
2023,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2732,2747,2016.03.01,tourn (blitz),1-0,C76
2024,"Robson, Ray","Dominguez Perez, Leinier",2628,2757,2014.03.08,match (rapid),0-1,B09
2025,"Abreu Delgado, Aryam","Dominguez Perez, Leinier",2459,2612,2004.04.21,swiss,1/2-1/2,D45
2026,"Dominguez Perez, Leinier","So, Wesley",2758,2770,2021.02.07,rapid,1-0,C67
2027,"Gasimov, Ilgar","Dominguez Perez, Leinier",2757,2712,2011.12.12,swiss (blitz),1-0,C26
2028,"Dominguez Perez, Leinier","Wang, Hao",2732,2717,2016.03.01,tourn (blitz),1-0,E07
2029,"Dominguez Perez, Leinier","Meier, Georg",,,2015.10.11,rapid,1/2-1/2,C07
2030,"Dominguez Perez, Leinier","Ivanchuk, Vassily",2713,2748,2010.03.21,,1/2-1/2,B41
2031,"Vidit, Santosh Gujrathi","Dominguez Perez, Leinier",2726,2758,2021.02.06,rapid,1-0,E46
2032,"Volokitin, Andrei","Dominguez Perez, Leinier",2695,2712,2012.01.04,k.o.,1-0,B90
2033,"Dominguez Perez, Leinier","Gareyev, Timur",2647,2522,2006.06.02,team,1/2-1/2,C76
2034,"Dominguez Perez, Leinier","Ivanchuk, Vassily",2717,2746,2009.05.16,tourn,1/2-1/2,B41
2035,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2594,2569,2002.04.14,tourn,1/2-1/2,C99
2036,"Feller, Sebastien","Dominguez Perez, Leinier",2668,2710,2011.10.18,tourn,1/2-1/2,D87
2037,"Dominguez Perez, Leinier","Bajo Gutierrez, Ignacio",2479,2230,1999.??.??,swiss,1-0,B76
2038,"Karjakin, Sergey","Dominguez Perez, Leinier",2720,2712,2010.01.17,tourn,1/2-1/2,B90
2039,"Dominguez Perez, Leinier","Caruana, Fabiano",2786,2773,2020.06.07,,0-1,
2040,"Dominguez Perez, Leinier","Topalov, Veselin",2739,2740,2019.02.23,match (blitz),1/2-1/2,D37
2041,"Perez Garcia, Rodney Oscar","Dominguez Perez, Leinier",2406,2479,1999.??.??,,1/2-1/2,D45
2042,"Dominguez Perez, Leinier","Hernandez, Gustavo",2215,2335,1998.??.??,,1/2-1/2,C42
2043,"Dominguez Perez, Leinier","Benjamin, Joel",2739,2544,2017.02.22,,1/2-1/2,C88
2044,"Dominguez Perez, Leinier","Sandipan, Chanda",2565,2431,2001.01.22,swiss,0-1,B47
2045,"Hammer, Jon Ludvig","Dominguez Perez, Leinier",2631,2739,2018.06.27,k.o. (blitz),1/2-1/2,D41
2046,"Dominguez Perez, Leinier","Garcia Fernandez, Antonio",2479,2109,1999.??.??,swiss,1-0,B06
2047,"Dominguez Perez, Leinier","Keymer, Vincent",2756,2655,2022.03.23,,1/2-1/2,
2048,"Miralles, Gilles","Dominguez Perez, Leinier",2472,2753,2013.10.21,team-swiss,0-1,D83
2049,"Hansen, Curt","Dominguez Perez, Leinier",2625,2613,2003.07.05,,1/2-1/2,D44
2050,"Tkachiev, Vladislav","Dominguez Perez, Leinier",2635,2612,2004.??.??,,0-1,B13
2051,"Feng, Maggie","Dominguez Perez, Leinier",2164,2739,2017.02.01,,0-1,A37
2052,"Dominguez Perez, Leinier","Wang, Hao",2732,2717,2016.02.26,swiss (rapid),1/2-1/2,E07
2053,"Dominguez Perez, Leinier","Leko, Peter",2754,2730,2013.12.18,rapid,1/2-1/2,C65
2054,"Dominguez Perez, Leinier","Kamsky, Gata",2754,2721,2013.12.13,rapid,1/2-1/2,B11
2055,"Dominguez Perez, Leinier","Cabrera, Alexis",2215,2415,1998.??.??,,1/2-1/2,B77
2056,"Nakamura, Hikaru","Dominguez Perez, Leinier",2736,2758,2020.09.18,blitz,1-0,C77
2057,"Dominguez Perez, Leinier","Nogueiras Santiago, Jesus",2683,2549,2007.12.19,,1/2-1/2,C10
2058,"Shankland, Sam","Dominguez Perez, Leinier",2709,2758,2021.08.15,blitz,1/2-1/2,
2059,"Dominguez Perez, Leinier","Yoos, John C",2190,2340,1997.??.??,tourn,1-0,B79
2060,"Rodrigues, Adriano Von Pfuhl","Dominguez Perez, Leinier",2310,2215,1998.??.??,,1-0,C77
2061,"Villanueva, Mario","Dominguez Perez, Leinier",2478,2758,2020.02.10,,1/2-1/2,B90
2062,"Dominguez Perez, Leinier","Mateo, Ramon",2534,2371,2000.11.26,swiss,1-0,B42
2063,"Dominguez Perez, Leinier","Luther, Thomas",2612,2577,2004.05.11,tourn,1-0,C41
2064,"Nepomniachtchi, Ian","Dominguez Perez, Leinier",2789,2758,2021.02.08,rapid,0-1,E48
2065,"Dominguez Perez, Leinier","Abasov, Nijat",2763,2632,2019.09.14,,1/2-1/2,B31
2066,"Lysyj, Igor","Dominguez Perez, Leinier",2629,2719,2011.09.04,k.o.,1-0,D15
2067,"Dominguez Perez, Leinier","Carlsen, Magnus",2786,2881,2021.02.06,rapid,0-1,
2068,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2723,2766,2013.04.10,team-swiss,1/2-1/2,B11
2069,"Dominguez Perez, Leinier","Diamant, Andre",2758,2547,2020.02.17,,1-0,B56
2070,"Dominguez Perez, Leinier","Andreikin, Dmitry",2726,2687,2011.05.14,swiss,0-1,B41
2071,"Rivera, Alberto","Dominguez Perez, Leinier",2392,2479,1999.05.28,,0-1,B50
2072,"Dominguez Perez, Leinier","Wojtaszek, Radoslaw",2726,2744,2014.12.13,tourn (blitz),1/2-1/2,B17
2073,"Dominguez Perez, Leinier","Sevian, Samuel",2786,2571,2020.10.26,,0-1,
2074,"Dominguez Perez, Leinier","Kudrin, Sergey",2610,2538,2003.08.29,swiss,1/2-1/2,B76
2075,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.11,match (blitz),1/2-1/2,D41
2076,"Dominguez Perez, Leinier","Karjakin, Sergey",2726,2775,2012.11.22,tourn,0-1,C95
2077,"Dominguez Perez, Leinier","Gelfand, Boris",2751,2748,2014.10.05,tourn,1/2-1/2,B33
2078,"Dominguez Perez, Leinier","Wang, Yue",2732,2718,2016.03.01,tourn (blitz),1-0,C42
2079,"Dominguez Perez, Leinier","Grischuk, Alexander",2763,2759,2019.09.22,,1/2-1/2,C54
2080,"Dominguez Perez, Leinier","Sasikiran, Krishnan",2645,2668,2004.10.25,team-swiss,1/2-1/2,C67
2081,"Dominguez Perez, Leinier","Nakamura, Hikaru",2760,2736,2021.09.09,,1-0,
2082,"Dominguez Perez, Leinier","Del Mela, Gabriele",2508,2463,2000.06.01,tourn,1-0,B66
2083,"Dominguez Perez, Leinier","Anand, Viswanathan",2739,2783,2017.08.17,tourn (blitz),1/2-1/2,C67
2084,"Dominguez Perez, Leinier","Ding, Liren",2732,2766,2016.03.02,swiss (rapid),0-1,C78
2085,"Dominguez Perez, Leinier","Hammerl, Jonas",2739,2631,2018.06.27,,1-0,D05
2086,"Gonzalez Garcia, Jose","Dominguez Perez, Leinier",2416,2608,2002.12.14,k.o.,0-1,B80
2087,"Smerdon, David C","Dominguez Perez, Leinier",2525,2719,2009.11.23,k.o.,1/2-1/2,B22
2088,"Clavijo, Jorge Mario","Dominguez Perez, Leinier",2365,2215,1998.??.??,,0-1,E99
2089,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2739,2768,2016.12.30,swiss (blitz),1/2-1/2,D02
2090,"Dominguez Perez, Leinier","Kramnik, Vladimir",2719,2772,2009.11.17,,0-1,B01
2091,"Laznicka, Viktor","Dominguez Perez, Leinier",2648,2758,2019.12.29,blitz,1-0,D02
2092,"Dominguez Perez, Leinier","Tang, Andrew",2739,2513,2018.02.03,,0-1,C54
2093,"Dominguez Perez, Leinier","Iturrizaga Bonelli, Eduardo",2719,2538,2008.11.16,team-swiss,1-0,B35
2094,"Dominguez Perez, Leinier","Leko, Peter",2725,2737,2012.09.28,,1/2-1/2,C65
2095,"Fressinet, Laurent","Dominguez Perez, Leinier",2700,2712,2012.01.02,k.o.,1/2-1/2,D15
2096,"Dominguez Perez, Leinier","Cheparinov, Ivan",2726,2710,2012.11.05,,1-0,C65
2097,"Dominguez Perez, Leinier","Muniz Giron, Carlos",2479,,1999.??.??,swiss,1-0,C80
2098,"Dominguez Perez, Leinier","Lacasa Diaz, Jose Antonio",2655,2410,2006.10.23,tourn,1-0,B80
2099,"Robson, Ray","Dominguez Perez, Leinier",2628,2757,2014.03.08,rapid,0-1,C65
2100,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2732,2758,2015.10.14,blitz,1/2-1/2,B48
2101,"Dominguez Perez, Leinier","Wang, Hao",2754,2735,2013.12.16,tourn (blitz),1/2-1/2,B33
2102,"Abbasov, Farid","Dominguez Perez, Leinier",2529,2719,2011.08.13,,1/2-1/2,A36
2103,"Dominguez Perez, Leinier","Timofeev, Artyom",,,2000.10.??,,1/2-1/2,B83
2104,"Dominguez Perez, Leinier","McShane, Luke J",2603,2592,2003.07.09,tourn,1/2-1/2,C78
2105,"Volokitin, Andrei","Dominguez Perez, Leinier",2665,2638,2006.02.10,tourn,1/2-1/2,C42
2106,"Dominguez Perez, Leinier","Artemiev, Vladislav",2758,2716,2020.04.12,,1-0,
2107,"Dominguez Perez, Leinier","Ponomariov, Ruslan",2638,2723,2006.02.09,tourn,1/2-1/2,C88
2108,"Dominguez Perez, Leinier","Pert, Nicholas",2585,2390,1998.10.27,,1/2-1/2,C18
2109,"Dominguez Perez, Leinier","Harikrishna, Pentala",2752,2717,2022.02.06,,1/2-1/2,
2110,"Dominguez Perez, Leinier","Aronian, Levon",2786,2778,2020.05.06,,0-1,
2111,"Shankland, Sam","Dominguez Perez, Leinier",2709,2756,2022.04.21,k.o.,1/2-1/2,A30
2112,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2748,2734,2012.10.16,team-swiss,1/2-1/2,D15
2113,"Bacrot, Etienne","Dominguez Perez, Leinier",2715,2661,2005.02.28,tourn,1/2-1/2,B80
2114,"Dominguez Perez, Leinier","Meier, Georg",2739,2628,2018.06.26,k.o. (blitz),1-0,C10
2115,"Dominguez Perez, Leinier","Almeida Quintana, Omar",2505,2345,2000.??.??,tourn,1-0,E69
2116,"Gratka, Krzysztof","Dominguez Perez, Leinier",2235,,1996.??.??,,1-0,A26
2117,"Dominguez Perez, Leinier","Ghaem Maghami, Ehsan",2556,2500,2001.05.25,k.o.,1/2-1/2,B92
2118,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.12,match (blitz),0-1,E14
2119,"Dominguez Perez, Leinier","Tkachiev, Vladislav",2612,2635,2004.06.23,k.o.,1-0,C43
2120,"Ponomariov, Ruslan","Dominguez Perez, Leinier",2741,2726,2012.12.03,tourn,1-0,B25
2121,"Dominguez Perez, Leinier","Nogueiras Santiago, Jesus",2556,2557,2001.05.18,,1/2-1/2,C11
2122,"Tomashevsky, Evgeny","Dominguez Perez, Leinier",2728,2732,2016.03.01,tourn (blitz),1/2-1/2,B51
2123,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2726,2714,2014.12.13,tourn (blitz),0-1,B90
2124,"Dominguez Perez, Leinier","De La Paz Perdomo, Frank",2479,2495,1999.05.25,,1-0,C90
2125,"Artemiev, Vladislav","Dominguez Perez, Leinier",2704,2758,2021.08.28,rapid,1/2-1/2,
