,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
279,"So, Wesley","Kryvoruchko, Yuriy",2782,2693,2016.09.08,,1/2-1/2,A14,6.2
280,"McShane, Luke J","So, Wesley",2664,2673,2011.01.29,tourn,1-0,B12,12
281,"So, Wesley","Caruana, Fabiano",2741,2773,2020.06.12,,0-1,,12.1
282,"So, Wesley","Caruana, Fabiano",2822,2817,2017.03.25,,1/2-1/2,A13,4.4
283,"Robson, Ray","So, Wesley",2673,2765,2020.01.20,,0-1,C88,3
284,"So, Wesley","Ni, Hua",2610,2710,2008.11.13,team-schev,1-0,E39,1.4
285,"So, Wesley","Anand, Viswanathan",2760,2757,2019.11.26,blitz,0-1,B51,13.3
286,"So, Wesley","Anand, Viswanathan",2770,2770,2016.06.20,tourn (blitz),1/2-1/2,C54,13
287,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,0-1,B28,3.14
288,"Abdusattorov, Nodirbek","So, Wesley",2662,2816,2020.11.08,,1-0,,1.6
289,"So, Wesley","Antonio, Rogelio Jr",2540,2529,2008.04.25,swiss,1-0,B19,2
290,"So, Wesley","Aronian, Levon",2799,2794,2018.03.16,tourn,1-0,C88,6.1
291,"So, Wesley","Navara, David",2765,2738,2019.02.24,match (blitz),1-0,B12,14.3
292,"L'Ami, Erwin","So, Wesley",2611,2515,2011.07.21,,1-0,D17,3
293,"So, Wesley","Anand, Viswanathan",2765,2758,2020.01.12,,1-0,C53,2
294,"Carlsen, Magnus","So, Wesley",2867,2772,2019.05.08,blitz,1-0,,1.1
295,"So, Wesley","Vachier Lagrave, Maxime",2741,2860,2020.06.06,,1/2-1/2,,1.7
296,"So, Wesley","Le, Quang Liem",2770,2709,2020.09.26,,1/2-1/2,C53,3.5
297,"So, Wesley","Pechenkin, Vladimir",2744,2311,2014.06.27,tourn,1/2-1/2,C11,7.2
298,"Caruana, Fabiano","So, Wesley",2820,2762,2015.01.13,tourn,1/2-1/2,C77,4
299,"Giri, Anish","So, Wesley",2764,2789,2017.06.29,tourn (blitz),1/2-1/2,B14,5
300,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,D03,3.26
301,"Radjabov, Teimour","So, Wesley",2758,2741,2020.11.24,tourn,1/2-1/2,,15.3
302,"So, Wesley","Grischuk, Alexander",2770,2777,2020.09.19,blitz,1/2-1/2,E32,15.4
303,"Lagarde, Maxime","So, Wesley",2604,2765,2019.01.29,swiss,1/2-1/2,C49,8
304,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,1-0,C50,2.16
305,"Ly, Moulthun","So, Wesley",2295,2516,2007.08.11,swiss,1/2-1/2,B33,9
306,"So, Wesley","Bryan, Tillis",2765,,2019.03.06,team-swiss (rapid),1-0,D35,9
307,"So, Wesley","Halkias, Stelios",2684,2566,2013.02.24,,1-0,C58,7.4
308,"So, Wesley","Sadowski, Julian",2515,2556,2011.07.27,,0-1,C76,8
309,"Ding, Liren","So, Wesley",2773,2759,2019.06.03,blitz,1-0,,3.5
310,"So, Wesley","Radjabov, Teimour",2778,2763,2021.10.01,,0-1,C65,6.2
311,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1-0,A14,1.8
312,"Rozentalis, Eduardas","So, Wesley",2529,2778,2015.05.31,team-tourn,0-1,C03,2.3
313,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1-0,B12,1.13
314,"So, Wesley","McShane, Luke J",2760,2674,2015.10.11,tourn (rapid),1/2-1/2,E68,4.2
315,"Nepomniachtchi, Ian","So, Wesley",2776,2772,2019.05.11,blitz,1/2-1/2,,14.5
316,"So, Wesley","Wei, Yi",2684,2501,2013.02.22,swiss,1-0,B60,5
317,"So, Wesley","Aronian, Levon",2779,2765,2015.08.26,,0-1,E20,4
318,"Thavandiran, Shiyam","So, Wesley",2410,2765,2019.01.22,team-swiss (rapid),1/2-1/2,C01,3
319,"Grischuk, Alexander","So, Wesley",2761,2812,2017.06.21,tourn (rapid),1/2-1/2,D02,3
320,"Harika, Dronavalli","So, Wesley",2473,2627,2009.01.24,tourn,1/2-1/2,D12,7
321,"Pantsulaia, Levan","So, Wesley",2601,2782,2016.09.12,team-swiss,0-1,A09,10.3
322,"Melkumyan, Hrant","So, Wesley",2583,2656,2010.02.13,swiss,0-1,D15,5
323,"So, Wesley","Shankland, Sam",2772,2709,2021.08.15,blitz,1-0,,25.1
324,"So, Wesley","Zhang, Zhong",2646,2613,2009.07.26,swiss,1/2-1/2,E67,6
325,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,0-1,D41,2.28
326,"Anand, Viswanathan","So, Wesley",2783,2810,2017.07.09,k.o. (rapid),1/2-1/2,C18,2.2
327,"So, Wesley","Al Ali, Hussein Ali Hussein",2667,2377,2011.04.27,team-swiss,1-0,C87,8.4
328,"So, Wesley","Dobson, Howard",2776,1641,2018.10.20,swiss,1-0,B38,?
329,"Yu, Yangyi","So, Wesley",2574,2665,2010.04.24,,1/2-1/2,B85,4
330,"Iturrizaga Bonelli, Eduardo","So, Wesley",2637,2765,2019.03.06,team-swiss (rapid),1/2-1/2,A30,9
331,"So, Wesley","Nepomniachtchi, Ian",2812,2732,2017.07.01,tourn (blitz),1-0,B06,6
332,"Huang, Qian","So, Wesley",2416,2531,2007.11.24,,1/2-1/2,E32,4.3
333,"So, Wesley","Nepomniachtchi, Ian",2766,2773,2022.05.08,,0-1,,4
334,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.05.26,,0-1,B41,1.6
335,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,0-1,A34,1.14
336,"Naroditsky, Daniel","So, Wesley",2631,2779,2015.10.06,,0-1,C06,7
337,"So, Wesley","Giri, Anish",2776,2779,2019.08.19,,1/2-1/2,E06,3.4
338,"So, Wesley","Kramnik, Vladimir",2770,2753,2021.06.21,blitz,1/2-1/2,C53,6.2
339,"Panjwani, Raja","So, Wesley",2493,2668,2012.07.15,swiss,0-1,A18,2
340,"So, Wesley","Kasparov, Garry",2773,2812,2016.04.29,tourn (blitz),1/2-1/2,A41,16
341,"Preotu, Razvan","So, Wesley",1877,2667,2011.03.19,,0-1,B80,?
342,"So, Wesley","Nepomniachtchi, Ian",2772,2776,2019.05.12,blitz,1/2-1/2,,23.5
343,"Chua, Zheng Yuan Terry","So, Wesley",2052,,2004.09.05,swiss,1/2-1/2,B79,5
344,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,0-1,B28,3.4
345,"Caruana, Fabiano","So, Wesley",2835,2770,2020.06.11,,1/2-1/2,C67,2.3
346,"So, Wesley","Bu, Xiangzhi",2667,2662,2011.05.09,,1/2-1/2,B90,8.3
347,"So, Wesley","Radjabov, Teimour",2778,2763,2021.10.01,,0-1,C50,6.4
348,"Murshed, Niaz","So, Wesley",2429,2669,2010.11.20,team-swiss,0-1,D00,3
349,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1-0,B10,3.4
350,"Kasparov, Garry","So, Wesley",2812,2773,2016.04.28,tourn (blitz),0-1,B40,7
351,"So, Wesley","Yang, Chen",2516,2439,2007.09.28,,1-0,C28,10
352,"Bok, Benjamin","So, Wesley",2594,2794,2016.10.06,swiss,1/2-1/2,B12,6
353,"So, Wesley","Karjakin, Sergey",2760,2754,2019.11.09,blitz,1-0,E01,1.5
354,"Sheng, Joshua","So, Wesley",2372,2808,2017.02.15,,0-1,C48,6
355,"So, Wesley","Both, Aaron",2667,2071,2011.03.26,swiss,1-0,D07,1
356,"Mamedyarov, Shakhriyar","So, Wesley",2817,2765,2018.11.14,tourn (blitz),0-1,A03,17
357,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.06.06,,1/2-1/2,D12,1.1
358,"Giri, Anish","So, Wesley",2731,2741,2020.12.26,,0-1,,3.4
359,"So, Wesley","Nakamura, Hikaru",2760,2816,2015.10.11,tourn (rapid),1/2-1/2,C66,2
360,"So, Wesley","Ding, Liren",2772,2786,2019.05.11,blitz,1/2-1/2,,11.2
361,"So, Wesley","Ivanchuk, Vassily",2640,2739,2009.11.25,k.o.,1/2-1/2,D13,2.2
362,"Aronian, Levon","So, Wesley",2812,2719,2014.01.18,tourn,1-0,A16,6
363,"So, Wesley","Wu, Li",2776,2335,2018.10.20,swiss,1-0,E90,?
364,"So, Wesley","Aronian, Levon",2778,2782,2021.10.02,,1/2-1/2,C42,7.3
365,"Ajrapetjan, Yuriy","So, Wesley",2490,2627,2009.02.24,swiss,1/2-1/2,D15,8
366,"Lenderman, Aleksandr","So, Wesley",2585,2705,2013.05.25,swiss,1/2-1/2,A35,4
367,"Gomez, John Paul","So, Wesley",2507,2665,2010.05.27,tourn,1/2-1/2,E72,5
368,"Caruana, Fabiano","So, Wesley",2819,2754,2019.06.30,,1/2-1/2,,5.3
369,"Ivanchuk, Vassily","So, Wesley",2738,2812,2017.07.01,tourn (blitz),1/2-1/2,E55,5
370,"Le, Quang Liem","So, Wesley",2681,2674,2010.08.31,swiss,1-0,D11,5
371,"Amin, Bassem","So, Wesley",2683,2772,2019.05.08,blitz,0-1,,3.3
372,"Svidler, Peter","So, Wesley",2749,2810,2017.08.05,,1/2-1/2,C53,4
373,"So, Wesley","Mokal, Amruta Sunil",2330,2146,2006.08.22,,1-0,B42,3
374,"Abdusattorov, Nodirbek","So, Wesley",2662,2816,2020.11.08,,0-1,,2.4
375,"So, Wesley","Harikrishnan, M.",2760,2731,2019.11.22,rapid,1/2-1/2,A14,3.2
376,"So, Wesley","Jurcik, Marian",2705,2512,2013.07.10,swiss,1-0,D37,2
377,"Duda, Jan Krzysztof","So, Wesley",2799,2816,2020.11.19,match,0-1,,1.4
378,"Aronian, Levon","So, Wesley",2793,2812,2017.07.01,tourn (blitz),1/2-1/2,D38,7
379,"So, Wesley","Navara, David",2765,2738,2019.02.23,match (blitz),1/2-1/2,A28,10.3
380,"So, Wesley","Tari, Aryan",2782,2570,2016.09.11,,1/2-1/2,C50,9.2
381,"Svidler, Peter","So, Wesley",2714,2770,2021.05.24,,1/2-1/2,,6.6
382,"So, Wesley","Rustemov, Alexander",2770,2525,2020.10.03,swiss (blitz),1-0,C10,2
383,"So, Wesley","Dziuba, Michal",2684,2602,2013.02.26,,1-0,B12,9.2
384,"So, Wesley","Nakamura, Hikaru",2778,2769,2018.06.23,blitz,1/2-1/2,D37,?
385,"So, Wesley","Duda, Jan Krzysztof",2816,2799,2020.11.19,match,1-0,,2.7
386,"So, Wesley","Aronian, Levon",2770,2773,2020.05.21,,1/2-1/2,E06,9.4
387,"Abdusattorov, Nodirbek","So, Wesley",2662,2816,2020.11.08,,1/2-1/2,,2.8
388,"Ponkratov, Pavel","So, Wesley",2558,2627,2009.02.18,swiss,1-0,B33,2
389,"Carlsen, Magnus","So, Wesley",2881,2741,2020.11.30,,1/2-1/2,,27.1
390,"Nguyen, Ngoc Truong Son","So, Wesley",2631,2682,2013.01.24,swiss,1/2-1/2,D78,4
391,"Karjakin, Sergey","So, Wesley",2757,2770,2021.03.13,,0-1,C50,2.7
392,"So, Wesley","Caruana, Fabiano",2776,2818,2019.08.21,,1/2-1/2,A20,5.1
393,"So, Wesley","Baric, Ivan",2770,2646,2020.02.03,,1/2-1/2,E81,5
394,"So, Wesley","Nepomniachtchi, Ian",2772,2776,2019.05.10,blitz,1-0,,7.5
395,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,0-1,B33,2.18
396,"Duda, Jan Krzysztof","So, Wesley",2738,2772,2021.08.28,rapid,0-1,,2.1
397,"Chan, Wei Xuan Timothy","So, Wesley",2245,2516,2007.08.10,swiss,0-1,B33,8
398,"Plotkin, Victor","So, Wesley",2409,2667,2011.03.27,swiss,0-1,B22,5
399,"So, Wesley","Predke, Alexandr",2778,2682,2022.03.28,,1/2-1/2,,6
400,"So, Wesley","Paragua, Mark",2451,2573,2007.01.12,,1-0,B66,2
401,"Topalov, Veselin","So, Wesley",2741,2822,2017.04.24,,1/2-1/2,C67,4
402,"Saleh Salem, Ra","So, Wesley",2483,2665,2010.04.22,,0-1,D70,2
403,"So, Wesley","Laylo, Darwin",2658,2528,2011.07.23,tourn,1/2-1/2,A11,13
404,"Grischuk, Alexander","So, Wesley",2777,2770,2020.08.29,,1/2-1/2,D37,3.1
405,"So, Wesley","Naroditsky, Daniel",2775,2628,2015.12.21,swiss,1-0,D02,2.3
406,"Anand, Viswanathan","So, Wesley",2759,2778,2018.06.23,tourn (rapid),1/2-1/2,C67,9
407,"So, Wesley","Navara, David",2765,2738,2019.02.24,match (blitz),1-0,B12,16.3
408,"Karjakin, Sergey","So, Wesley",2709,2741,2021.04.25,,0-1,,6.2
409,"So, Wesley","Firouzja, Alireza",2770,2759,2021.06.28,,1/2-1/2,E32,13.2
410,"So, Wesley","Firouzja, Alireza",2770,2728,2020.09.18,blitz,1/2-1/2,D37,6.2
411,"Tomczak, Jacek","So, Wesley",2564,2705,2013.07.10,swiss,1/2-1/2,B86,3
412,"Vachier Lagrave, Maxime","So, Wesley",2789,2770,2016.06.17,tourn (rapid),1/2-1/2,C65,3
413,"So, Wesley","Nakamura, Hikaru",2772,2736,2021.08.13,blitz,1/2-1/2,,8.4
414,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,0-1,C65,4.28
415,"Carlsen, Magnus","So, Wesley",2867,2772,2019.05.12,blitz,1/2-1/2,,25.1
416,"Aronian, Levon","So, Wesley",2764,2778,2018.06.15,blitz,1/2-1/2,C10,2
417,"Duda, Jan Krzysztof","So, Wesley",2774,2741,2020.11.22,tourn,0-1,,4.5
418,"So, Wesley","Grischuk, Arina",2778,2742,2022.04.16,rapid,1/2-1/2,C11,6
419,"So, Wesley","Hua, Thien Tan",2165,,2005.??.??,swiss,1/2-1/2,C24,8
420,"Ghosh, Diptayan","So, Wesley",2544,2765,2019.02.20,team-swiss (rapid),1/2-1/2,E08,7
421,"Caruana, Fabiano","So, Wesley",2804,2770,2016.06.17,tourn (rapid),0-1,A11,5
422,"So, Wesley","Carlsen, Magnus",2812,2832,2017.06.24,tourn (rapid),0-1,E32,9
423,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1/2-1/2,D45,1.17
424,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,1-0,C42,4.7
425,"Roca, Petronio","So, Wesley",2414,,2004.09.20,tourn,0-1,A87,3
426,"So, Wesley","Gareyev, Timur",2788,2604,2015.04.05,tourn,1-0,C10,5
427,"So, Wesley","Carlsen, Magnus",2770,2862,2020.11.30,,1-0,B12,3.31
428,"So, Wesley","Paul Gomez, John",2667,2538,2011.05.08,,1-0,C11,7.8
429,"So, Wesley","Carlsen, Magnus",2770,2862,2021.02.13,rapid,1-0,C53,3.14
430,"So, Wesley","Topalov, Veselin",2770,2761,2016.06.19,tourn (blitz),1-0,B55,7
431,"So, Wesley","Nadera, Barlo A",2577,2401,2008.07.07,tourn,1-0,C17,9
432,"So, Wesley","Paragua, Mark",2658,2545,2011.07.22,,1/2-1/2,A12,11
433,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1/2-1/2,A13,4.23
434,"So, Wesley","Paragua, Mark",2682,2519,2013.01.24,swiss,1-0,B96,3
435,"Nakamura, Hikaru","So, Wesley",2781,2788,2017.12.04,k.o. (blitz),1/2-1/2,A33,3
436,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,0-1,E92,2.24
437,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1/2-1/2,A00,1.13
438,"So, Wesley","Vidit, Santosh Gujrathi",2780,2718,2018.10.09,,1-0,C80,?
439,"So, Wesley","Moradiabadi, Elshan",2719,2571,2013.12.29,,1-0,E32,4.1
440,"So, Wesley","Artemiev, Vladislav",2772,2704,2021.08.06,,1/2-1/2,,19.1
441,"So, Wesley","Van Wely, Loek",2719,2672,2014.01.23,tourn,1-0,E99,9
442,"So, Wesley","Schindler, Laurin",,,1961.??.??,,1-0,B20,1
443,"So, Wesley","Karjakin, Sergey",2765,2753,2018.11.09,rapid,1/2-1/2,C65,?
444,"So, Wesley","Mekhitarian, Krikor Sevag",2765,2563,2020.02.17,,1-0,C65,7
445,"So, Wesley","Kamsky, Gata",2773,2678,2016.04.14,,*,,1.3
446,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1-0,,3.2
447,"So, Wesley","Topalov, Veselin",2771,2761,2016.08.10,tourn,1-0,A29,6
448,"So, Wesley","Mamedyarov, Shakhriyar",2780,2801,2018.08.15,blitz,1-0,B13,?
449,"Svane, Rasmus","So, Wesley",2594,2765,2019.01.24,swiss,1/2-1/2,E11,3
450,"So, Wesley","Laznicka, Viktor",2667,2681,2011.06.29,tourn,1-0,D31,7
451,"So, Wesley","Chakkravarthy, Deepan J",2653,2461,2012.05.09,,1-0,D15,5.15
452,"So, Wesley","Strasser, Gerard",2411,2015,2006.11.04,,1-0,B01,1
453,"Jobava, Baadur","So, Wesley",2687,2810,2017.09.14,,1/2-1/2,C42,4.4
454,"So, Wesley","Melkumyan, Hrant",2776,2660,2018.10.24,,1/2-1/2,A28,?
455,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.12,match (blitz),1-0,E92,11.3
456,"So, Wesley","Senador, Emmanuel",,2432,2004.09.26,tourn,0-1,B21,13
457,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,A34,1.6
458,"So, Wesley","Dahl, Baard",2776,2113,2018.10.20,swiss,1/2-1/2,A65,?
459,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1/2-1/2,A13,4.27
460,"So, Wesley","Kamsky, Gata",2640,2695,2009.11.28,k.o.,1/2-1/2,A87,3.2
461,"Brunello, Marina","So, Wesley",2382,2794,2016.10.01,swiss,0-1,C03,1
462,"So, Wesley","Carlsen, Magnus",2770,2863,2020.09.29,,1-0,C53,4.4
463,"So, Wesley","Giri, Anish",2741,2731,2021.03.18,,0-1,,12.2
464,"So, Wesley","Shevchenko, Kirill",2776,2644,2022.05.22,blitz,1-0,B52,5.2
465,"Quang Liem, Le","So, Wesley",2697,2773,2015.10.11,,1/2-1/2,E15,7.1
466,"Sargissian, Gabriel","So, Wesley",2612,2254,2006.04.27,swiss,1-0,E20,5
467,"So, Wesley","Van Wely, Loek",2762,2667,2015.01.25,,1-0,A61,13
468,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.10.29,,1/2-1/2,E32,11.1
469,"Mamedyarov, Shakhriyar","So, Wesley",2735,2779,2015.08.11,team-tourn,1/2-1/2,A48,8.1
470,"So, Wesley","Paravyan, David",2772,2617,2022.02.20,rapid,0-1,A34,1.1
471,"So, Wesley","Megaranto, Susanto",2655,2530,2011.10.17,swiss,1/2-1/2,C75,7
472,"Vachier Lagrave, Maxime","So, Wesley",2860,2741,2020.12.27,,1/2-1/2,,8.1
473,"Zeytinoglu, Nasir Ekin","So, Wesley",1883,2577,2008.08.24,team,1/2-1/2,B33,10
474,"So, Wesley","Carlsen, Magnus",2770,2855,2016.06.20,tourn (blitz),1/2-1/2,A80,17
475,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,E60,1.30
476,"Grigoriants, Sergey","So, Wesley",2565,2627,2009.02.20,swiss,1/2-1/2,B33,4
477,"So, Wesley","Wei, Yi",2780,2729,2018.07.29,,0-1,D02,1.3
478,"So, Wesley","Fedorchuk, Sergey A",2778,2657,2015.06.08,team-tourn,0-1,A27,10.1
479,"So, Wesley","Wojtaszek, Radoslaw",2762,2744,2015.01.10,tourn,1/2-1/2,B90,1
480,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,0-1,C50,4.24
481,"Fier, Alexandr","So, Wesley",2571,2673,2011.02.08,swiss,1/2-1/2,D37,1
482,"So, Wesley","Ghaem Maghami, Ehsan",2516,2610,2007.09.26,swiss,1/2-1/2,B93,8
483,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1/2-1/2,C65,4.20
484,"Dominguez Perez, Leinier","So, Wesley",2758,2772,2021.08.12,blitz,1/2-1/2,,4.1
485,"So, Wesley","Aronian, Levon",2762,2797,2015.01.12,,1-0,C45,3.6
486,"Vachier Lagrave, Maxime","So, Wesley",2789,2778,2018.06.15,blitz,1/2-1/2,D73,6
487,"So, Wesley","Duda, Jan Krzysztof",2816,2799,2020.11.19,match,0-1,,3.6
488,"Moranda, Wojciech","So, Wesley",2601,2765,2020.01.06,,1/2-1/2,D38,1
489,"So, Wesley","Oparin, Grigoriy",2772,2681,2022.02.12,rapid,1-0,C50,1
490,"So, Wesley","Le, Quang Liem",2772,2709,2021.08.07,,1-0,,23.1
491,"Le, Quang Liem","So, Wesley",2713,2760,2019.11.10,blitz,0-1,E04,15.1
492,"Karjakin, Sergey","So, Wesley",2773,2780,2018.08.12,tourn (rapid),1/2-1/2,C54,4
493,"So, Wesley","Artemiev, Vladislav",2772,2704,2021.08.30,rapid,0-1,,11.4
494,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,0-1,A07,2.11
495,"Nisipeanu, Liviu Dieter","So, Wesley",2654,2778,2015.06.27,,1-0,B23,1.4
496,"Eljanov, Pavel","So, Wesley",2760,2773,2016.01.29,tourn,1/2-1/2,D92,11
497,"So, Wesley","Le, Quang Liem",2760,2713,2019.11.09,blitz,0-1,D27,6.1
498,"Amanov, Mesgen","So, Wesley",2493,2668,2010.09.30,team,0-1,D76,9.28
499,"Nakamura, Hikaru","So, Wesley",2736,2770,2020.09.15,rapid,1/2-1/2,C47,2.5
500,"Carlsen, Magnus","So, Wesley",2842,2780,2018.08.22,tourn,1/2-1/2,D42,5.1
501,"Harikrishna, Pentala","So, Wesley",2731,2760,2019.11.26,blitz,0-1,E04,14.1
502,"So, Wesley","Carlsen, Magnus",2770,2855,2016.06.12,,0-1,A29,10.1
503,"Xiong, Jeffery","So, Wesley",2665,2786,2018.04.22,,1/2-1/2,E06,5
504,"Pichot, Alan","So, Wesley",2630,2770,2021.05.25,,0-1,,13.2
505,"So, Wesley","Shankland, Sam",2778,2709,2022.04.29,blitz,1/2-1/2,A07,4.2
506,"Vitiugov, Nikita","So, Wesley",2732,2767,2019.09.20,,1-0,C43,26.4
507,"Nepomniachtchi, Ian","So, Wesley",2792,2770,2021.05.24,,1/2-1/2,,10.8
508,"Papaioannou, Ioannis","So, Wesley",2597,2610,2008.11.16,team-schev,1/2-1/2,A25,4.18
509,"Nguyen, Duc Hoa","So, Wesley",2496,2653,2012.05.08,swiss,1/2-1/2,D83,4
510,"So, Wesley","Kramnik, Vladimir",2778,2783,2015.07.05,tourn,1-0,C67,7.2
511,"So, Wesley","Nakamura, Hikaru",2812,2785,2017.06.05,tourn (blitz),0-1,A64,7
512,"Jones, Gawain C B","So, Wesley",2615,2741,2021.04.24,,1-0,,4.1
513,"Wei, Yi","So, Wesley",2729,2780,2018.07.29,,0-1,A33,6
514,"So, Wesley","Jobava, Baadur",2810,2687,2017.09.12,k.o.,1/2-1/2,C42,4.1
515,"So, Wesley","Demchenko, Anton",2767,2655,2019.09.14,,1-0,D31,2.2
516,"So, Wesley","Caruana, Fabiano",2759,2804,2019.06.03,blitz,1-0,,9.3
517,"Vidit, Santosh Gujrathi","So, Wesley",2669,2782,2016.09.09,team-swiss,0-1,E11,7.3
518,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1/2-1/2,A07,1.14
519,"So, Wesley","Nakamura, Hikaru",2765,2746,2018.11.14,blitz,1/2-1/2,C67,?
520,"So, Wesley","Shomoev, Anton",2673,2557,2011.02.09,swiss,0-1,E92,2
521,"Duran Vega, Sergio","So, Wesley",2387,2767,2019.09.11,,0-1,E05,1.2
522,"Svidler, Peter","So, Wesley",2714,2770,2021.06.18,blitz,1/2-1/2,,3.1
523,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1/2-1/2,E04,?
524,"Carlsen, Magnus","So, Wesley",2847,2770,2021.05.30,,1/2-1/2,,21.1
525,"Li, Shilong","So, Wesley",2524,2411,2006.12.29,swiss,1-0,B33,8
526,"Ho, En Tian Mark","So, Wesley",,,2004.09.04,swiss,0-1,B70,1
527,"Shevchenko, Kirill","So, Wesley",2644,2776,2022.05.19,rapid,0-1,C67,3.2
528,"So, Wesley","Ponkratov, Pavel",2770,2631,2020.10.04,,1-0,C41,1.7
529,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.08.14,blitz,0-1,E46,?
530,"Aronian, Levon","So, Wesley",2772,2760,2019.11.26,blitz,0-1,A29,12.2
531,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,0-1,A01,3.13
532,"So, Wesley","Aronian, Levon",2778,2785,2022.04.24,k.o.,0-1,E46,2.2
533,"Caruana, Fabiano","So, Wesley",2795,2773,2016.04.28,tourn (blitz),1-0,A07,2
534,"Laylo, Darwin","So, Wesley",2476,2531,2007.12.03,swiss,1/2-1/2,A47,4
535,"So, Wesley","Karjakin, Sergey",2770,2752,2020.05.20,,1/2-1/2,C65,5.6
536,"Fedoseev, Vladimir","So, Wesley",2678,2770,2020.10.04,k.o. (blitz),1-0,B90,2.10
537,"So, Wesley","Nakamura, Hikaru",2773,2787,2016.04.29,tourn (blitz),0-1,D37,15
538,"So, Wesley","Swiercz, David",2778,2647,2021.10.07,,1-0,B52,2.3
539,"So, Wesley","Aronian, Levon",2776,2765,2022.05.22,blitz,1/2-1/2,A06,7.1
540,"So, Wesley","Mamedyarov, Shakhriyar",2760,2772,2019.11.09,blitz,1/2-1/2,A15,4.5
541,"So, Wesley","Grischuk, Arina",2779,2771,2015.08.25,,1-0,E60,3.4
542,"So, Wesley","Jobava, Baadur",2812,2707,2017.07.01,tourn (blitz),1-0,D16,1
543,"Howell, David W L","So, Wesley",2616,2674,2010.07.19,swiss,0-1,B13,1
544,"Swiercz, Dariusz","So, Wesley",2659,2765,2020.01.27,,1/2-1/2,C67,4
545,"So, Wesley","Giri, Anish",2741,2731,2021.03.19,,1/2-1/2,,13.2
546,"Bitoon, Richard","So, Wesley",2439,2577,2008.09.10,swiss,0-1,A00,6
547,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.08.11,tourn (rapid),1-0,C47,2
548,"Jobava, Baadur","So, Wesley",2687,2810,2017.09.13,k.o.,1/2-1/2,A01,4.2
549,"Shulman, Yury","So, Wesley",2588,2650,2012.07.08,match (blitz),1/2-1/2,E54,9
550,"So, Wesley","Akobian, Varuzhan",2788,2622,2015.04.10,,0-1,D32,9
551,"So, Wesley","Gupta, Abhijeet",2531,2470,2007.10.13,,0-1,B67,10
552,"So, Wesley","Vishnu, Prasanna V",2515,2340,2011.07.22,,1/2-1/2,B95,4
553,"So, Wesley","Kramnik, Vladimir",2822,2811,2017.04.25,tourn,1-0,E05,5
554,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1/2-1/2,A00,1.17
555,"Nguyen, Van Huy","So, Wesley",2386,2577,2008.08.27,swiss,1/2-1/2,B31,2
556,"So, Wesley","Vachier Lagrave, Maxime",2766,2750,2022.05.06,,1/2-1/2,,2
557,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1/2-1/2,,1.9
558,"So, Wesley","Caruana, Fabiano",2772,2806,2021.08.12,blitz,0-1,,6.1
559,Tirto,"So, Wesley",2413,2526,2008.01.14,,1/2-1/2,B30,6
560,"So, Wesley","Vachier Lagrave, Maxime",2812,2796,2017.07.01,tourn (blitz),0-1,D42,4
561,"So, Wesley","Omeri, Silvan",2254,2105,2006.06.07,swiss,1-0,B42,4
