,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
3410,"Anand, Viswanathan","Leko, Peter",2786,2749,2005.01.16,tourn,0-1,B33,2
3411,"Savchenko, Boris","Anand, Viswanathan",2583,2801,2007.11.21,,0-1,B91,9
3412,"Polgar, Judit","Anand, Viswanathan",,,1996.??.??,,0-1,C90,10
3413,"Carlsen, Magnus","Anand, Viswanathan",2870,2775,2013.11.22,match,1/2-1/2,B51,10
3414,"Laursen, Bendt","Anand, Viswanathan",,,1992.??.??,rapid,0-1,E62,11
3415,"Anand, Viswanathan","Kramnik, Vladimir",,,1996.??.??,,0-1,B62,7
3416,"Kramnik, Vladimir","Anand, Viswanathan",2770,2762,2000.07.13,,1-0,A17,6
3417,"Anand, Viswanathan","Svidler, Peter",2762,2757,2016.03.17,,1-0,C88,6
3418,"Anand, Viswanathan","Wei, Yi",2770,2694,2016.06.12,k.o. (rapid),1/2-1/2,C54,2.3
3419,"Anand, Viswanathan","Mcdonald, Neil R",2420,2495,1986.08.26,swiss,1-0,C18,7
3420,"Shirov, Alexei","Anand, Viswanathan",2746,2762,2000.09.24,,1/2-1/2,B80,1
3421,"Anand, Viswanathan","Pelletier, Yannick",2801,2609,2007.10.09,,1-0,C10,7
3422,"Anand, Viswanathan","Ivanchuk, Vassily",2670,2720,1992.??.??,rapid,1/2-1/2,C27,8
3423,"Shirov, Alexei","Anand, Viswanathan",2630,2794,2017.09.26,,1/2-1/2,C67,4.4
3424,"Chernin, Alexander","Anand, Viswanathan",2592,2770,2001.10.31,,1/2-1/2,D03,4.3
3425,"Giri, Anish","Anand, Viswanathan",2782,2770,2016.06.20,tourn (blitz),1/2-1/2,A14,11
3426,"Anand, Viswanathan","Martin Manzano, Antonio",2801,1971,2007.??.??,,1-0,D11,?
3427,"Topalov, Veselin","Anand, Viswanathan",2778,2785,2005.05.18,tourn,1-0,E15,6
3428,"Caruana, Fabiano","Anand, Viswanathan",2811,2797,2015.02.02,tourn,1/2-1/2,C54,1
3429,"Anand, Viswanathan","Radjabov, Teimour",2757,2599,2002.04.07,,1-0,C11,4.3
3430,"Anand, Viswanathan","Martin Del Campo Jr, Roberto",2380,,1985.09.12,swiss,1/2-1/2,B92,2
3431,"Anand, Viswanathan","Kasparov, Garry",2755,2838,2002.09.11,match (rapid),1/2-1/2,B80,10
3432,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2801,2768,2018.08.14,tourn (rapid),1-0,B14,9
3433,"Anand, Viswanathan","Topalov, Veselin",2788,2813,2009.08.23,simul,1/2-1/2,C67,1
3434,"Anand, Viswanathan","Carlsen, Magnus",2800,2826,2010.10.21,tourn,1/2-1/2,C95,2
3435,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2756,2764,2019.08.26,,1/2-1/2,C53,9.2
3436,"Kasparov, Garry","Anand, Viswanathan",2795,2725,1995.10.10,,1/2-1/2,B85,18
3437,"Anand, Viswanathan","Shirov, Alexei",2799,2755,2008.02.28,tourn,1-0,B33,8
3438,"Sokolov, Ivan","Anand, Viswanathan",2685,2786,2005.01.30,tourn,1/2-1/2,D47,13
3439,"Vachier Lagrave, Maxime","Anand, Viswanathan",,,2016.08.07,,0-1,,2
3440,"Anand, Viswanathan","Carlsen, Magnus",2760,2550,2005.06.11,rapid,1-0,C42,2.3
3441,"Anand, Viswanathan","Nikolic, Predrag",,,1996.??.??,,1-0,A17,1
3442,"Bruzon Batista, Lazaro","Anand, Viswanathan",2652,2803,2006.06.09,k.o. (rapid),1/2-1/2,A46,1.7
3443,"Anand, Viswanathan","Ivanchuk, Vassily",2766,2716,2004.03.31,,1-0,C11,10
3444,"Gelfand, Boris","Anand, Viswanathan",2739,2783,2013.05.01,,1/2-1/2,D45,9
3445,"Anand, Viswanathan","Aronian, Levon",2760,2764,2018.05.28,tourn (blitz),1/2-1/2,C65,1.5
3446,"Anand, Viswanathan","Topalov, Veselin",2766,2735,2003.11.03,k.o. (rapid),1/2-1/2,B90,4.3
3447,"Anand, Viswanathan","Nikolic, Predrag",2781,2633,1999.03.24,,1-0,C92,8
3448,"Anand, Viswanathan","Tregubov, Pavel V",2785,2607,2014.10.20,,1-0,A37,2.1
3449,"Anand, Viswanathan","Jussupow, Artur",2715,2665,1994.??.??,,1-0,C74,5
3450,"Anand, Viswanathan","Morozevich, Alexander",2792,2758,2007.09.25,tourn,1-0,B90,11
3451,"Anand, Viswanathan","Leko, Peter",,,????.??.??,,1/2-1/2,,22.1
3452,"Anand, Viswanathan","Efimenko, Zahar",2785,2648,2014.06.17,rapid,1-0,C78,6.7
3453,"Anand, Viswanathan","Malakhov, Vladimir",2755,2670,2002.10.16,,1-0,B72,1.2
3454,"Anand, Viswanathan","Radjabov, Teimour",2785,2724,2014.06.20,blitz,1-0,C65,21.6
3455,"Anand, Viswanathan","Karpov, Anatoly",2770,2735,1998.01.03,,1-0,C78,8.2
3456,"Piket, Jeroen","Anand, Viswanathan",,,1989.??.??,,1/2-1/2,D15,8
3457,"Nielsen, Peter Heine","Anand, Viswanathan",2663,2781,2004.11.13,team,1/2-1/2,E05,1.1
3458,"Anand, Viswanathan","Hovhannisyan, Robert",2773,2637,2018.12.29,swiss (blitz),1-0,C54,3
3459,"Adams, Michael","Anand, Viswanathan",2718,2788,2005.11.04,,0-1,B92,11.2
3460,"Anand, Viswanathan","Demchenko, Anton",2782,2660,2017.12.26,swiss (rapid),1-0,B69,4.5
3461,"Anand, Viswanathan","Greenfeld, Alon",2345,2485,1984.08.30,swiss,1-0,B49,9
3462,"Anand, Viswanathan","Giri, Anish",2810,2686,2011.01.29,tourn,1/2-1/2,D43,12
3463,"Anand, Viswanathan","Singh, Marcel",2500,2455,1987.??.??,,0-1,C11,?
3464,"Anand, Viswanathan","Adams, Michael",2781,2716,1999.03.10,,1-0,A17,14
3465,"Pert, Nicholas","Anand, Viswanathan",2564,2792,2014.12.06,rapid,0-1,D12,6.4
3466,"Anand, Viswanathan","Tischendorf, Michael",2794,2213,2001.06.23,swiss (rapid),0-1,C18,?
3467,"Adams, Michael","Anand, Viswanathan",,,1994.??.??,,0-1,B22,1
3468,"Adams, Michael","Anand, Viswanathan",,,1992.??.??,rapid,0-1,B22,3
3469,"Anand, Viswanathan","Kortschnoj, Viktor Lvovich",2769,2659,2000.01.22,tourn,1-0,C13,6
3470,"So, Wesley","Anand, Viswanathan",2778,2759,2018.06.24,blitz,1/2-1/2,A35,18.2
3471,"Anand, Viswanathan","Timman, Jan H",2635,2630,1991.??.??,,1-0,C44,10
3472,"Karjakin, Sergey","Anand, Viswanathan",2778,2780,2012.09.28,tourn,1/2-1/2,D15,4
3473,"Anand, Viswanathan","Kamsky, Gata",2715,2695,1994.??.??,,1-0,B90,1
3474,"Romanishin, Oleg M","Anand, Viswanathan",2585,2715,1994.??.??,swiss,1/2-1/2,D74,5
3475,"Duda, Jan Krzysztof","Anand, Viswanathan",2738,2753,2021.07.11,,1/2-1/2,,20.1
3476,"Anand, Viswanathan","Naiditsch, Arkadij",2797,2706,2015.02.03,tourn,1/2-1/2,D41,2
3477,"Anand, Viswanathan","Lobron, Eric",2715,2570,1994.??.??,blitz,1-0,B41,?
3478,"Ivanchuk, Vassily","Anand, Viswanathan",2700,2715,1995.04.30,,1/2-1/2,B06,4.1
3479,"Anand, Viswanathan","Svidler, Peter",2786,2735,2005.01.18,tourn,1/2-1/2,C99,4
3480,"Giri, Anish","Anand, Viswanathan",2779,2764,2019.07.31,blitz,0-1,,17.5
3481,"Anand, Viswanathan","Milnes, Anthony C P",,,1989.01.13,,1-0,B14,1
3482,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2751,2767,2021.12.22,blitz,1/2-1/2,C77,5.3
3483,"Marinovic, Slobodan","Anand, Viswanathan",,,1989.??.??,,0-1,B51,1
3484,"Anand, Viswanathan","Shirov, Alexei",2794,2722,2001.06.10,,1-0,B92,2.3
3485,"Nakamura, Hikaru","Anand, Viswanathan",2779,2779,2016.11.13,tourn (rapid),1/2-1/2,A21,4
3486,"Anand, Viswanathan","Kramnik, Vladimir",2753,2807,2003.03.21,rapid,1/2-1/2,B30,6
3487,"Santos Latasa, Jaime","Anand, Viswanathan",2542,2783,2017.07.08,k.o. (rapid),0-1,C67,1.6
3488,"Morozevich, Alexander","Anand, Viswanathan",2676,2779,2016.12.29,swiss (blitz),1-0,C45,9.3
3489,"Aronian, Levon","Anand, Viswanathan",2812,2773,2014.01.30,rapid,1-0,A13,1
3490,"Ivanchuk, Vassily","Anand, Viswanathan",2720,2690,1992.??.??,,1/2-1/2,B88,3
3491,"Anand, Viswanathan","Kramnik, Vladimir",2735,2765,1996.07.08,tourn,1/2-1/2,B31,4
3492,"Anand, Viswanathan","Karpov, Anatoly",2755,2688,2002.11.04,k.o. (rapid),1-0,C42,4.2
3493,"Topalov, Veselin","Anand, Viswanathan",2780,2799,2008.02.22,tourn,1/2-1/2,E20,6
3494,"San Segundo Carrillo, Pablo","Anand, Viswanathan",2536,2779,2006.08.06,swiss (rapid),0-1,D11,6
3495,"Anand, Viswanathan","Csom, Istvan",,,1989.??.??,,1/2-1/2,B62,?
3496,"Onischuk, Alexander","Anand, Viswanathan",2653,2781,2004.10.18,team-swiss,1/2-1/2,E15,4
3497,"Anand, Viswanathan","Bologan, Victor",2774,2650,2003.08.07,,1-0,B17,7
3498,"Saeed, Saeed Ahmed","Anand, Viswanathan",2390,2285,1984.08.07,swiss,1-0,E69,5
3499,"Nguyen, Ngoc Truong Son","Anand, Viswanathan",2621,2785,2014.06.17,swiss (rapid),1/2-1/2,D10,8
3500,"Torre, Eugenio","Anand, Viswanathan",,,1992.??.??,team-swiss,1/2-1/2,B22,8
3501,"Anand, Viswanathan","Mueller, Jan",2715,,1994.??.??,simul,1-0,B98,?
3502,"Anand, Viswanathan","Krasenkow, Michal",2770,2660,1998.05.12,,1-0,D41,2
3503,"Aronian, Levon","Anand, Viswanathan",2795,2776,2016.09.25,tourn (blitz),1/2-1/2,D41,4
3504,"Vallejo Pons, Francisco","Anand, Viswanathan",2684,2803,2008.05.30,,0-1,B30,5
3505,"Topalov, Veselin","Anand, Viswanathan",2804,2803,2006.06.11,,1/2-1/2,C84,2.3
3506,"Barumba, G.","Anand, Viswanathan",,2345,1984.??.??,,0-1,E94,1
3507,"Anand, Viswanathan","Dubov, Daniil",2764,2700,2019.07.31,blitz,0-1,,12.4
3508,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2779,2768,2016.12.30,swiss (blitz),1-0,B12,21
3509,"Anand, Viswanathan","Gofshtein, Leonid Dina",2794,2518,2001.08.19,,1-0,B42,9
3510,"Anand, Viswanathan","Grischuk, Alexander",2768,2766,2018.08.25,,1/2-1/2,C50,7.3
3511,"Ivanchuk, Vassily","Anand, Viswanathan",2750,2779,2007.03.10,tourn,1/2-1/2,E15,14
3512,"Anand, Viswanathan","Inkiov, Ventzislav",,,1986.??.??,,1-0,B63,?
3513,"Giri, Anish","Anand, Viswanathan",2776,2757,2019.11.26,blitz,1-0,A20,15.4
3514,"Anand, Viswanathan","Skomorokhin, Roman",2785,2364,2014.10.19,,1-0,C16,1.1
3515,"Anand, Viswanathan","Na, Na",2786,1517,2007.04.21,simul,1-0,A52,1
3516,"Anand, Viswanathan","Nepomniachtchi, Ian",2785,2730,2014.06.18,rapid,1-0,B90,11.4
3517,"Anand, Viswanathan","Polgar, Zsuzsa",,,1991.??.??,,1-0,B33,?
3518,"Grischuk, Alexander","Anand, Viswanathan",2715,2801,2007.11.21,,1-0,E17,6
3519,"Anand, Viswanathan","Nakamura, Hikaru",2817,2753,2011.10.07,tourn,1/2-1/2,C67,7
3520,"Topalov, Veselin","Anand, Viswanathan",2798,2804,2015.06.15,tourn (blitz),1/2-1/2,A13,8
3521,"Asadli, Vugar","Anand, Viswanathan",2579,2751,2021.12.22,blitz,1/2-1/2,B48,7.1
3522,"Gelfand, Boris","Anand, Viswanathan",2700,2730,2019.08.03,blitz,1/2-1/2,,2.4
3523,"Anand, Viswanathan","Carlsen, Magnus",2797,2865,2015.02.06,,0-1,A90,4
3524,"Gelfand, Boris","Anand, Viswanathan",2727,2791,2012.05.30,match (rapid),1/2-1/2,D12,3
3525,"Giri, Anish","Anand, Viswanathan",2798,2784,2016.02.13,match (rapid),0-1,C54,2
3526,"Kramnik, Vladimir","Anand, Viswanathan",,,1994.??.??,,1-0,A33,7
3527,"Anand, Viswanathan","Caruana, Fabiano",2768,2822,2018.08.14,tourn (rapid),1/2-1/2,C42,5
3528,"Rublevsky, Sergei","Anand, Viswanathan",2676,2801,2007.11.22,,0-1,B54,31
3529,"Shirov, Alexei","Anand, Viswanathan",,,1995.??.??,,0-1,C49,?
3530,"Anand, Viswanathan","Thipsay, Praveen Mahadeo",,,1987.??.??,,1-0,C69,?
3531,"Kramnik, Vladimir","Anand, Viswanathan",2753,2753,2020.07.23,,1-0,A08,3.2
3532,"Anand, Viswanathan","Leko, Peter",2753,2663,2020.07.25,,1/2-1/2,C65,5.3
3533,"Piket, Jeroen","Anand, Viswanathan",2632,2790,2001.03.23,rapid,1/2-1/2,D46,6
3534,"Anand, Viswanathan","Ek Teong, Ng",,,1989.??.??,,1-0,B09,?
3535,"Salov, Valery","Anand, Viswanathan",2660,2710,1993.??.??,,1/2-1/2,A11,13
3536,"Kasparov, Garry","Anand, Viswanathan",,,1992.??.??,rapid,1-0,D11,1
3537,"Kortschnoj, Viktor Lvovich","Anand, Viswanathan",2615,2720,1994.??.??,,0-1,B36,2
3538,"Salov, Valery","Anand, Viswanathan",2660,2710,1993.06.??,,1/2-1/2,A06,1
3539,"Anand, Viswanathan","Topalov, Veselin",2798,2777,2008.09.12,tourn,1/2-1/2,B18,9
3540,"Anand, Viswanathan","Calinescu, Adrian",2285,,1984.04.??,swiss,1-0,B31,2
3541,"Kasparov, Garry","Anand, Viswanathan",2795,2725,1995.09.15,,1/2-1/2,A17,4
3542,"Anand, Viswanathan","Tukmakov, Vladimir B",,,1986.??.??,,0-1,,10
3543,"Shirov, Alexei","Anand, Viswanathan",2718,2790,2001.03.29,rapid,1/2-1/2,C10,11
3544,"Ivanchuk, Vassily","Anand, Viswanathan",2710,2780,1999.02.21,,1/2-1/2,B12,1
3545,"Anand, Viswanathan","Aronian, Levon",2785,2815,2014.06.18,swiss (rapid),1/2-1/2,C65,15
3546,"Anand, Viswanathan","Van Wely, Loek",2772,2679,2013.01.19,tourn,1-0,B01,7
3547,"Anand, Viswanathan","Jun, Xia",,,1996.??.??,,1-0,C95,9
3548,"Anand, Viswanathan","Caruana, Fabiano",2785,2791,2014.06.18,swiss (rapid),1/2-1/2,C11,13
3549,"Adams, Michael","Anand, Viswanathan",2729,2801,2007.11.22,,0-1,C53,26
3550,"Caruana, Fabiano","Anand, Viswanathan",2757,2780,2013.02.22,tourn (blitz),1-0,C67,4
3551,"Anton Guijarro, David","Anand, Viswanathan",2708,2723,2018.12.28,blitz,1/2-1/2,C54,11.7
3552,"Anand, Viswanathan","Karpov, Anatoly",,,1991.??.??,,1/2-1/2,,6
3553,"Mithrakanth, Poorna Sharma","Anand, Viswanathan",2350,2380,1985.??.??,,0-1,B85,?
3554,"Anand, Viswanathan","Ponomariov, Ruslan",2785,2717,2014.09.14,tourn,1-0,E92,1
3555,"Anand, Viswanathan","Carlsen, Magnus",2800,2826,2010.08.28,tourn (rapid),1/2-1/2,B77,3
3556,"Anand, Viswanathan","Fauland, Alexander",,,1989.??.??,,1-0,B32,2
3557,"Anand, Viswanathan","Sax, Gyula",,,1989.??.??,,1/2-1/2,B81,11
3558,"Anand, Viswanathan","Kasparov, Garry",2725,2795,1995.09.11,,1/2-1/2,B85,1
3559,"Kramnik, Vladimir","Anand, Viswanathan",2809,2752,2002.06.23,,1/2-1/2,D27,5
3560,"Morozevich, Alexander","Anand, Viswanathan",,,????.??.??,,1/2-1/2,,7.1
3561,"Kramnik, Vladimir","Anand, Viswanathan",2772,2783,2008.??.??,,1-0,E21,10
3562,"Anand, Viswanathan","Shirov, Alexei",2715,2715,1994.??.??,,1/2-1/2,B32,2
3563,"Anand, Viswanathan","Garcia Martinez, Silvino",,,1987.??.??,,1-0,B57,1
3564,"Hiarcs, Comp","Anand, Viswanathan",,,1997.??.??,,1/2-1/2,B72,?
3565,"Piscopo, Pierluigi","Anand, Viswanathan",2409,2785,2014.05.20,match (rapid),1/2-1/2,C50,2
3566,"Vallejo Pons, Francisco","Anand, Viswanathan",2684,2803,2008.05.30,k.o. (rapid),1-0,B12,1.3
3567,"Anand, Viswanathan","Giri, Anish",2793,2768,2014.12.08,swiss,0-1,B40,2
3568,"Anand, Viswanathan","Kramnik, Vladimir",2801,2785,2007.11.22,,1/2-1/2,C65,30
3569,"Andersson, Ulf","Anand, Viswanathan",2630,2555,1990.01.??,,1/2-1/2,A35,6
3570,"Anand, Viswanathan","Morovic Fernandez, Ivan",2610,2530,1990.11.24,,1-0,B38,7
3571,"Van Wely, Loek","Anand, Viswanathan",2679,2786,2005.03.29,,0-1,A17,9
3572,"Anand, Viswanathan","Bacrot, Etienne",2781,2718,2004.11.03,tourn,1-0,B27,3
3573,"Nepomniachtchi, Ian","Anand, Viswanathan",2784,2753,2020.07.26,,0-1,B47,6.4
3574,"Chuchelov, Vladimir","Anand, Viswanathan",2510,2635,1991.??.??,,1-0,A41,?
3575,"Lutz, Christopher","Anand, Viswanathan",2613,2774,2004.05.09,team,0-1,C88,1.1
3576,"Anand, Viswanathan","Romanishin, Oleg M",2715,2585,1994.??.??,swiss,1-0,C96,2
3577,"Anand, Viswanathan","Illescas Cordoba, Miguel",2670,2555,1992.??.??,,1-0,B44,7
3578,"Shirov, Alexei","Anand, Viswanathan",2749,2800,2010.10.09,tourn,1/2-1/2,C67,1
3579,"Hemant, Sharma","Anand, Viswanathan",2393,2776,2018.03.13,,0-1,A20,1
3580,"Morozevich, Alexander","Anand, Viswanathan",2749,2794,2001.07.12,,1/2-1/2,B48,1
3581,"Karjakin, Sergey","Anand, Viswanathan",2776,2817,2011.03.17,tourn (rapid),1/2-1/2,B90,5
3582,"Leko, Peter","Anand, Viswanathan",2751,2792,2007.09.19,tourn,1/2-1/2,C78,6
3583,"Shirov, Alexei","Anand, Viswanathan",2739,2801,2007.11.22,,0-1,C92,22
3584,"Dubov, Daniil","Anand, Viswanathan",2700,2764,2019.08.01,blitz,1-0,E10,12
3585,"Anand, Viswanathan","Kvasikov, Evgeniy",,,1987.??.??,,1-0,B42,?
3586,"Anand, Viswanathan","Caruana, Fabiano",2779,2823,2016.11.11,tourn,1/2-1/2,B32,3
3587,"Polgar, Judit","Anand, Viswanathan",2658,2769,2000.06.03,,1/2-1/2,C10,1.3
3588,"Karpov, Anatoly","Anand, Viswanathan",2735,2770,1998.03.13,tourn (rapid),1/2-1/2,D46,1
3589,"Zapata, Alonso","Anand, Viswanathan",,,1988.??.??,,1-0,C42,9
3590,"Anand, Viswanathan","Fritz, Comp",,,1992.??.??,,1-0,B82,?
3591,"Anand, Viswanathan","Leko, Peter",2794,2730,2001.07.22,swiss,1/2-1/2,B40,10
3592,"Anand, Viswanathan","Nepomniachtchi, Ian",2786,2732,2017.07.02,tourn (blitz),0-1,B06,16
3593,"Makarichev, Sergey","Anand, Viswanathan",2495,2405,1986.??.??,game,1-0,A53,?
3594,"Anand, Viswanathan","Kasimdzhanov, Rustam",2817,2687,2011.03.27,match (rapid),1-0,C42,3
3595,"Anand, Viswanathan","Van Wely, Loek",2779,2683,2007.01.23,tourn,1-0,B97,9
3596,"Anand, Viswanathan","Polgar, Sofia",2610,2425,1990.??.??,,1-0,B44,?
3597,"Kasparov, Garry","Anand, Viswanathan",2800,2635,1991.??.??,,0-1,C18,?
3598,"Anand, Viswanathan","Rublevsky, Sergei",2801,2676,2007.11.21,,1/2-1/2,D31,12
3599,"Anand, Viswanathan","Salem, A.R. Saleh",2803,2624,2015.10.10,swiss (rapid),1/2-1/2,B81,3
3600,"Garcia, Carlos","Anand, Viswanathan",2465,2670,1992.06.??,,0-1,D47,1
3601,"Anand, Viswanathan","Nepomniachtchi, Ian",2764,2775,2019.07.31,blitz,1/2-1/2,,18.5
3602,"Topalov, Veselin","Anand, Viswanathan",2725,2765,1997.??.??,rapid,0-1,B90,?
3603,"Anand, Viswanathan","Leko, Peter",2794,2744,2001.07.13,,1/2-1/2,C42,2
3604,"Leko, Peter","Anand, Viswanathan",2740,2792,2006.03.24,rapid,0-1,C88,6
3605,"Anand, Viswanathan","Nepomniachtchi, Ian",2753,2784,2020.07.26,,1/2-1/2,B90,6.3
3606,"Anand, Viswanathan","Zvjaginsev, Vadim",2803,2660,2015.10.14,blitz,1-0,C11,14.22
3607,"Morozevich, Alexander","Anand, Viswanathan",,,1995.??.??,,0-1,B95,2
3608,"Khalifman, Alexander","Anand, Viswanathan",2688,2757,2002.04.08,k.o. (rapid),0-1,B49,5.2
3609,"Anand, Viswanathan","Fernandez, Gabriel",2794,,2001.08.18,rapid,1-0,B30,1
3610,"Anand, Viswanathan","Pigusov, Evgeny",2500,2520,1987.??.??,,1/2-1/2,B31,?
3611,"Carlsen, Magnus","Anand, Viswanathan",2625,2792,2006.03.16,,1-0,A58,5.2
3612,"Anand, Viswanathan","Nepomniachtchi, Ian",2753,2784,2020.05.07,,1-0,D85,5.1
3613,"Sokolov, Ivan","Anand, Viswanathan",2625,2690,1992.07.??,rapid,0-1,E32,3
3614,"Karpov, Anatoly","Anand, Viswanathan",2688,2755,2002.11.04,k.o. (rapid),0-1,D77,4.5
3615,"Kasparov, Garry","Anand, Viswanathan",2770,2650,1991.10.??,,1-0,B48,1
3616,"Tiviakov, Sergei","Anand, Viswanathan",2585,2690,1992.10.16,k.o.,1-0,B43,3.4
3617,"Ivanchuk, Vassily","Anand, Viswanathan",,,1991.??.??,,1/2-1/2,,7
3618,"Gashimov, Vugar","Anand, Viswanathan",2758,2788,2009.11.17,blitz,1/2-1/2,C78,25
3619,"Anand, Viswanathan","Kramnik, Vladimir",2735,2765,1996.12.09,,1/2-1/2,B65,1
3620,"Anand, Viswanathan","Ragger, Markus",2785,2632,2014.06.19,swiss (blitz),0-1,A07,8
3621,"Anand, Viswanathan","Karpov, Anatoly",2650,2730,1991.??.??,game,1-0,B12,6
3622,"Meetei, Anathem B","Anand, Viswanathan",,,1986.??.??,,0-1,B06,?
3623,"Ivanchuk, Vasyl","Anand, Viswanathan",2678,2753,2020.07.29,,1/2-1/2,E51,9.3
3624,"Anand, Viswanathan","Hall, Bobby",2780,2032,2012.08.13,tourn,1-0,A46,?
3625,"Karpov, Anatoly","Anand, Viswanathan",2775,2735,1996.12.10,,1/2-1/2,E15,2
3626,"Giri, Anish","Anand, Viswanathan",2771,2786,2017.06.10,tourn,1-0,A21,4
3627,"Nakamura, Hikaru","Anand, Viswanathan",2787,2784,2016.02.14,,1/2-1/2,A08,4
3628,"Illescas Cordoba, Miguel","Anand, Viswanathan",2635,2765,1997.??.??,,0-1,D27,6
3629,"Hammer, Jon Ludvig","Anand, Viswanathan",2636,2800,2010.08.29,tourn (rapid),0-1,E05,4
3630,"Anand, Viswanathan","Aronian, Levon",2792,2752,2006.01.15,tourn,1/2-1/2,C88,2
3631,"Anand, Viswanathan","Romanishin, Oleg M",2715,2585,1994.??.??,swiss,1/2-1/2,C96,4
3632,"Smirin, Ilia","Anand, Viswanathan",,,1998.??.??,,0-1,B12,8
3633,"Karpov, Anatoly","Anand, Viswanathan",2745,2765,1997.07.13,tourn,1/2-1/2,D20,9
3634,"Anand, Viswanathan","Matera, Salvatore Joseph",2710,2420,1993.??.??,swiss,1-0,B31,1.1
3635,"Anand, Viswanathan","Macfarlane, Donald",2380,,1985.??.??,team-match,0-1,D42,?
3636,"Kupreichik, Victor Davidovich","Anand, Viswanathan",2485,2555,1988.??.??,,0-1,C77,?
3637,"Anand, Viswanathan","Grischuk, Alexander",2764,2766,2019.08.01,blitz,1-0,,22.4
3638,"Svidler, Peter","Anand, Viswanathan",2735,2792,2007.09.27,tourn,1/2-1/2,C88,12
3639,"Korobov, Anton","Anand, Viswanathan",2698,2773,2018.12.29,swiss (blitz),1-0,D53,8
3640,"Khenkin, Igor","Anand, Viswanathan",2627,2766,2003.11.22,,1/2-1/2,E25,3.1
3641,"Lopez Abad, Sixto","Anand, Viswanathan",,2795,1998.08.22,,0-1,B23,1
3642,"Aronian, Levon","Anand, Viswanathan",2765,2751,2022.05.20,blitz,1-0,,5
3643,"Morozevich, Alexander","Anand, Viswanathan",,,2000.06.22,match,0-1,B31,2
3644,"Bach, Matthias","Anand, Viswanathan",2301,2784,2016.01.27,,0-1,A09,2.21
3645,"Timman, Jan H","Anand, Viswanathan",2620,2670,1992.??.??,tourn,1/2-1/2,B12,?
3646,"Anand, Viswanathan","Kramnik, Vladimir",2770,2790,1998.06.18,,1/2-1/2,C42,5
3647,"Bareev, Evgeny","Anand, Viswanathan",2670,2690,1992.??.??,rapid,0-1,B08,3
3648,"Rapport, Richard","Anand, Viswanathan",2731,2773,2019.01.22,,1/2-1/2,D37,9
3649,"Anand, Viswanathan","Karpov, Anatoly",2780,2710,1999.04.10,tourn,1/2-1/2,B17,4
3650,"Anand, Viswanathan","Serper, Grigory",2725,2575,1993.??.??,,1-0,B66,4
3651,"Topalov, Veselin","Anand, Viswanathan",2761,2770,2016.06.17,tourn (rapid),0-1,A20,5
3652,"Anand, Viswanathan","Svidler, Peter",2784,2713,1999.01.18,,1-0,A09,12
3653,"Anand, Viswanathan","Kramnik, Vladimir",2776,2808,2016.09.25,tourn (blitz),1/2-1/2,C54,3
3654,"Gelfand, Boris","Anand, Viswanathan",2727,2791,2012.05.18,match,1/2-1/2,D45,6
3655,"Anand, Viswanathan","Karpov, Anatoly",2752,2690,2002.05.04,k.o. (rapid),1-0,C42,5.1
3656,"Anand, Viswanathan","Kramnik, Vladimir",2783,2772,2008.10.23,match,1/2-1/2,D19,7
3657,"Aronian, Levon","Anand, Viswanathan",2777,2797,2015.02.13,blitz,1-0,C67,5.1
3658,"Knox, Victor W","Anand, Viswanathan",,2555,1988.??.??,,1/2-1/2,C47,?
3659,"Anand, Viswanathan","Polgar, Judit",,,1996.??.??,,1-0,B06,10
3660,"Aronian, Levon","Anand, Viswanathan",2768,2788,2009.08.01,tourn (rapid),1/2-1/2,D76,4
3661,"Hector, Jonny","Anand, Viswanathan",2570,2753,2003.04.05,,0-1,B97,3
3662,"L'Ami, Erwin","Anand, Viswanathan",2628,2810,2011.01.17,,1/2-1/2,E11,3
3663,"Gelfand, Boris","Anand, Viswanathan",2733,2817,2011.03.14,tourn (rapid),0-1,E42,3
3664,"Ivanchuk, Vassily","Anand, Viswanathan",2699,2753,2003.01.18,tourn,1/2-1/2,E15,6
3665,"Anand, Viswanathan","Karjakin, Sergey",2733,2781,2019.05.26,,1/2-1/2,,6.1
3666,"Kryvoruchko, Yuriy","Anand, Viswanathan",2710,2803,2015.10.13,blitz,0-1,A06,7.24
3667,"Anand, Viswanathan","Djuric, Stefan",2762,2472,2000.11.05,,1-0,D96,2.1
3668,"Anand, Viswanathan","Chernin, Alexander",,,1995.??.??,,1-0,B07,2
3669,"Afifi, Assem","Anand, Viswanathan",,2405,1986.??.??,tourn,0-1,D20,?
3670,"Anand, Viswanathan","Beerdsen, Thomas",2757,2468,2019.12.08,,1-0,,4.1
3671,"Shirov, Alexei","Anand, Viswanathan",2740,2720,1994.10.23,tourn,1-0,B85,9
3672,"Sadler, Matthew D","Anand, Viswanathan",,,1998.??.??,,0-1,E61,6
3673,"Kramnik, Vladimir","Anand, Viswanathan",,,1998.06.19,,0-1,A04,3
3674,"Anand, Viswanathan","Carlsen, Magnus",2733,2869,2019.05.26,,1/2-1/2,,4.1
