,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
3416,"Bagirov, Vladimir","Aronian, Levon",,,1957.??.??,,1-0,E72
3417,"Topalov, Veselin","Aronian, Levon",2772,2815,2014.06.13,tourn,1/2-1/2,C65
3418,"Aronian, Levon","Artemiev, Vladislav",2758,2746,2019.11.14,,1/2-1/2,B90
3419,"Aronian, Levon","Carlsen, Magnus",,,2016.12.26,rapid,1/2-1/2,A11
3420,"Radjabov, Teimour","Aronian, Levon",2734,2797,2014.12.13,tourn (blitz),0-1,C25
3421,"Aronian, Levon","Carlsen, Magnus",2765,2882,2019.08.26,,1/2-1/2,B31
3422,"Lutz, Christopher","Aronian, Levon",2643,2562,2002.??.??,,1/2-1/2,C63
3423,"Aronian, Levon","Liskov, I.",,,1949.??.??,,1-0,B83
3424,"Khromov, Roman S","Aronian, Levon",,,1949.10.??,,1/2-1/2,B74
3425,"Florean, Andrei","Aronian, Levon",2459,2502,1999.03.05,,1/2-1/2,A55
3426,"Aronian, Levon","Kramnik, Vladimir",2781,2753,2021.06.21,blitz,1/2-1/2,A46
3427,"Aronian, Levon","Ponomariov, Ruslan",2724,2704,2005.12.16,k.o.,1/2-1/2,D58
3428,"Aronian, Levon","Ivanchuk, Vassily",2744,2750,2007.03.09,tourn,1/2-1/2,E17
3429,"Balduan, Markus","Aronian, Levon",,,2003.04.18,swiss,0-1,D37
3430,"Aronian, Levon","Nakamura, Hikaru",2764,2769,2018.06.12,blitz,1-0,A14
3431,"Aronian, Levon","Vachier Lagrave, Maxime",2767,2779,2018.08.15,tourn (rapid),1-0,B90
3432,"Aronian, Levon","Carlsen, Magnus",2752,2875,2019.06.05,,0-1,
3433,"Tomescu, Vlad","Aronian, Levon",2395,2330,1995.??.??,tourn,1-0,C42
3434,"Giri, Anish","Aronian, Levon",2782,2792,2016.06.09,tourn (rapid),1/2-1/2,D37
3435,"Aronian, Levon","Casper, Thomas",2581,2391,2003.03.29,team-tourn,1/2-1/2,C18
3436,"So, W.","Aronian, Levon",2778,2782,2021.09.09,,1/2-1/2,
3437,"Aronian, Levon","Carlsen, Magnus",2782,2855,2021.10.03,,1/2-1/2,E60
3438,"Aronian, Levon","Szelag, Marcin",2435,2290,1997.09.28,swiss,1-0,A24
3439,"Aronian, Levon","Vachier Lagrave, Maxime",2778,2860,2020.12.31,,1-0,
3440,"Sargissian, Gabriel","Aronian, Levon",2514,2562,2001.09.15,tourn,0-1,E03
3441,"Aronian, Levon","Vachier Lagrave, Maxime",2739,2822,2020.12.02,,0-1,
3442,"Carlsen, Magnus","Aronian, Levon",2693,2759,2007.06.01,k.o.,1-0,E12
3443,"Aronian, Levon","Caruana, Fabiano",2765,2832,2018.12.17,k.o.,1-0,D00
3444,"Aronian, Levon","Grechkin, E.",,,1949.??.??,,0-1,D47
3445,"Aronian, Levon","Jakovenko, Dmitry",2783,2726,2010.09.24,,1-0,E06
3446,"Franco Alonso, Alejandro","Aronian, Levon",2332,2562,2001.08.16,match,1/2-1/2,D85
3447,"So, Wesley","Aronian, Levon",2770,2781,2021.03.14,,1-0,E32
3448,"Aronian, Levon","Leko, Peter",2815,2732,2012.12.17,blitz,0-1,E15
3449,"Aronian, Levon","Carlsen, Magnus",2784,2851,2016.04.18,tourn (blitz),0-1,D31
3450,"Yu, Yangyi","Aronian, Levon",2736,2756,2019.07.14,,1/2-1/2,
3451,"Aronian, Levon","Mamedyarov, Shakhriyar",2778,2761,2021.05.01,,0-1,
3452,"Nakamura, Hikaru","Aronian, Levon",2777,2767,2018.12.01,,1/2-1/2,D24
3453,"Karjakin, Sergey","Aronian, Levon",,,????.??.??,,0-1,
3454,"Morozevich, Alexander","Aronian, Levon",2771,2750,2009.03.24,,1/2-1/2,D10
3455,"Carlsen, Magnus","Aronian, Levon",2863,2773,2020.09.18,blitz,1-0,A22
3456,"Aronian, Levon","Svane, Rasmus",2813,2440,2013.05.31,,1-0,D37
3457,"Aronian, Levon","Bacrot, Etienne",2528,2627,2001.05.22,k.o.,1/2-1/2,A49
3458,"Aronian, Levon","Solger, Bernhard",,,2002.10.26,swiss,1-0,B23
3459,"Radjabov, Teimour","Aronian, Levon",2744,2737,2008.08.13,tourn,1/2-1/2,C45
3460,"Aronian, Levon","Zagorjansky, Evgeny",,,1947.??.??,,1/2-1/2,C27
3461,"Aronian, Levon","Shishkov, Mark",,,1957.??.??,,1-0,C63
3462,"Aronian, Levon","Carlsen, Magnus",2801,2802,2010.11.17,,0-1,E21
3463,"Indjic, Aleksandar","Aronian, Levon",2620,2765,2018.12.28,swiss (rapid),1-0,D37
3464,"Aronian, Levon","Schricker, Jochen",,,2005.08.13,swiss (rapid),1-0,A57
3465,"Abdusattorov, Nodirbek","Aronian, Levon",2635,2775,2019.12.29,blitz,0-1,C65
3466,"Nakamura, Hikaru","Aronian, Levon",2787,2792,2016.06.10,tourn (rapid),1-0,D35
3467,"Aronian, Levon","Gufeld, Eduard",,,1959.??.??,,1-0,B73
3468,"Anand, Viswanathan","Aronian, Levon",2760,2764,2018.05.28,tourn (blitz),1/2-1/2,C65
3469,"Dely, Peterne","Aronian, Levon",,,1962.??.??,,1/2-1/2,B34
3470,"Rapport, Richard","Aronian, Levon",2700,2797,2018.02.01,k.o. (rapid),0-1,D37
3471,"Artemiev, Victor","Aronian, Levon",2746,2758,2019.11.14,,1-0,A01
3472,"Nakamura, Hikaru","Aronian, Levon",2745,2758,2019.10.20,,1/2-1/2,C65
3473,"Aronian, Levon","Nakamura, Hikaru",2773,2736,2020.09.17,rapid,0-1,E47
3474,"Ding, Liren","Aronian, Levon",2799,2782,2021.07.11,,1-0,
3475,"Kramnik, Vladimir","Aronian, Levon",2792,2764,2018.06.23,tourn (rapid),0-1,A11
3476,"Aronian, Levon","Topalov, Veselin",2744,2783,2007.01.23,tourn,1/2-1/2,A29
3477,"Aronian, Levon","Firouzja, Alireza",2758,2702,2019.10.03,,0-1,A28
3478,"Vallejo Pons, Francisco","Aronian, Levon",2697,2816,2012.10.11,,1/2-1/2,B06
3479,"Aronian, Levon","Adams, Michael",2750,2712,2009.01.28,,1-0,E04
3480,"Aronian, Levon","Dragomaretsky, Evgeny",,,1995.??.??,,0-1,D00
3481,"Svidler, Peter","Aronian, Levon",2758,2830,2014.03.26,tourn,1/2-1/2,A11
3482,"Abramovich Kan, Ilia","Aronian, Levon",,,1947.??.??,tourn,1-0,D03
3483,"Grischuk, Arina","Aronian, Levon",2766,2767,2018.08.13,rapid,1/2-1/2,A05
3484,"Vachier Lagrave, Maxime","Aronian, Levon",2804,2785,2016.12.15,swiss,1-0,C50
3485,"Aronian, Levon","Pichot, Alan",2781,2630,2021.03.13,,1-0,A18
3486,"Aronian, Levon","Vachier Lagrave, Maxime",2739,2822,2020.12.02,,0-1,
3487,"Vachier Lagrave, Maxime","Aronian, Levon",2773,2763,2019.04.24,tourn,1/2-1/2,C88
3488,"Aronian, Levon","Grischuk, Alexander",2750,2733,2009.03.07,,1/2-1/2,E92
3489,"Ding, Liren","Aronian, Levon",2769,2794,2018.03.19,tourn,1/2-1/2,A13
3490,"Praggnanandhaa, Rameshbabu","Aronian, Levon",2530,2765,2018.11.13,tourn (blitz),0-1,C68
3491,"Aronian, Levon","Nikolic, Predrag",,,2015.10.11,rapid,1-0,A29
3492,"Aronian, Levon","Dominguez Perez, Leinier",2778,2786,2021.04.24,,1/2-1/2,
3493,"Aronian, Levon","Ivanchuk, Vassily",2809,2757,2013.03.27,tourn,1-0,A52
3494,"Leko, Peter","Aronian, Levon",2738,2761,2006.08.04,,1-0,C68
3495,"Aronian, Levon","Ponomariov, Ruslan",2804,2717,2014.09.15,,1-0,E62
3496,"Vidit, Santosh Gujrathi","Aronian, Levon",2639,2761,2021.11.17,rapid,1-0,
3497,"Bacrot, Etienne","Aronian, Levon",,,1994.??.??,,0-1,B22
3498,"Aronian, Levon","Jones, Gawain C B",2773,2670,2020.09.22,,1-0,B50
3499,"Aronian, Levon","Beliavsky, Alexander G",2741,2646,2007.11.04,team-tourn,1/2-1/2,E05
3500,"Carlsen, Magnus","Aronian, Levon",2775,2737,2008.09.08,tourn,1-0,D47
3501,"Adams, Michael","Aronian, Levon",2732,2761,2006.07.29,tourn,1/2-1/2,C91
3502,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.08.11,tourn (rapid),0-1,B13
3503,"Aronian, Levon","Anand, Viswanathan",2812,2773,2014.01.30,rapid,1-0,A13
3504,"Rapport, Richard","Aronian, Levon",2692,2785,2017.02.25,swiss,1/2-1/2,C77
3505,"Aronian, Levon","Chao, Li",2809,2735,2017.07.06,,1/2-1/2,E60
3506,Anand V,"Aronian, Levon",2784,2792,2016.02.13,,1-0,C48
3507,"Aronian, Levon","Stanojoski, Zvonko",2528,2435,2001.06.03,,1-0,B23
3508,"So, Wesley","Aronian, Levon",2766,2765,2022.05.20,blitz,1/2-1/2,
3509,"Aronian, Levon","Olafsson, Helgi",,,2004.03.17,tourn (blitz),1-0,E32
3510,"Aronian, Levon","Carlsen, Magnus",2773,2863,2020.09.19,blitz,1/2-1/2,C53
3511,"Dreev, Aleksey","Aronian, Levon",2694,2724,2005.10.06,,0-1,E12
3512,"Ivanchuk, Vassily","Aronian, Levon",2731,2756,2006.05.30,team,1/2-1/2,
3513,"Vachier Lagrave, Maxime","Aronian, Levon",2745,2803,2013.12.16,rapid,0-1,C67
3514,"Aronian, Levon","Karjakin, Sergey",2772,2754,2019.11.10,blitz,0-1,C53
3515,"Nepomniachtchi, Ian","Aronian, Levon",2785,2740,2020.11.11,,0-1,
3516,"Aronian, Levon","Kholmov, Ratmir Dmitrievich",2310,2495,1996.??.??,swiss,1-0,C86
3517,"Anastasian, Ashot","Aronian, Levon",2596,2724,2005.10.10,tourn,1/2-1/2,E35
3518,"Ragger, Markus","Aronian, Levon",2701,2765,2019.04.06,team-tourn,1/2-1/2,C54
3519,"Aronian, Levon","Giri, Anish",2793,2771,2017.06.05,tourn (blitz),1-0,D00
3520,"Caruana, Fabiano","Aronian, Levon",,,2018.04.08,,1/2-1/2,C67
3521,"Aronian, Levon","Van Foreest, Jorden",2772,2702,2022.02.27,rapid,1-0,C50
3522,"Carlsen, Magnus","Aronian, Levon",2838,2774,2017.04.16,,1/2-1/2,C88
3523,"Caruana, Fabiano","Aronian, Levon",2822,2767,2018.07.24,,0-1,D02
3524,"Aronian, Levon","Gareyev, Timur",2775,2598,2019.12.30,blitz,1-0,A48
3525,"Vachier Lagrave, Maxime","Aronian, Levon",2784,2781,2021.02.09,rapid,1/2-1/2,E39
3526,"Shakirov, A.","Aronian, Levon",2684,2792,2016.02.14,,0-1,C67
3527,"Aronian, Levon","Yifan, Xu",2802,2603,2013.01.20,tourn,1-0,A18
3528,"Aronian, Levon","Anand, Viswanathan",2795,2776,2016.09.25,tourn (blitz),1/2-1/2,D41
3529,"Aronian, Levon","Gelfand, Boris",2757,2719,2008.11.22,,0-1,A29
3530,"Wesley, George","Aronian, Levon",2776,2780,2018.11.14,,1/2-1/2,A28
3531,"Aronian, Levon","Braunstein, David M",,,1948.11.22,,0-1,D43
3532,"Aronian, Levon","Svidler, Peter",2815,2753,2014.06.07,tourn,1/2-1/2,D85
3533,"Aronian, Levon","Carlsen, Magnus",2807,2823,2011.10.07,tourn,1/2-1/2,D55
3534,"Aronian, Levon","Sevian, Samuel",2785,2693,2022.04.16,rapid,1/2-1/2,B70
3535,"Aronian, Levon","Keymer, Vincent",2772,2664,2022.02.27,rapid,1-0,B50
3536,"Aronian, Levon","Shipov, Sergei",2610,2604,2003.03.14,swiss (blitz),0-1,C17
3537,"Aronian, Levon","Kornev, Alexei",2693,2565,2005.06.20,swiss,1-0,D45
3538,"Aronian, Levon","Sargissian, Gabriel",2815,2686,2014.06.19,swiss (blitz),1/2-1/2,D56
3539,"Wojtaszek, Radoslaw","Aronian, Levon",2711,2783,2010.09.29,team-swiss,1/2-1/2,D46
3540,"Korobov, Anton","Aronian, Levon",2680,2815,2014.06.20,swiss (blitz),1-0,D44
3541,"Siegel, Noah","Aronian, Levon",2240,2390,1996.??.??,,1/2-1/2,D95
3542,"Suslov, Vasily","Aronian, Levon",,,1949.10.17,,1-0,A14
3543,"Aronian, Levon","Ding, Liren",2782,2799,2021.12.06,,0-1,C88
3544,"Aronian, Levon","Giga, Kuparadze",2801,2359,2017.12.28,blitz,1-0,E14
3545,"Aronian, Levon","Dydyshko, Viacheslav",,,1996.??.??,team,1-0,B90
3546,"Hickl, Joerg","Aronian, Levon",2530,2675,2005.02.13,team,1/2-1/2,A16
3547,"Aronian, Levon",erigaisi arjun,2782,2627,2021.11.21,blitz,1/2-1/2,C42
3548,"Sokolov, Andrei","Aronian, Levon",2512,2584,2002.02.12,tourn,1/2-1/2,A10
3549,"Aronian, Levon","Grischuk, Alexander",2764,2766,2018.06.16,blitz,1-0,B89
3550,"Caruana, Fabiano","Aronian, Levon",2823,2785,2016.12.12,,1/2-1/2,C77
3551,"Aronian, Levon","Markov, Mikhail",,,2013.08.11,,1-0,D37
3552,"Aronian, Levon","James Plaskett, Harold",,,2001.01.05,,1-0,A07
3553,"Vachier Lagrave, Maxime","Aronian, Levon",2793,2797,2018.02.01,k.o. (rapid),1/2-1/2,A06
3554,"Aronian, Levon","Harikrishna, Pentala",2797,2727,2014.12.13,tourn (blitz),1-0,A11
3555,"Jobava, Baadur","Aronian, Levon",2711,2815,2012.12.16,blitz,0-1,A01
3556,"Aronian, Levon","Howell, David W L",2805,2676,2017.12.26,swiss (rapid),1/2-1/2,A33
3557,"Dubov, Daniil","Aronian, Levon",2699,2773,2020.05.21,rapid,1/2-1/2,D37
3558,"Ni, Hua","Aronian, Levon",2568,2562,2001.08.28,,0-1,B90
3559,"Duda, Jan","Aronian, Levon",2750,2765,2022.05.23,blitz,1/2-1/2,A13
3560,"Radjabov, Teimour","Aronian, Levon",2765,2781,2021.05.23,,1/2-1/2,
3561,"Aronian, Levon","Dominguez Perez, Leinier",2765,2763,2019.08.11,rapid,1/2-1/2,C67
3562,"Anand, Viswanathan","Aronian, Levon",2785,2815,2014.06.18,swiss (rapid),1/2-1/2,C65
3563,"Ding, Liren","Aronian, Levon",2805,2765,2019.08.14,blitz,0-1,D37
3564,"Shinkevich, Vitaly","Aronian, Levon",,,1995.??.??,,0-1,C41
3565,"Matlakov, Maxim","Aronian, Levon",2730,2809,2017.09.11,,1-0,D17
3566,"Aronian, Levon","Carlsen, Magnus",2782,2847,2021.09.02,rapid,1/2-1/2,
3567,"Aronian, Levon","Kozul, Zdenko",2502,2585,1999.06.21,tourn,1-0,D02
3568,"Aronian, Levon","Wei, Yi",2780,2706,2017.01.15,tourn,1/2-1/2,E11
3569,"Van Wely, Loek","Aronian, Levon",2683,2744,2007.01.24,tourn,1/2-1/2,D38
3570,"Vachier Lagrave, Maxime","Aronian, Levon",2779,2752,2019.06.26,,1/2-1/2,
3571,"Aronian, Levon","Artemiev, Vladislav",2758,2746,2019.11.14,,0-1,B10
3572,"Artemiev, Victor","Aronian, Levon",2746,2758,2019.11.14,,1-0,A45
3573,"Aronian, Levon","Svidler, Peter",2773,2741,2009.10.29,team-swiss,1/2-1/2,D91
3574,"Martirosyan, Haik M","Aronian, Levon",2633,2772,2022.02.27,rapid,0-1,D38
3575,"Aronian, Levon","Grischuk, Alexander",2781,2777,2020.12.25,,0-1,A00
3576,"Cheparinov, Ivan","Aronian, Levon",2678,2768,2009.08.11,tourn,1/2-1/2,D43
3577,"Aronian, Levon","Leko, Peter",2744,2749,2007.03.06,tourn,1/2-1/2,A32
3578,"Aronian, Levon","Firouzja, Alireza",2767,2728,2020.10.08,,1/2-1/2,B18
3579,"Aronian, Levon","Hou, Yifan",2794,2654,2018.04.04,,1/2-1/2,A14
3580,"Mamedov, Chingiz","Aronian, Levon",,,1994.??.??,,0-1,B78
3581,"Aronian, Levon","Vachier Lagrave, Maxime",2739,2822,2020.12.02,,1-0,
3582,"Aronian, Levon","Giri, Anish",2781,2776,2021.03.14,,0-1,D97
3583,"Quang Liem, Le","Aronian, Levon",2713,2775,2019.12.28,rapid,0-1,E06
3584,"Ghane, Shojaat","Aronian, Levon",,,1997.??.??,,0-1,A04
3585,"Nepomniachtchi, Ian","Aronian, Levon",2632,2768,2009.07.31,,1/2-1/2,C53
3586,"Aronian, Levon","Gormally, Daniel W",2684,2472,2005.02.02,swiss,1/2-1/2,D45
3587,"Shinkevich, Vitaly","Aronian, Levon",,,1994.??.??,,1/2-1/2,A05
3588,"Aronian, Levon","Caruana, Fabiano",2792,2804,2016.06.10,tourn (rapid),1-0,A09
3589,"Jirovsky, Milos","Aronian, Levon",,,2002.06.12,match (rapid),0-1,A13
3590,"Aronian, Levon","Kramnik, Vladimir",2783,2780,2010.09.30,team-swiss,1/2-1/2,A13
3591,"Aronian, Levon","Dominguez Perez, Leinier",2783,2713,2010.06.05,k.o. (rapid),1/2-1/2,D27
3592,"Aronian, Levon","Artemiev, Vladislav",2758,2746,2019.11.14,,1/2-1/2,B28
3593,"Aronian, Levon","Karjakin, Sergey",2767,2773,2018.08.18,,1-0,C67
3594,"Aronian, Levon","Dreev, Aleksey",2648,2682,2004.03.17,,1/2-1/2,D12
3595,"Aronian, Levon","Gelfand, Boris",2797,2743,2014.12.14,tourn (blitz),0-1,D75
3596,"Mamedyarov, Shakhriyar","Aronian, Levon",2757,2830,2014.03.23,tourn,1-0,E20
3597,"Wesley, George","Aronian, Levon",2763,2756,2019.11.10,,1-0,E05
3598,"Vachier Lagrave, Maxime","Aronian, Levon",2822,2739,2020.12.02,,1-0,
3599,"Aronian, Levon","Carlsen, Magnus",2759,2693,2007.05.31,k.o.,1-0,E14
3600,"Kamsky, Gata","Aronian, Levon",2720,2754,2009.04.28,tourn,1/2-1/2,A07
3601,"Aronian, Levon","Ivanchuk, Vassily",2815,2766,2012.12.17,blitz,1-0,D41
3602,"Aronian, Levon","Vidit, Santosh Gujrathi",2781,2726,2021.02.08,rapid,1/2-1/2,D40
3603,"El Gindy, Essam","Aronian, Levon",2431,2758,2019.09.11,,0-1,E24
3604,"Aronian, Levon","Carlsen, Magnus",2788,2834,2015.12.08,swiss,1/2-1/2,D41
3605,"Aronian, Levon","Erigaisi, Arjun",2781,2567,2021.04.05,,0-1,C11
3606,"Polgar, Judit","Aronian, Levon",2707,2739,2008.01.27,,1/2-1/2,C89
3607,"Aronian, Levon","Anton Guijarro, David",2781,2673,2021.03.15,,1-0,A46
3608,"Aronian, Levon","Dominguez Perez, Leinier",,,????.??.??,,0-1,
3609,"Asrian, Armen","Aronian, Levon",2575,2518,1999.10.20,,1/2-1/2,C87
3610,"Aronian, Levon","Caruana, Fabiano",2757,2640,2008.11.13,,1-0,D44
3611,"Narayanan, S.r","Aronian, Levon",2658,2785,2022.03.12,rapid,0-1,D39
3612,"Aronian, Levon","Savchenko, Boris",2801,2632,2010.11.18,blitz,1-0,D35
3613,"Aronian, Levon","Vidit, Santosh Gujrathi",2765,2702,2018.11.11,rapid,1/2-1/2,D42
3614,"Dominguez Perez, Leinier","Aronian, Levon",2758,2782,2021.08.29,rapid,0-1,
3615,"Ivanchuk, Vassily","Aronian, Levon",2727,2802,2017.09.16,game,1/2-1/2,A13
3616,"Kamsky, Gata","Aronian, Levon",2721,2803,2013.12.14,rapid,0-1,D02
3617,"Aronian, Levon","Harikrishna, Pentala",2784,2763,2016.04.18,tourn (blitz),1-0,D35
3618,"Aronian, Levon","Smirnov, Pavel",2645,2601,2004.06.23,k.o.,1/2-1/2,A34
3619,"Aronian, Levon","Amin, Bassem",2775,2683,2019.12.26,rapid,1-0,C58
3620,"Aronian, Levon","Nataf, Igor Alexandre",2675,2565,2004.??.??,,1/2-1/2,E60
3621,"Bagrov, Georgy","Aronian, Levon",,,1959.??.??,,1/2-1/2,C45
3622,"Aronian, Levon","Vachier Lagrave, Maxime",2739,2822,2020.12.02,,1/2-1/2,
3623,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,1-0,C16
3624,"Aronian, Levon","Yilmaz, Mustafa",2767,2624,2018.09.26,,1/2-1/2,A13
3625,"Aronian, Levon","Zorin, Vitaly",,,1965.??.??,swiss,1-0,B90
3626,"Aronian, Levon","Matikozian, Andranik",,,1999.10.16,,1-0,E62
3627,"Aronian, Levon","Caruana, Fabiano",2764,2816,2018.06.22,tourn (rapid),0-1,C24
3628,"Aronian, Levon","Smirnov, Pavel",2645,2601,2004.06.24,k.o.,0-1,D45
3629,"Vidit, Santosh Gujrathi","Aronian, Levon",2715,2805,2017.12.29,swiss (blitz),1-0,D02
3630,"Nepomniachtchi, Ian","Aronian, Levon",2785,2740,2020.11.11,,0-1,
3631,"Aronian, Levon","Ivanchuk, Vassily",,,????.??.??,,1-0,
3632,"Babaev, Rashad","Aronian, Levon",,,1995.??.??,,0-1,B72
3633,"Fedoseev, Vladimir","Aronian, Levon",2714,2765,2019.03.02,team-tourn,1/2-1/2,E05
3634,"Olafsson, Helgi","Aronian, Levon",2504,2648,2004.03.08,swiss,1/2-1/2,D39
3635,"Aronian, Levon","Asrian, Armen",2724,2645,2005.10.09,tourn,1/2-1/2,E05
3636,"Aronian, Levon","Roy Chowdhury, Saptarshi",2581,2376,2002.12.10,,1-0,B23
3637,"Aronian, Levon","Kacirek, Petr",,,1996.??.??,,1-0,C13
3638,"Aronian, Levon","Bauer, Christian",2754,2605,2009.06.25,rapid,1-0,D25
3639,"Morozevich, Alexander","Aronian, Levon",2774,2763,2008.06.13,,1/2-1/2,C45
3640,"Aronian, Levon","Harikrishna, Pentala",2782,2730,2021.08.01,,1-0,
3641,"Aronian, Levon","Svidler, Peter",2784,2727,2015.10.14,blitz,1/2-1/2,A45
3642,"Movsesian, Sergei","Aronian, Levon",2711,2773,2009.10.07,,1/2-1/2,C54
3643,"Aronian, Levon","Carlsen, Magnus",2815,2881,2014.06.20,swiss (blitz),1/2-1/2,E15
3644,"Aronian, Levon","Matlakov, Maxim",2799,2728,2017.09.11,,1-0,A11
3645,"Dominguez Perez, Leinier","Aronian, Levon",2713,2783,2010.06.05,k.o. (rapid),1/2-1/2,C65
3646,"Radjabov, Teimour","Aronian, Levon",2784,2825,2012.06.17,swiss,1/2-1/2,
3647,"Firouzja, Alireza","Aronian, Levon",2702,2758,2019.10.03,,0-1,C65
3648,"Aronian, Levon","Timofeev, Artiom",2581,2558,2002.12.16,,1/2-1/2,A39
3649,"Aronian, Levon","Grischuk, Alexander",2784,2752,2016.04.06,match (blitz),0-1,D00
3650,"Aronian, Levon","Tseshkovsky, Vitaly",,,2005.04.19,team,1-0,E60
3651,"Nakamura, Hikaru","Aronian, Levon",2777,2767,2018.12.01,,1-0,B11
3652,"Aronian, Levon","Le, Quang Liem",2782,2709,2021.08.05,,1/2-1/2,
3653,"Aronian, Levon","Giri, Anish",2792,2798,2016.02.14,,1/2-1/2,D30
3654,"Matikozian, Andranik","Aronian, Levon",2305,2420,1997.??.??,swiss,1-0,B70
3655,"Artemiev, Vladislav","Aronian, Levon",2704,2781,2021.07.03,rapid,1/2-1/2,
3656,"Aronian, Levon","Dominguez Perez, Leinier",2767,2739,2018.08.15,tourn (rapid),1-0,B90
3657,"Aronian, Levon","Grischuk, Alexander",2778,2784,2020.06.07,,1-0,
3658,"Aronian, Levon","Mudelsee, Manfred",,,1996.??.??,,1-0,B00
3659,"Gelfand, Boris","Aronian, Levon",2723,2763,2008.06.12,,1/2-1/2,D47
3660,"Firouzja, Alireza","Aronian, Levon",2702,2758,2019.10.03,,1-0,C88
3661,"Caruana, Fabiano","Aronian, Levon",2784,2794,2018.03.26,tourn,1-0,C88
3662,"Vachier Lagrave, Maxime","Aronian, Levon",2804,2802,2017.09.21,,1-0,C84
3663,"Matlakov, Maxim","Aronian, Levon",2716,2758,2019.09.17,,0-1,C50
3664,"Ivanchuk, Vassily","Aronian, Levon",2781,2737,2008.08.02,tourn,1-0,D11
3665,"Svidler, Peter","Aronian, Levon",2701,2782,2021.09.08,,1-0,
3666,"Radjabov, Teimour","Aronian, Levon",2760,2750,2008.03.02,tourn,1-0,D02
3667,"Nakamura, Hikaru","Aronian, Levon",2767,2797,2014.11.21,match,1-0,E51
3668,"Aronian, Levon","Gelfand, Boris",2786,2758,2009.11.16,,1-0,D58
3669,"Aronian, Levon","Hjartarson, Johann",,,2004.03.17,tourn (blitz),1-0,E38
3670,"Aronian, Levon","Riazantsev, Alexander",2785,2671,2017.02.21,swiss,1/2-1/2,A13
3671,"Grischuk, Alexander","Aronian, Levon",2747,2808,2011.05.09,k.o. (rapid),1-0,D37
3672,"Radjabov, Teimour","Aronian, Levon",2765,2781,2021.06.21,blitz,0-1,
3673,"Aronian, Levon","Rapport, Richard",2765,2747,2019.08.13,blitz,1/2-1/2,A27
3674,"Anand, Viswanathan","Aronian, Levon",2792,2752,2006.01.15,tourn,1/2-1/2,C88
3675,"Aronian, Levon","Oratovsky, Michael",2581,2567,2002.11.01,swiss,1/2-1/2,A24
3676,"Aronian, Levon","Abdusattorov, Nodirbek",2782,2634,2021.07.10,,0-1,
3677,"Aronian, Levon","Grischuk, Alexander",2825,2761,2012.06.16,swiss,1/2-1/2,
3678,"Renner, Christoph","Aronian, Levon",,,2004.02.29,,0-1,C55
3679,"Aronian, Levon","Shirov, Alexei",2773,2730,2009.09.11,tourn,1-0,A20
3680,"Ivanchuk, Vassily","Aronian, Levon",2731,2756,2006.04.21,,1-0,C88
3681,"Aronian, Levon","Jakovenko, Dmitry",2741,2710,2007.12.03,,1/2-1/2,D53
3682,"Aronian, Levon","Nisipeanu, Ldfiguramattick",,,2005.04.08,swiss,0-1,A45
3683,"Aronian, Levon","Ponomariov, Ruslan",2797,2714,2014.12.13,tourn (blitz),1-0,D27
3684,"Aronian, Levon","Karjakin, Sergey",2648,2566,2004.02.20,,1/2-1/2,D15
3685,"Carlsen, Magnus","Aronian, Levon",2843,2764,2018.05.30,tourn,1-0,C67
3686,"Dervishi, Erald","Aronian, Levon",2478,2587,2000.06.12,swiss,1-0,C87
3687,"Grischuk, Alexander","Aronian, Levon",2752,2784,2016.04.06,match (blitz),1/2-1/2,A09
3688,"Aronian, Levon","Nakamura, Hikaru",2782,2736,2021.09.27,,1/2-1/2,C50
3689,"Aronian, Levon","Anand, Viswanathan",2765,2751,2022.05.20,blitz,1-0,
3690,"Aronian, Levon","Artemiev, Vladislav",2781,2704,2021.07.03,rapid,1-0,
3691,"Jenni, Florian","Aronian, Levon",2399,2518,1999.09.21,,1/2-1/2,B90
3692,"So, Wesley","Aronian, Levon",2770,2792,2016.06.20,tourn (blitz),1/2-1/2,C89
3693,"Morozevich, Alexander","Aronian, Levon",2741,2744,2007.02.19,tourn,1/2-1/2,D38
3694,"Maharramzade, Javad","Aronian, Levon",2440,2485,1999.01.27,,1/2-1/2,D76
3695,"Van Foreest, Jorden","Aronian, Levon",2563,2728,2021.12.28,rapid,1-0,
3696,"Aronian, Levon","Meier, Georg",2765,2622,2019.03.01,team-tourn,1-0,C10
3697,"Geanta, Horia Ioan","Aronian, Levon",,,1994.??.??,,1-0,C63
3698,"Aronian, Levon","Gindy Essam_, El",2756,2423,2019.09.10,,1/2-1/2,A36
3699,"Aronian, Levon","Yifan, Xu",2799,2652,2017.09.08,team,1/2-1/2,E06
3700,"Aronian, Levon","Onischuk, Vladimir",2815,2594,2014.06.19,swiss (blitz),0-1,E62
3701,"Aronian, Levon","Artemiev, Vladislav",2767,2709,2019.01.29,,1/2-1/2,D15
3702,"Aronian, Levon","Naiditsch, Arkadij",,,2005.08.13,swiss (rapid),1-0,A29
3703,"Aronian, Levon","Anand, Viswanathan",2777,2797,2015.02.13,blitz,1-0,C67
