,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
851,"Nisipeanu, Liviu Dieter","Topalov, Veselin",2693,2772,2007.05.15,tourn,0-1,B90
852,"Topalov, Veselin","Rublevsky, Sergei",2702,2662,2000.06.22,,1/2-1/2,D02
853,"Adams, Michael","Topalov, Veselin",2660,2640,1994.??.??,,1/2-1/2,B22
854,"Topalov, Veselin","Bareev, Evgeny",2743,2729,2003.03.17,rapid,1-0,C11
855,"Topalov, Veselin","Sulskis, Sarunas",2769,2527,2007.10.28,,1/2-1/2,B19
856,"Huebner, Robert","Topalov, Veselin",2615,2707,2000.11.08,,1/2-1/2,A43
857,"Kramnik, Vladimir","Topalov, Veselin",2743,2813,2006.10.05,match,0-1,D47
858,"Topalov, Veselin","Dreev, Aleksey",2707,2676,2000.12.08,k.o.,1-0,B19
859,"Leko, Peter","Topalov, Veselin",2740,2801,2006.03.23,tourn (rapid),1/2-1/2,B90
860,"Shirov, Alexei","Topalov, Veselin",2690,2725,1997.??.??,,1/2-1/2,C68
861,"Topalov, Veselin","Kasimdzhanov, Rustam",2737,2652,2004.07.02,k.o.,1/2-1/2,B41
862,"Topalov, Veselin","Adams, Michael",2725,2665,1997.02.16,tourn,1/2-1/2,A34
863,"Flear, Glenn C","Topalov, Veselin",2495,2460,1992.??.??,,1/2-1/2,D97
864,"Topalov, Veselin","Rozentalis, Eduardas",2690,2586,1999.11.29,team,1-0,A18
865,"Topalov, Veselin","Antunes, Antonio",,,1992.??.??,,1/2-1/2,
866,"Svidler, Peter","Topalov, Veselin",2713,2700,1999.01.17,,1/2-1/2,B35
867,"Shirov, Alexei","Topalov, Veselin",2690,2700,1996.05.25,tourn,1/2-1/2,B76
868,"Topalov, Veselin","Gelfand, Boris",2780,2737,2008.03.25,,1/2-1/2,E01
869,"Topalov, Veselin","Van Wely, Loek",2743,2668,2003.??.??,,1-0,A04
870,"Anand, Viswanathan","Topalov, Veselin",2799,2780,2008.03.17,tourn (rapid),1/2-1/2,B19
871,"Anand, Viswanathan","Topalov, Veselin",2783,2793,2013.05.10,tourn,1-0,B90
872,"Ivanchuk, Vassily","Topalov, Veselin",2719,2707,2000.11.07,team-swiss,1/2-1/2,A63
873,"Kasimdzhanov, Rustam","Topalov, Veselin",2670,2788,2005.10.13,,1/2-1/2,C67
874,"Topalov, Veselin","Timman, Jan H",2700,2620,1996.03.27,match,1-0,B12
875,"Topalov, Veselin","Radjabov, Teimour",2780,2735,2008.02.29,tourn,1/2-1/2,C63
876,"Movsesian, Sergei","Topalov, Veselin",2723,2803,2010.10.01,team-swiss,1-0,B51
877,"Topalov, Veselin","Atanasov, Petko",2455,2370,1991.??.??,swiss,1/2-1/2,D35
878,"Huebner, Robert","Topalov, Veselin",2580,2745,1997.07.04,tourn,1/2-1/2,D77
879,"Christiansen, Larry","Topalov, Veselin",2620,2635,1993.??.??,,1/2-1/2,E01
880,"Portisch, Lajos","Topalov, Veselin",2580,2635,1993.??.??,,1/2-1/2,D45
