,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1009,"Pavlidis, Antonios","Duda, Jan Krzysztof",2539,2693,2017.06.03,,0-1,B29,5.42
1010,"Duda, Jan Krzysztof","Laznicka, Viktor",2675,2651,2016.09.10,swiss,0-1,C65,8.2
1011,"Carlsen, Magnus","Duda, Jan Krzysztof",2847,2738,2021.09.01,rapid,1/2-1/2,,6.4
1012,"Duda, Jan Krzysztof","Huseyinoglu, Alihan",2456,2139,2012.11.08,swiss,1/2-1/2,B67,1.16
1013,"Duda, Jan Krzysztof","Kozionov, Kirill",2411,2256,2012.08.24,swiss,1/2-1/2,C99,8
1014,"Duda, Jan Krzysztof","Ding, Liren",2729,2799,2021.06.30,rapid,0-1,,8.3
1015,"Duda, Jan Krzysztof","Kovalev, Vladislav",2734,2661,2019.10.24,,1-0,,1.1
1016,"Duda, Jan Krzysztof","Stankiewicz, Pawel",2295,2096,2011.??.??,team-tourn,1/2-1/2,B85,7.7
1017,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2765,2729,2019.07.16,,1/2-1/2,,11.2
1018,"Duda, Jan Krzysztof","Wesley, George",2731,2762,2019.05.19,,1/2-1/2,C54,1
1019,"Duda, Jan Krzysztof","Iordachescu, Viorel",2675,2584,2016.09.06,,1-0,C65,5.9
1020,"Duda, Jan Krzysztof","Gajewski, Grzegorz",2599,2643,2015.01.31,team-tourn,1/2-1/2,B52,8.4
1021,"Duda, Jan Krzysztof","El Adnani, Mokliss",2717,2448,2017.12.29,blitz,1-0,D76,1.35
1022,"Duda, Jan Krzysztof","Tomashevsky, Evgeny",2729,2706,2021.03.29,,1-0,,1.1
1023,"Dziuba, Marcin","Duda, Jan Krzysztof",2584,2717,2017.12.17,rapid,0-1,A15,7.2
1024,"Nakamura, Hikaru","Duda, Jan Krzysztof",2745,2730,2019.12.04,,0-1,D38,2.1
1025,"Duda, Jan Krzysztof","Grischuk, Alexander",2757,2777,2020.10.25,schev,1-0,E68,3.11
1026,"Duda, Jan Krzysztof","Le, Quang Liem",2774,2744,2021.04.24,,1-0,,5.6
1027,"Nakamura, Hikaru","Duda, Jan Krzysztof",2754,2729,2019.08.01,blitz,1/2-1/2,B29,16
1028,"Duda, Jan Krzysztof","Laurusas, Tomas",,,2005.09.20,swiss,0-1,B13,6
1029,"Kriebel, Tadeas","Duda, Jan Krzysztof",2428,2599,2014.10.12,,1-0,B92,7.9
1030,"Gelfand, Boris","Duda, Jan Krzysztof",2655,2731,2019.03.10,,1/2-1/2,E06,5.5
1031,"Duda, Jan Krzysztof","Jakubowski, Krzysztof",2274,2510,2011.08.08,swiss,1/2-1/2,,6.3
1032,"Melkumyan, Hrant","Duda, Jan Krzysztof",2678,2599,2014.11.29,,1/2-1/2,D43,4.20
1033,"Duda, Jan Krzysztof","Piorun, Kacper",2597,2528,2015.03.30,tourn,1-0,C18,7
1034,"Duda, Jan Krzysztof","Mista, Aleksander",2724,2590,2018.05.16,tourn,1-0,B76,5
1035,"Simantsev, Mikhail","Duda, Jan Krzysztof",2526,2411,2012.08.09,tourn,1/2-1/2,D46,11
1036,"Tomczak, Jacek","Duda, Jan Krzysztof",2554,2597,2015.03.31,tourn,1/2-1/2,B94,8
1037,"Duda, Jan Krzysztof","Edouard, Romain",2734,2641,2020.03.16,blitz,0-1,B60,3.11
1038,"Areshchenko, Alexander","Duda, Jan Krzysztof",2701,2587,2014.05.09,schev,1-0,B90,3.2
1039,"Duda, Jan Krzysztof","Nakamura, Hikaru",2730,2745,2019.12.04,,0-1,B06,2.8
1040,"Duda, Jan Krzysztof","Harikrishna, Pentala",2738,2725,2018.12.27,rapid,1/2-1/2,A28,10.11
1041,"Duda, Jan Krzysztof","Giri, Anish",2730,2780,2019.09.06,,0-1,C53,1.7
1042,"Duda, Jan Krzysztof","Andreikin, Dmitry",2774,2740,2020.05.05,,1-0,,1.3
1043,"Hevia Alejano, Carlos Antonio","Duda, Jan Krzysztof",2535,2610,2015.06.23,,1/2-1/2,B94,8.1
1044,"Duda, Jan Krzysztof","Artemiev, Vladislav",2671,2653,2016.07.21,,1-0,B41,4
1045,"Melkumyan, Hrant","Duda, Jan Krzysztof",2622,2658,2015.10.14,blitz,1-0,E21,13.18
1046,"Duda, Jan Krzysztof","Sjugirov, Sanan",2717,2650,2017.12.29,blitz,0-1,A07,3.4
1047,"Kramnik, Vladimir","Duda, Jan Krzysztof",2792,2737,2018.07.18,,1-0,A29,?
1048,"Duda, Jan Krzysztof","Zagorskis, Darius",2542,2480,2013.11.11,rapid,1-0,C41,4.57
1049,"Moussard, Jules","Duda, Jan Krzysztof",2608,2730,2019.10.27,blitz,1/2-1/2,,35.25
1050,"Aronian, Levon","Duda, Jan Krzysztof",2782,2756,2021.10.01,,1/2-1/2,C19,6.3
1051,"Duda, Jan Krzysztof","Levonovich Petrosian, Tigran",2632,2630,2015.07.20,,1/2-1/2,B01,9
1052,"Kryvoruchko, Yuriy","Duda, Jan Krzysztof",2682,2753,2020.08.31,team-tourn,0-1,B51,6.1
1053,"Giri, Anish","Duda, Jan Krzysztof",2764,2743,2020.11.24,,1/2-1/2,C42,14.2
1054,"Duda, Jan Krzysztof","Wirig, Anthony",2610,2496,2015.06.05,team-tourn,1-0,C18,7.3
1055,"Svidler, Peter","Duda, Jan Krzysztof",2723,2753,2020.04.16,,1/2-1/2,A18,3.4
1056,"Gharamian, Tigran","Duda, Jan Krzysztof",2627,2666,2016.06.05,team-tourn,1/2-1/2,B51,9.1
1057,"Svidler, Peter","Duda, Jan Krzysztof",2723,2743,2020.11.22,,1/2-1/2,D78,5
1058,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2021.02.10,rapid,1-0,E94,1.22
1059,"Duda, Jan Krzysztof","Ponkratov, Pavel",2758,2632,2019.12.29,blitz,1-0,A67,5.7
1060,"Duda, Jan Krzysztof","Kharchenko, Boris",2693,2468,2017.06.02,swiss,1-0,D10,4
1061,"Vidit, Santosh Gujrathi","Duda, Jan Krzysztof",2565,2534,2013.09.17,,1/2-1/2,E14,5.2
1062,"Bae, Torstein","Duda, Jan Krzysztof",2420,2411,2012.08.02,tourn,1/2-1/2,B92,2
1063,"Kempinski, Robert","Duda, Jan Krzysztof",2637,2525,2014.12.19,,1/2-1/2,D45,18.3
1064,"Duda, Jan Krzysztof","Grigoriants, Sergey",2724,2568,2018.01.31,,1-0,A20,9.9
1065,"Caruana, Fabiano","Duda, Jan Krzysztof",2828,2757,2020.10.06,,1-0,D10,2.2
1066,"Duda, Jan Krzysztof","Nakamura, Hikaru",2730,2745,2019.12.04,,0-1,C62,2.14
1067,"Duda, Jan Krzysztof","Wojtaszek, Radoslaw",2717,2736,2017.12.15,swiss (blitz),1-0,B10,21
1068,"Gajewski, Grzegorz","Duda, Jan Krzysztof",2631,2563,2014.03.29,,1/2-1/2,D45,5
1069,"Duda, Jan Krzysztof","Polgar, Judit",2587,2685,2014.06.13,schev,0-1,B83,6.3
1070,"Brunello, Sabino","Duda, Jan Krzysztof",2519,2729,2021.06.04,blitz,1/2-1/2,,2.1
1071,"Duda, Jan Krzysztof","Kosteniuk, Alexandra",2660,2550,2016.01.08,,1-0,E17,4.7
1072,"Duda, Jan Krzysztof","Artemiev, Vladislav",2632,2660,2015.07.18,tourn,1/2-1/2,B51,7
1073,"Giri, Anish","Duda, Jan Krzysztof",2780,2730,2019.09.06,,1/2-1/2,B92,1.2
1074,"Markowski, Piotr","Duda, Jan Krzysztof",2119,1939,2008.08.26,swiss,0-1,A18,8
1075,"Duda, Jan Krzysztof","Ben Artzi, Ido",2411,2268,2012.08.05,tourn,1-0,B07,6
1076,"Duda, Jan Krzysztof","Martinez Martin, David",2730,2388,2019.09.27,blitz,1/2-1/2,,7.49
1077,"Nepomniachtchi, Ian","Duda, Jan Krzysztof",2773,2748,2019.11.07,,1/2-1/2,B35,1.2
1078,"Duda, Jan Krzysztof","Iordachescu, Viorel",2675,2584,2016.09.06,,1-0,C66,5
1079,"Sargissian, Gabriel","Duda, Jan Krzysztof",2689,2658,2015.11.20,,1/2-1/2,D11,7.5
1080,"Duda, Jan Krzysztof","Dziuba, Marcin",2717,2584,2017.12.15,swiss (blitz),1-0,D00,12
1081,"Duda, Jan Krzysztof","Delega, Tomasz",2684,2004,2017.01.08,swiss (rapid),1-0,A90,2
1082,"Moussard, Jules","Duda, Jan Krzysztof",2608,2734,2020.03.10,blitz,0-1,B90,2.1
1083,"Duda, Jan Krzysztof","Carlsen, Magnus",2720,2854,????.??.??,,0-1,,4
1084,"Beradze, Irakli","Duda, Jan Krzysztof",2318,2599,2014.10.17,,0-1,A13,11.5
1085,"Duda, Jan Krzysztof","Ponomariov, Ruslan",2706,2687,2018.02.24,team-tourn,1/2-1/2,E18,9.1
1086,"Duda, Jan Krzysztof","Brunello, Sabino",2666,2573,2016.05.14,swiss,1-0,C45,3
1087,"Vachier Lagrave, Maxime","Duda, Jan Krzysztof",2780,2738,2019.02.07,team-swiss (rapid),0-1,C42,5
1088,"Sowul, Bartosz","Duda, Jan Krzysztof",2178,2295,2011.??.??,team-tourn,0-1,D35,6.19
1089,"Dreev, Aleksey","Duda, Jan Krzysztof",2644,2658,2015.10.13,blitz,0-1,E15,7.15
1090,"Grischuk, Alexander","Duda, Jan Krzysztof",2777,2753,2020.05.19,,1-0,D11,2.1
1091,"Duda, Jan Krzysztof","Baklan, Vladimir",2610,2633,2015.06.03,team-tourn,1-0,B07,5.1
1092,"Deac, Bogdan Daniel","Duda, Jan Krzysztof",2183,2506,2013.05.15,swiss,0-1,E15,10
1093,"Petrosyan, Manuel","Duda, Jan Krzysztof",1990,2247,2010.10.28,,1/2-1/2,D02,9.2
1094,"Ming Kevin Goh, Wei","Duda, Jan Krzysztof",2444,2675,2016.09.11,,1-0,B46,9.18
1095,"Stupak, Kirill","Duda, Jan Krzysztof",2510,2539,2013.06.15,swiss,0-1,D43,1
1096,"Firouzja, Alireza","Duda, Jan Krzysztof",2728,2753,2020.05.20,rapid,1-0,D39,6.3
1097,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,0-1,C25,2.37
1098,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1-0,A58,?
1099,"Gonzalez Vidal, Yuri","Duda, Jan Krzysztof",2550,2610,2015.06.17,,1/2-1/2,A09,3.3
1100,"Duda, Jan Krzysztof","Wojtaszek, Radoslaw",2693,2734,2017.05.23,team-tourn,1/2-1/2,A29,6.1
1101,"Lubczynski, Rafal","Duda, Jan Krzysztof",2418,2684,2017.01.08,rapid,0-1,A15,5.6
1102,"Duda, Jan Krzysztof","Karjakin, Sergey",2737,2773,2018.09.06,,1-0,B90,?
1103,"Duda, Jan Krzysztof","Jakubiec, Artur",2456,2518,2012.11.03,team-tourn,1/2-1/2,B33,1.4
1104,"Duda, Jan Krzysztof","Grischuk, Alexander",2729,2766,2019.07.27,blitz,1-0,,3.5
1105,"Duda, Jan Krzysztof","Karamsetty, Jeevan",2013,,2008.10.22,swiss,1-0,C68,3
1106,"Radjabov, Teimour","Duda, Jan Krzysztof",2738,2658,2015.10.10,rapid,1-0,B90,1.16
1107,"Marczuk, Dominik","Duda, Jan Krzysztof",1908,2247,2010.12.27,tourn,0-1,,1.37
1108,"Martinez Martin, David","Duda, Jan Krzysztof",2388,2730,2019.09.27,blitz,0-1,,4.49
1109,"Duda, Jan Krzysztof","Artemiev, Vladislav",2729,2709,2021.03.30,,1/2-1/2,,2.1
1110,"Duda, Jan-Krzysztof","Carlsen, Magnus",2769,2851,????.??.??,,1-0,,1
1111,"Almasi, Zoltan","Duda, Jan Krzysztof",2692,2587,2014.06.11,schev,1/2-1/2,A07,4.4
1112,"Oparin, Grigoriy","Duda, Jan Krzysztof",2494,2421,2012.07.04,team-swiss,1/2-1/2,B80,5.9
1113,"Wei, Yi","Duda, Jan Krzysztof",2732,2729,2021.04.29,rapid,0-1,B90,3.1
1114,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2765,2729,2019.07.17,,1/2-1/2,,12.2
1115,"Duda, Jan Krzysztof","Le, Quang Liem",2738,2709,2021.08.29,rapid,1-0,,6.1
1116,"Adamczyk, Zuzanna","Duda, Jan Krzysztof",1706,2792,2021.12.17,blitz,1-0,,2
1117,"Harikrishna, Pentala","Duda, Jan Krzysztof",2719,2753,2020.04.13,,0-1,,5.4
1118,"Szwed, Jacek","Duda, Jan Krzysztof",2251,2468,2012.12.16,rapid,1-0,B91,10.37
1119,"Zadlo, Maciej","Duda, Jan Krzysztof",,1834,2007.03.05,,0-1,,4.2
1120,"Duda, Jan Krzysztof","Vidit, Santosh Gujrathi",2743,2726,2021.02.06,rapid,1/2-1/2,D32,3.6
1121,"Duda, Jan Krzysztof","Dubov, Daniil",2774,2770,2021.02.08,rapid,1-0,,13.1
1122,"Duda, Jan Krzysztof","Bartel, Mateusz",2525,2585,2014.12.19,,1/2-1/2,C18,14.8
1123,"Duda, Jan Krzysztof","Vakhidov, Jakhongir",2534,2385,2013.09.24,,1/2-1/2,E91,11.8
1124,"Shahaliyev, Ismayil Bahram","Duda, Jan Krzysztof",1954,2411,2012.08.17,swiss,0-1,A31,1
1125,"Duda, Jan Krzysztof","Martinez Martin, David",2730,2388,2019.09.27,blitz,1-0,,3.49
1126,"Duda, Jan Krzysztof","Blaszkiewicz, Mateusz",2295,1901,2011.??.??,team-tourn,1-0,C78,9.1
1127,"Nakamura, Hikaru","Duda, Jan Krzysztof",2736,2743,2020.11.22,,1/2-1/2,C43,1
1128,"Duda, Jan Krzysztof","Eljanov, Pavel",2724,2702,2018.06.01,team-tourn,1-0,A28,7
1129,"Pak, Alexander","Duda, Jan Krzysztof",2104,2411,2012.08.19,swiss,0-1,C92,3
1130,"Artemiev, Vladislav","Duda, Jan Krzysztof",2716,2753,2020.04.14,,1/2-1/2,,23.2
1131,"Kanarek, Marcel","Duda, Jan Krzysztof",2532,2652,2016.04.04,,1/2-1/2,B83,6.4
1132,"Duda, Jan Krzysztof","Navara, David",2603,2727,2014.12.21,swiss (rapid),1-0,B18,11
1133,"Caruana, Fabiano","Duda, Jan Krzysztof",2823,2743,2020.11.15,,1-0,C49,1
1134,"Xu, Chao","Duda, Jan Krzysztof",2567,2553,2014.01.25,,1/2-1/2,A36,12
1135,"Rooze, Jan","Duda, Jan Krzysztof",2316,1916,2008.05.04,tourn,1-0,,9.11
1136,"Giri, Anish","Duda, Jan Krzysztof",2780,2730,2019.09.06,,1/2-1/2,E06,1.4
1137,"Duda, Jan Krzysztof","Gunina, Valentina",2660,2496,2016.01.31,swiss,1/2-1/2,D46,6
1138,"Duda, Jan Krzysztof","Nakamura, Hikaru",2731,2749,2019.02.23,match (blitz),0-1,A14,1.2
1139,"Duda, Jan Krzysztof","So, Wesley",2753,2770,2020.08.23,,1-0,,7.1
1140,"Duda, Jan Krzysztof","Naiditsch, Arkadij",2717,2705,2017.12.29,blitz,1/2-1/2,A06,9.35
1141,"Aronian, Levon","Duda, Jan Krzysztof",2781,2729,2021.06.27,,1/2-1/2,D10,10.1
1142,"Duda, Jan Krzysztof","Walkusz, Witoslaw",1939,2151,2008.08.21,swiss,1-0,C63,3
1143,"Ding, Liren","Duda, Jan Krzysztof",2799,2729,2021.06.29,rapid,1/2-1/2,,4.3
1144,"Duda, Jan Krzysztof","Cori Tello, Jorge Moise",2599,2549,2014.10.18,swiss,1-0,B49,12
1145,"Duda, Jan Krzysztof","Jobava, Baadur",2557,2705,2013.12.15,tourn,0-1,C41,10
1146,"Duda, Jan Krzysztof","Romanov, Evgeny",2693,2636,2017.06.09,swiss,1-0,B42,10
1147,"Duda, Jan Krzysztof","Dubov, Daniil",2748,2676,2019.11.13,,1/2-1/2,D33,3.1
1148,"Troff, Kayden","Duda, Jan Krzysztof",2457,2553,2014.01.24,,0-1,E04,11
1149,"Duda, Jan Krzysztof","Wei, Yi",2737,2729,2018.08.03,,0-1,,7.2
1150,"Nepomniachtchi, Ian","Duda, Jan Krzysztof",2775,2729,2019.07.29,blitz,1-0,,9.4
1151,"Nikolic, Predrag","Duda, Jan Krzysztof",2603,2658,2015.10.12,rapid,0-1,E15,15.45
1152,"Duda, Jan Krzysztof","Li, Chao b",2724,2732,2018.04.09,schev (rapid),1-0,A16,9.3
1153,"Duda, Jan Krzysztof","Wang, Hao",2717,2709,2017.12.26,swiss (rapid),0-1,D45,2.5
1154,"Duda, Jan Krzysztof","Keinanen, Toivo",2792,2358,2021.12.17,blitz,0-1,,8
1155,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,0-1,A29,2.26
1156,"Bindrich, Falko","Duda, Jan Krzysztof",2594,2658,2015.10.12,rapid,1/2-1/2,E04,13.44
1157,"Duda, Jan Krzysztof","Caruana, Fabiano",2743,2823,2020.11.15,schev,1/2-1/2,E53,1.28
1158,"Leks, Maria","Duda, Jan Krzysztof",2082,2274,2011.07.19,swiss,0-1,B92,6
1159,"Duda, Jan Krzysztof","Setyaki, Azarya Jodi",2557,2112,2013.12.28,swiss,1-0,B36,11.4
1160,"Duda, Jan Krzysztof","Tomaszewski, Roman",2684,2297,2017.01.08,swiss (rapid),1-0,D70,4
1161,"Duda, Jan Krzysztof","Zilka, Stepan",2587,2549,2014.05.26,team,1-0,A00,4.1
1162,"Duda, Jan Krzysztof","Ipatov, Alexander",2658,2624,2015.11.17,,1-0,C42,5.9
1163,"Jobava, Baadur","Duda, Jan Krzysztof",2604,2758,2019.12.30,blitz,0-1,A01,16.4
1164,"Duda, Jan Krzysztof","Le, Tuan Minh",2757,2501,2020.10.25,schev,1-0,D02,1.9
1165,"Duda, Jan Krzysztof","Grischuk, Alexander",2737,2766,2018.09.18,,1-0,E81,2.26
1166,"Stankiewicz, Pawel","Duda, Jan Krzysztof",1885,2197,2010.03.09,,0-1,C68,5
1167,"Duda, Jan Krzysztof","Nepomniachtchi, Ian",2748,2773,2019.11.07,,1-0,A22,1.1
1168,"Martinez Martin, David","Duda, Jan Krzysztof",2388,2730,2019.09.27,blitz,0-1,,8.49
1169,"Maghsoodloo, Parham","Duda, Jan Krzysztof",2655,2792,2021.12.29,blitz,0-1,,12
1170,"Duda, Jan Krzysztof","Babazade, Javidan Elnur Oglu",1901,,2007.11.21,swiss,1-0,B70,4
1171,"Aronian, Levon","Duda, Jan Krzysztof",2778,2774,2021.04.25,,1-0,,10.6
1172,"Eljanov, Pavel","Duda, Jan Krzysztof",2719,2599,2014.11.27,,1/2-1/2,E04,2.6
1173,"Duda, Jan Krzysztof","Rakhmanov, Aleksandr",2717,2653,2017.12.30,blitz,0-1,A48,17.27
1174,"Duda, Jan Krzysztof","Harikrishna, Pentala",2753,2719,2020.04.13,,0-1,C53,1.2
1175,"Duda, Jan Krzysztof","Mamedyarov, Shakhriyar",2756,2762,2021.09.27,,1-0,D85,3.1
1176,"Duda, Jan Krzysztof","Sevian, Samuel",2632,2578,2015.07.12,,1-0,C78,1.5
1177,"Duda, Jan Krzysztof","Malec, Robert",2197,1854,2010.03.08,,1-0,B33,4
1178,"Svidler, Peter","Duda, Jan Krzysztof",2737,2729,2019.07.14,,1/2-1/2,C42,1.3
1179,"Duda, Jan Krzysztof","Xiong, Jeffery",2730,2707,2019.09.20,,1-0,A34,26.2
1180,"Duda, Jan Krzysztof","So, W.",2737,2780,2018.11.30,,0-1,A07,?
1181,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2021.02.09,rapid,1-0,A06,1.13
1182,"Duda, Jan Krzysztof","Domingos, Catarino",2576,2280,2014.08.02,team-swiss,1-0,C45,1.2
1183,"Swiercz, Dariusz","Duda, Jan Krzysztof",2631,2563,2014.03.10,,1/2-1/2,D45,7.34
1184,"Duda, Jan Krzysztof","Trembach, Valeriy",1916,2246,2008.04.30,tourn,1-0,,4.8
1185,"Grischuk, Alexander","Duda, Jan Krzysztof",2778,2738,2021.07.10,,1/2-1/2,,10.5
1186,"Niemann, Hans Moke","Duda, Jan Krzysztof",2546,2729,2021.06.06,blitz,1-0,,24.1
1187,"Sanal, Vahap","Duda, Jan Krzysztof",2200,2300,2011.05.07,tourn,1-0,C95,8
1188,"Artemiev, Vladislav","Duda, Jan Krzysztof",2699,2756,????.??.??,,1/2-1/2,,7
1189,"Grimm, Daniel","Duda, Jan Krzysztof",2221,2468,2013.03.05,tourn,0-1,B90,3.1
1190,"Duda, Jan Krzysztof","Prince, Bajaj",2599,2369,2014.10.07,swiss,1/2-1/2,B44,2
1191,"Duda, Jan Krzysztof","Tregubov, Pavel V",2738,2592,2019.02.07,team-swiss (rapid),1-0,A04,5
1192,"Duda, Jan Krzysztof","Ivanchuk, Vassily",2707,2728,2017.09.06,,1/2-1/2,C10,2.1
1193,"Duda, Jan Krzysztof","Emdin, Mark",1939,1832,2008.09.22,swiss,1-0,B19,7
1194,"Duda, Jan Krzysztof","Fedoseev, Vladimir",2758,2677,2019.12.30,blitz,1/2-1/2,D45,21.5
1195,"Duda, Jan Krzysztof","Szelag, Marcin",2497,2484,2013.04.18,tourn,1/2-1/2,C12,6
1196,"Duda, Jan Krzysztof","Grischuk, Alexander",2757,2777,2020.10.25,schev,1-0,B90,3.5
1197,"Duda, Jan Krzysztof","Artemiev, Vladislav",2756,2699,????.??.??,,1/2-1/2,,7
1198,"Duda, Jan Krzysztof","Tratar, Marko",2470,2502,2012.09.28,team-tourn,0-1,C02,6.2
1199,"Duda, Jan Krzysztof","Giri, Anish",2743,2764,2021.01.19,,1/2-1/2,,4.3
1200,"Duda, Jan Krzysztof","Cheng, Si Han Skyler",2079,2202,2009.11.19,swiss,1/2-1/2,C18,8
1201,"Duda, Jan Krzysztof","Rakhmanov, Aleksandr",2682,2558,2017.12.30,blitz,*,,17.27
1202,"Duda, Jan Krzysztof","Beradze, Irakli",2563,2364,2014.03.05,,1-0,B76,3.65
1203,"Moiseenko, Alexander","Duda, Jan Krzysztof",2707,2587,2014.05.11,schev (rapid),1/2-1/2,D52,4.1
1204,"Kryvoruchko, Yuriy","Duda, Jan Krzysztof",2714,2693,2017.05.28,team-tourn,1/2-1/2,B22,11.1
1205,"Svidler, Peter","Duda, Jan Krzysztof",2737,2729,2019.07.12,,1/2-1/2,C24,1.1
1206,"Nakamura, Hikaru","Duda, Jan Krzysztof",2749,2731,2019.02.23,,1-0,D30,4.2
1207,"adhiban, b","Duda, Jan Krzysztof",2677,2707,2017.08.17,team-tourn,1/2-1/2,B22,4.1
1208,"Grigoriants, Sergey","Duda, Jan Krzysztof",2559,2682,2017.12.30,blitz,*,,16.28
1209,"Lin, Dachey","Duda, Jan Krzysztof",1805,2247,2010.10.20,,0-1,D31,1.2
1210,"Duda, Jan Krzysztof","Rapport, Richard",2729,2763,2021.04.29,rapid,0-1,E32,2.1
1211,"Onischuk, Vladimir","Duda, Jan Krzysztof",2615,2671,2016.07.24,,1-0,B70,7
1212,"Duda, Jan Krzysztof","Ali Marandi, Cemil Can",1939,1809,2008.09.24,swiss,1/2-1/2,B82,9
1213,"Duda, Jan Krzysztof","Niemann, Hans Moke",2729,2546,2021.06.06,blitz,1-0,,23.1
1214,"Duda, Jan Krzysztof","Nepomniachtchi, Ian",2774,2778,2020.11.23,tourn,0-1,,6.4
1215,"Duda, Jan Krzysztof","Sadhwani, Raunak",2729,2555,2021.06.05,blitz,1-0,,12.1
1216,"Duda, Jan Krzysztof","Inarkiev, Ernesto",2525,2671,2014.12.19,,1-0,C95,21.7
1217,"Bures, Jaroslav","Duda, Jan Krzysztof",2327,2175,2010.06.28,,1/2-1/2,C95,4
1218,"Rapport, Richard","Duda, Jan Krzysztof",2763,2729,2021.05.01,blitz,1/2-1/2,A15,5.1
1219,"Rodshtein, Maxim","Duda, Jan Krzysztof",2660,2591,2015.03.04,,1-0,D16,8.11
1220,"Jeffrey, Xiong","Duda, Jan Krzysztof",2709,2753,2020.10.25,,0-1,A31,2
1221,"Duda, Jan Krzysztof","Mchedlishvili, Mikheil",2693,2605,2017.06.07,,1/2-1/2,B18,8.13
1222,"Duda, Jan Krzysztof","Giri, Anish",2730,2780,2019.09.06,,1-0,C50,1.5
1223,"Nepomniachtchi, Ian","Duda, Jan Krzysztof",2763,2738,2018.12.30,blitz,0-1,B81,?
1224,"Stankiewicz, Pawel","Duda, Jan Krzysztof",2100,2300,2011.03.06,swiss,0-1,,2.1
1225,"Duda, Jan Krzysztof","Bartel, Mateusz",2603,2664,2014.12.20,swiss (rapid),1-0,C96,4
1226,"Duda, Jan Krzysztof","Lysyj, Igor",2563,2655,2014.03.11,,0-1,C65,8.26
1227,"Duda, Jan Krzysztof","Dubov, Daniil",2753,2699,2020.05.20,,1-0,A37,5.5
1228,"Duda, Jan Krzysztof","Nakamura, Hikaru",2731,2749,2019.02.22,match (rapid),1/2-1/2,A13,11.2
1229,"Duda, Jan Krzysztof","Giri, Anish",2760,2772,2022.02.21,,1-0,D38,11.7
1230,"Giri, Anish","Duda, Jan Krzysztof",2776,2738,2021.08.29,rapid,1/2-1/2,,7.1
1231,"Nakamura, Hikaru","Duda, Jan Krzysztof",2746,2738,2018.12.30,blitz,1-0,A05,18.2
1232,"Duda, Jan Krzysztof","Caruana, Fabiano",2739,2827,2018.10.03,team-swiss,1/2-1/2,A28,9.1
1233,"Terrieux, Kevin","Duda, Jan Krzysztof",2429,2274,2011.08.08,swiss,0-1,,5.3
1234,"Nakamura, Hikaru","Duda, Jan Krzysztof",2749,2731,2019.02.20,,1-0,C47,2.2
1235,"Graczyk, Damian","Duda, Jan Krzysztof",1839,1877,2007.07.09,team-tourn,1/2-1/2,E38,3
1236,"Duda, Jan Krzysztof","Shankland, Samuel L",2731,2731,2019.03.12,tourn,1/2-1/2,A14,6
1237,"Fedoseev, Vladimir","Duda, Jan Krzysztof",2718,2717,2017.12.29,blitz,1-0,A05,8.28
1238,"Brynski, Dawid","Duda, Jan Krzysztof",2064,1939,2008.08.24,,0-1,C56,6
1239,"Pashikian, Arman","Duda, Jan Krzysztof",2615,2671,2016.07.22,,1-0,A39,5
1240,"Karjakin, Sergey","Duda, Jan Krzysztof",2752,2753,2020.10.25,,0-1,C42,4
1241,"Duda, Jan Krzysztof","Ding, Liren",2724,2778,2018.04.07,schev (rapid),1/2-1/2,E08,1.1
1242,"Bures, Jaroslav","Duda, Jan Krzysztof",2395,2599,2015.01.11,team-tourn,1/2-1/2,E37,6.1
1243,"Duda, Jan Krzysztof","Anton, Teodor",2175,2350,2010.08.09,,0-1,,6.49
1244,"Duda, Jan Krzysztof","Fier, Alexandr",2756,2564,2021.09.08,,1-0,,1.1
1245,"Duda, Jan Krzysztof","Alekseev, Evgeny",2758,2620,2019.12.29,blitz,1-0,B40,7.14
1246,"Duda, Jan Krzysztof","Olav Olsen Urkedal, Frode",2697,2541,2017.06.24,,1-0,E44,7.5
1247,"Duda, Jan Krzysztof","Artemiev, Vladislav",2753,2716,2020.04.14,,1/2-1/2,,24.2
1248,"Duda, Jan Krzysztof","Zebracki, Tomasz",2027,1795,2009.03.16,swiss,1-0,C60,4
1249,"Duda, Jan Krzysztof","Grabarczyk, Miroslaw",2597,2433,2015.03.26,tourn,1-0,C42,3
1250,"Caruana, Fabiano","Duda, Jan Krzysztof",2819,2729,2019.07.27,blitz,1-0,C42,2.4
1251,"Duda, Jan Krzysztof","Wei, Yi",2724,2734,2018.04.07,schev (rapid),1/2-1/2,D41,3.4
1252,"Moussard, Jules","Duda, Jan Krzysztof",2506,2666,2016.05.29,,0-1,A05,2.1
1253,"Duda, Jan Krzysztof","Drozdowski, Kacper",,,2011.03.10,swiss,1/2-1/2,,7.1
1254,"Moroni, Luca Jr","Duda, Jan Krzysztof",2547,2724,2018.01.25,,0-1,A48,3.2
