,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
818,"Rapport, Richard","Adly, Ahmed",2710,2589,2015.04.26,team-tourn,0-1,A01,7.3
819,"Tsydypov, Zhamsaran","Rapport, Richard",2460,2717,2016.12.15,swiss,0-1,C00,8
820,"Toth, Lili","Rapport, Richard",2208,2275,2008.07.06,tourn,0-1,D23,2
821,"Rapport, Richard","Kosiorek, Marta",2621,2366,2012.12.15,rapid,1-0,E62,6.24
822,"Shankland, Samuel L","Rapport, Richard",2731,2735,2019.02.20,match (rapid),0-1,C41,2.5
823,"Vallejo Pons, Francisco","Rapport, Richard",2700,2621,2012.11.10,,1/2-1/2,C03,3
824,"Rapport, Richard","Shankland, Samuel L",2735,2731,2019.02.23,match (blitz),1-0,A46,11.5
825,"Davidovich Sutovsky, Emil","Rapport, Richard",2647,2715,2015.12.07,,1/2-1/2,C61,3.2
826,"Rapport, Richard","Zeller, Frank",2559,2402,2012.04.07,swiss,1-0,A05,4
827,"Rapport, Richard","Balogh, Csaba",2531,2604,2011.01.10,match,1/2-1/2,A11,7
828,"Aronian, Levon","Rapport, Richard",2805,2707,2017.12.29,blitz,0-1,A10,2.26
829,"Poetsch, Hagen","Rapport, Richard",2408,2534,2011.12.26,,0-1,B12,5.5
830,"Erdos, Viktor","Rapport, Richard",2613,2752,2020.02.02,team-tourn,1/2-1/2,E12,5.1
831,"Rapport, Richard","Esserman, Marc",2720,2458,2016.03.09,tourn,1/2-1/2,A09,3
832,"Rapport, Richard","Svidler, Peter",2763,2714,2021.08.20,,1-0,A07,4.3
833,"Rapport, Richard","Adhiban, Baskaran",2702,2653,2017.01.29,tourn,0-1,A45,13
834,"Rapport, Richard","Jakubiec, Artur",2726,2508,2019.03.10,team-tourn,1-0,A80,13.2
835,"Azarov, Sergei","Rapport, Richard",2604,2763,2021.03.29,,1/2-1/2,,4.2
836,"Rapport, Richard","Kempinski, Robert",2752,2579,2020.02.09,,1-0,,6.2
837,"Naiditsch, Arkadij","Rapport, Richard",2702,2686,2017.11.04,team-swiss,1-0,B42,7.3
838,"Rapport, Richard","Grandelius, Nils",2671,2628,2015.08.29,swiss,0-1,A45,7
839,"Shirov, Alexei","Rapport, Richard",2673,2752,2016.09.06,swiss,1-0,C75,5
840,"Rapport, Richard","Moradiabadi, Elshan",2715,2535,2018.03.08,,1/2-1/2,E04,4.2
841,"Bogner, Simon","Rapport, Richard",2572,2752,2021.10.15,team,1/2-1/2,C18,12.4
842,"Rapport, Richard","Ernst, Sipke",2534,2593,2011.12.27,swiss,1-0,D10,6
843,"Haskovic, Salih","Rapport, Richard",,2509,2010.05.06,,0-1,A40,2
844,"Rapport, Richard","Husari, Satea",2275,2362,2008.07.09,tourn,1/2-1/2,D27,5
845,"Rapport, Richard","Firouzja, Alireza",2760,2754,2021.09.10,,1-0,,7.2
846,"Rapport, Richard","Nihal, Sarin",2763,2650,2021.12.02,,0-1,C32,2.29
847,"Laznicka, Viktor","Rapport, Richard",2675,2713,2014.10.04,match,1-0,A41,5
848,"Baljak, Jadranko","Rapport, Richard",1960,2431,2009.11.27,swiss,0-1,A33,1
849,"Rapport, Richard","Vegh, Endre",2275,2298,2008.07.15,tourn,1-0,D13,11
850,"Pavic, Dragan","Rapport, Richard",2553,2534,2010.08.31,team-tourn,0-1,D28,11
851,"Rapport, Richard","Trygstad, Kristian J",2440,2316,2009.10.09,,1/2-1/2,A10,6
852,"Yu, Yangyi","Rapport, Richard",2709,2763,2021.05.01,blitz,1/2-1/2,B06,6.2
853,"Rapport, Richard","Emmanuilovich Gleizero, Evgeny",2709,2531,2015.03.08,rapid,1-0,A00,9.8
854,"McShane, Luke J","Rapport, Richard",2697,2676,2014.03.15,,0-1,C03,11
855,"Rapport, Richard","Maier, Christian",2693,2360,2013.07.04,team-swiss,1/2-1/2,D32,4.1
856,"Rapport, Richard","Karjakin, Sergey",2760,2758,2021.09.14,,1-0,,13.2
857,"Eljanov, Pavel","Rapport, Richard",2739,2694,2017.07.15,,1/2-1/2,A50,9.8
858,"Rapport, Richard","Papadimitriou, Athanasios",2693,2232,2013.07.09,team-k.o.,1-0,A11,2.1
859,"Rapport, Richard","Shankland, Samuel L",2735,2731,2019.02.20,match (rapid),1-0,D31,1.5
860,"Grigoryan, Karen H","Rapport, Richard",2150,2122,2007.09.21,swiss,1-0,B23,8
861,"Luc Roos, Jean","Rapport, Richard",2256,2674,2013.06.01,,0-1,C50,3.6
862,"Rapport, Richard","Shankland, Samuel L",2735,2731,2019.02.24,match (blitz),0-1,B20,23.5
863,"Rapport, Richard","Quang Liem, Le",2736,2704,2019.05.18,blitz,1-0,A01,22.4
864,"Giri, Anish","Rapport, Richard",2780,2725,2018.10.27,,1/2-1/2,E93,8.6
865,"Friedel, Joshua","Rapport, Richard",2562,2715,2018.03.11,,0-1,C79,6.3
866,"Rapport, Richard","Carlsen, Magnus",2747,2882,2019.08.10,rapid,0-1,A07,2.4
867,"Rapport, Richard","Ponomariov, Ruslan",2600,2711,2016.12.30,blitz,*,,15.25
868,"Kraemer, Martin","Rapport, Richard",2574,2649,2016.04.10,,1/2-1/2,E11,13.7
869,"Teodorescu, Ion","Rapport, Richard",2269,2523,2010.09.04,team-tourn,0-1,A09,1.41
870,"Boguszlavszkij, Jevgenyij","Rapport, Richard",2304,2197,2007.12.11,tourn,0-1,D00,11
871,"Rapport, Richard","Nikolic, Predrag",2704,2602,2014.09.05,team-tourn,1-0,D00,7.7
872,"Stella, Andrea","Rapport, Richard",2511,2700,2018.01.04,swiss,0-1,A92,4
873,"Nakamura, Hikaru","Rapport, Richard",,,2017.02.20,,1-0,,3
874,"Billenkamp, Thomas","Rapport, Richard",1959,2015,2007.02.25,team,0-1,A37,6.8
875,"Rapport, Richard","Van Foreest, Jorden",2763,2702,2022.01.16,,1-0,D11,2.4
876,"Rapport, Richard","Wirig, Anthony",2646,2490,2013.04.01,swiss,1/2-1/2,D10,9
877,"Shankland, Samuel L","Rapport, Richard",2731,2735,2019.02.24,match (blitz),1-0,A95,16.5
878,"Rapport, Richard","Kiss, Attila",2371,2369,2009.04.01,tourn,1-0,A55,7
879,"Rapport, Richard","Hajnal, Zoltan",2621,2384,2012.09.16,team-tourn,1/2-1/2,D17,1
880,"Rapport, Richard","Jobava, Baadur",2752,2665,2016.09.11,team-swiss,0-1,C30,9.1
881,"Rapport, Richard","Yu, Yangyi",2605,2635,2012.08.11,swiss,1-0,E31,9
882,"Rachela, Milan","Rapport, Richard",2338,2275,2008.08.20,tourn,1/2-1/2,A09,7
883,"Rapport, Richard","Wei, Yi",2763,2732,2021.04.30,rapid,1/2-1/2,A13,4.2
884,"Yu, Yangyi","Rapport, Richard",2709,2759,2020.12.04,,0-1,E32,3.3
885,"Schroeder, Jan Christian","Rapport, Richard",2571,2726,2019.02.03,team-tourn,0-1,B49,8.1
886,"Anand, Viswanathan","Rapport, Richard",2751,2763,2021.12.23,blitz,1/2-1/2,C10,9.3
887,"Karjakin, Sergey","Rapport, Richard",2743,2763,2021.12.22,blitz,0-1,E94,1.4
888,"Rapport, Richard","Ding, Liren",2693,2714,2013.07.30,,0-1,E70,8
889,"Rapport, Richard","Gara, Anita",2696,2355,2017.05.20,,1/2-1/2,B23,3
890,"Rapport, Richard","Djurhuus, Rune",2681,2447,2014.03.12,swiss,1/2-1/2,A06,10
891,"So, Wesley","Rapport, Richard",2772,2763,2021.08.14,blitz,1/2-1/2,,13.2
892,"Rapport, Richard","Xiong, Jeffery",2725,2656,2018.10.24,swiss,0-1,D02,5
893,"Rapport, Richard","Jakovenko, Dmitry",2692,2721,2017.11.24,,1/2-1/2,A45,8.4
894,"Meshkovs, Nikita","Rapport, Richard",2450,2709,2015.03.07,swiss,0-1,E90,2
895,"Rapport, Richard","Ostenstad, Berge",2547,2469,2011.09.29,,1/2-1/2,A56,5.16
896,"Nepomniachtchi, Ian","Rapport, Richard",2792,2760,2021.09.12,,1/2-1/2,,9.2
897,"Rapport, Richard","Lupulescu, Constantin",2552,2638,2011.05.08,swiss,0-1,E04,5
898,"Rapport, Richard","Halasz, Attila",2012,2248,2006.12.03,team,1-0,B01,3
899,"Nepomniachtchi, Ian","Rapport, Richard",2792,2760,2021.09.12,,1-0,,10.2
900,"Horvath, Tamas","Rapport, Richard",2312,2197,2007.10.14,team,1-0,B14,1
901,"Belouadah, Saad","Rapport, Richard",2320,2704,2014.08.02,,0-1,A40,1.6
902,"Kramnik, Vladimir","Rapport, Richard",2753,2763,2021.06.22,blitz,1/2-1/2,,22.1
903,"Rapport, Richard","Percivaldi, Martin",2730,2373,2016.11.10,,1-0,A06,5.9
904,"Almasi, Zoltan","Rapport, Richard",2717,2543,2012.01.28,,1/2-1/2,C80,5.6
905,"Negi, Parimarjan","Rapport, Richard",2641,2543,2012.01.29,match,1-0,B16,6
906,"Nisipeanu, Liviu Dieter","Rapport, Richard",2683,2523,2010.09.11,team-tourn,1-0,C96,8
907,"Rapport, Richard","Kjartansson, Gudmundur",2675,2456,2017.09.24,,1/2-1/2,A06,2.35
908,"Hildenbrand, Peter","Rapport, Richard",2255,2646,2013.03.29,swiss,0-1,A46,2
909,"Rapport, Richard","Videki, Sandor",2552,2457,2011.05.25,swiss,1-0,D35,6
910,"Rapport, Richard","Bluebaum, Matthias",2709,2576,2015.03.27,,1-0,C00,1.3
911,"Rapport, Richard","Grandelius, Nils",2605,2562,2012.08.13,swiss,1/2-1/2,E31,11
912,"Giga, Kuparadze","Rapport, Richard",2359,2686,2017.12.30,blitz,0-1,B44,16
913,"Rapport, Richard","Popovic, Aleksandar M",2723,2248,2018.09.17,team-tourn,1-0,B06,1.1
914,"Kempinski, Robert","Rapport, Richard",2569,2693,2013.07.05,team-swiss,1/2-1/2,E63,5.1
915,"Rapport, Richard","Fedoseev, Vladimir",2736,2683,2019.05.18,blitz,1-0,A07,13.2
916,"Rapport, Richard","Edouard, Romain",2721,2617,2016.01.30,swiss,1/2-1/2,B23,5
917,"Ghaem Maghami, Ehsan","Rapport, Richard",2609,2671,2015.08.30,swiss,0-1,D46,8
918,"Zenelis, Konstantinos","Rapport, Richard",2179,2545,2011.07.03,team-swiss,0-1,C68,1.10
919,"Ding, Liren","Rapport, Richard",2799,2762,2022.03.20,,0-1,A41,6.7
920,"Radjabov, Teimour","Rapport, Richard",2757,2731,2019.01.14,tourn,1/2-1/2,B48,3
921,"Rapport, Richard","Aronian, Levon",2692,2785,2017.02.25,swiss,1/2-1/2,C77,7.5
922,"Rapport, Richard","Salem, A.R. Saleh",2692,2656,2017.02.21,swiss,1/2-1/2,A45,4
923,"Dory, Jeno","Rapport, Richard",2298,2440,2009.11.22,team-tourn,0-1,C84,2
924,"Oparin, Grigoriy","Rapport, Richard",2681,2763,2022.02.06,,1/2-1/2,,3
925,"Rapport, Richard","Anand, Viswanathan",2763,2751,2021.12.22,blitz,1-0,C44,2.2
926,"Rapport, Richard","Milanovic, Danilo",2649,2462,2015.10.04,team-tourn,1-0,A05,9
927,"Sieciechowicz, Marcin","Rapport, Richard",2386,2444,2010.01.21,swiss,1/2-1/2,D27,7
928,"Rapport, Richard","Janssen, Ruud",2621,2483,2013.04.05,team-tourn,1-0,E45,13.4
929,"Rapport, Richard","Horvath, David",2543,2292,2010.11.03,team-swiss,1-0,D46,3.1
930,"Zhou, Peiqi","Rapport, Richard",2635,2717,2016.12.05,,0-1,A33,22.3
931,"Rapport, Richard","Zaragatski, Ilja",2621,2460,2013.02.24,,1-0,A28,10
932,"Sethuraman, S.P.","Rapport, Richard",2634,2710,2015.03.31,,0-1,B43,5
933,"Rapport, Richard","Portisch, Lajos",2698,2464,2014.05.02,,1-0,A01,2
934,"Rachela, Milan","Rapport, Richard",2380,2371,2009.03.26,tourn,1/2-1/2,A33,1
935,"Kislik, Erik","Rapport, Richard",2353,2509,2010.05.12,,0-1,C99,8
936,"Rapport, Richard","Chao, Qi",2675,2745,2017.09.10,k.o.,1/2-1/2,E60,3.2
937,"Rapport, Richard","Short Justin Baptie, Nigel",2674,2681,2013.05.23,,1-0,E21,2.2
938,"Rapport, Richard","Dominguez Perez, Leinier",2691,2754,2014.01.17,tourn,0-1,A34,5
939,"Rapport, Richard","Shankland, Samuel L",2738,2731,2019.03.14,tourn,1/2-1/2,B20,8
940,"Rapport, Richard","Konopka, Michal",2371,2450,2009.05.15,team-tourn,1/2-1/2,B04,7
941,"Sadzikowski, Daniel","Rapport, Richard",2583,2715,2018.04.01,swiss,1/2-1/2,A40,6
942,"Roiz, Michael","Rapport, Richard",2649,2531,2011.01.27,,1/2-1/2,D12,3
943,"Laznicka, Viktor","Rapport, Richard",2675,2713,2014.10.02,match,0-1,E69,3
944,"Rapport, Richard","Portisch, Lajos",2444,2519,2010.03.03,tourn,0-1,D36,9
945,"Inarkiev, Ernesto","Rapport, Richard",2693,2735,2019.07.05,tourn,0-1,,5.3
946,"Mesaros, Florian","Rapport, Richard",2406,2700,2018.01.06,swiss,0-1,A17,8
947,"Najer, Evgeniy","Rapport, Richard",2706,2694,2017.09.13,,1/2-1/2,C10,4
948,"Rapport, Richard","Gelfand, Boris",2739,2719,2019.05.15,rapid,1/2-1/2,,6.4
949,"Rapport, Richard","Ding, Liren",2750,2836,2021.09.23,,1/2-1/2,A06,2.1
950,"Khenkin, Igor","Rapport, Richard",2620,2545,2011.08.06,swiss,0-1,D10,9
951,"Rapport, Richard","Grischuk, Alexander",2759,2777,2020.12.03,,1/2-1/2,A34,2.3
952,"Chao2, Li","Rapport, Richard",2745,2675,2017.09.09,,1/2-1/2,E41,3.1
953,"Rapport, Richard","Nevednichy, Vladislav",2509,2560,2010.05.07,,1/2-1/2,E91,3
954,"Schneider, Ilja","Rapport, Richard",2487,2718,2014.11.20,team-tourn,1-0,E06,1.5
955,"Rapport, Richard","Hammer, Jon Ludvig",2692,2629,2017.11.19,,1-0,D35,4.8
956,"Rapport, Richard","Rzayev, Chingiz Qafar Oglu",2005,,2006.09.17,swiss,1-0,B01,7
957,"Rapport, Richard","Vidit, Santosh Gujrathi",2738,2711,2019.03.08,,1/2-1/2,A33,3.3
958,"Rapport, Richard","Van Wely, Loek",2702,2695,2017.01.27,tourn,1/2-1/2,A01,11
959,"Rapport, Richard","Cheparinov, Ivan",2676,2672,2013.10.14,tourn,0-1,D00,10
960,"Rapport, Richard","Varga, Peter",2523,2411,2011.04.10,team-tourn,1-0,C54,8
961,"Rapport, Richard","Luther, Thomas",2621,2535,2012.10.05,tourn (rapid),1-0,D31,1
962,"Rietze, Clemens","Rapport, Richard",2325,2559,2012.04.06,,0-1,B67,3.11
963,"Bok, Benjamin","Rapport, Richard",2587,2704,2014.08.23,,0-1,C41,8.2
964,"Rapport, Richard","Kreisl, Robert",2559,2400,2012.03.23,swiss,1/2-1/2,B10,4
965,"Rapport, Richard","Koi Gandrud, Vegar",2700,2346,2018.01.23,,1-0,A04,1.12
966,"Rapport, Richard","Yu, Yangyi",2763,2709,2021.04.29,rapid,0-1,A14,3.2
967,"Sargissian, Gabriel","Rapport, Richard",2672,2707,2017.12.26,swiss (rapid),0-1,A47,5.6
968,"Rapport, Richard","Bida, Mihai Eugen",2012,,2006.12.14,,1-0,B33,3
969,"Rapport, Richard","Svidler, Peter",2763,2714,2021.08.12,blitz,1/2-1/2,,4.5
970,"Rapport, Richard","Okhotnik, Vladimir",2225,2462,2008.05.24,swiss,0-1,D06,3
971,"Rapport, Richard","Meier, Georg",2716,2640,2014.12.29,swiss,1-0,C44,6
972,"Roganovic, Milos","Rapport, Richard",2526,2649,2015.09.27,team-tourn,0-1,B67,2
973,"Rapport, Richard","Biolek, Richard Jr",2698,2418,2014.04.19,swiss,1-0,C48,4
974,"Svidler, Peter","Rapport, Richard",2714,2763,2021.06.21,blitz,1-0,B40,9.1
975,"Rapport, Richard","Miton, Kamil",2509,2608,2010.06.21,swiss,1/2-1/2,E94,3
976,"Nakamura, Hikaru","Rapport, Richard",,,2017.02.20,,1-0,,3
977,"Laznicka, Viktor","Rapport, Richard",2704,2543,2012.02.02,match,1-0,D94,10
978,"Grischuk, Alexander","Rapport, Richard",2750,2698,2017.08.03,k.o. (blitz),0-1,B06,1.4
979,"Shankland, Samuel L","Rapport, Richard",2731,2735,2019.02.23,match (blitz),1-0,E18,6.5
980,"Iordachescu, Viorel","Rapport, Richard",2614,2680,2013.11.02,tourn (rapid),1/2-1/2,C56,7
981,"Rapport, Richard","Kurnosov, Igor",2545,2633,2011.08.07,swiss,0-1,D72,10
982,"Libiszewski, Fabien","Rapport, Richard",2495,2577,2012.06.04,team-tourn,1/2-1/2,C06,5
983,"Kjartansson, Gudmundur","Rapport, Richard",2365,2371,2009.03.08,tourn,0-1,A33,2
984,"Radjabov, Teimour","Rapport, Richard",2741,2692,2017.11.25,swiss,1/2-1/2,D30,9
985,"Spraggett, Kevin","Rapport, Richard",2538,2716,2015.01.31,swiss,1/2-1/2,A10,5
986,"Bai, Jinshi","Rapport, Richard",2564,2717,2016.12.03,,1/2-1/2,A04,20.4
987,"Schenk, Andreas","Rapport, Richard",2489,2676,2014.04.05,,0-1,E91,14
988,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,1/2-1/2,A45,1.15
989,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,0-1,A45,1.7
990,"Van Kampen, Robin","Rapport, Richard",2607,2676,2014.03.16,team-tourn,1/2-1/2,C18,12.2
991,"Firouzja, Alireza","Rapport, Richard",2754,2760,2021.09.17,,1-0,,19.2
992,"Rapport, Richard","Dochev, Delyan",2577,2404,2012.07.05,,1/2-1/2,E63,7.9
993,"Tesik, Csaba","Rapport, Richard",2145,2371,2009.06.13,swiss,1/2-1/2,B57,1
994,"Jobava, Baadur","Rapport, Richard",2704,2543,2012.03.02,team-tourn,1/2-1/2,D14,5.1
995,"Agopov, Mikael","Rapport, Richard",2433,2371,2009.03.10,tourn,1/2-1/2,B56,4
996,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,0-1,B20,1.17
997,"Donchenko, Alexander","Rapport, Richard",2610,2725,2018.10.25,swiss,0-1,A25,6
998,"Srbis, Jurica","Rapport, Richard",2006,1998,2007.03.31,team-match,1-0,B79,1.5
999,"Rapport, Richard","Teske, Henrik",2547,2547,2012.02.25,team-tourn,1/2-1/2,D41,10.7
1000,"Jumabayev, Rinat","Rapport, Richard",2536,2754,2021.12.29,blitz,1/2-1/2,,1
1001,"Orso, Miklos","Rapport, Richard",2352,2197,2008.03.16,team,1/2-1/2,A73,8
1002,"Nisipeanu, Liviu Dieter","Rapport, Richard",2667,2735,2019.07.21,,1/2-1/2,,7.1
1003,"Harmatosi, Jozsef","Rapport, Richard",2251,1998,2007.02.13,tourn,1-0,D04,11
1004,"Rapport, Richard","Meyner, Hannes",2721,2190,2016.03.24,,1-0,A06,1
1005,"Rapport, Richard","Demchenko, Anton",2754,2531,2021.12.29,blitz,0-1,,6
1006,"Miedema, David","Rapport, Richard",2362,2701,2014.07.05,swiss,0-1,A70,2
1007,"Yuffa, Daniil","Rapport, Richard",,2005,2006.09.18,swiss,0-1,A66,8
1008,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,1-0,A45,1.25
1009,"Lubbe, Nikolas","Rapport, Richard",2410,2577,2012.07.04,team-swiss,0-1,B54,6.6
1010,"Ivanisevic, Ivan","Rapport, Richard",2658,2649,2015.09.26,team-tourn,1/2-1/2,A45,1
1011,"Rabiega, Robert","Rapport, Richard",2498,2729,2016.10.16,team-match,1-0,C55,2
1012,"Quparadze, Giga","Rapport, Richard",2614,2748,2017.12.27,rapid,*,,10.7
1013,"Rapport, Richard","Gara, Anita",2721,2339,2016.01.26,swiss,1-0,D05,1
1014,"Rapport, Richard","Firat, Burak",2552,2380,2011.05.05,swiss,1/2-1/2,D15,3
1015,"Movsesian, Sergei","Rapport, Richard",2653,2720,2016.03.12,tourn,1-0,B43,6
1016,"Rapport, Richard","Markus, Robert",2759,2592,2021.01.23,,1-0,,2.1
1017,"Rapport, Richard","Dovzik, Juri",2440,2366,2010.03.21,team-tourn,1-0,D11,8
1018,"Nihal, Sarin","Rapport, Richard",2650,2763,2021.12.02,,1-0,A05,2.14
1019,"Rapport, Richard","Parligras, Mircea Emilian",2621,2633,2012.10.05,tourn (rapid),1/2-1/2,E46,5
1020,"Rapport, Richard","Bu, Xiangzhi",2707,2730,2017.12.28,swiss (rapid),1/2-1/2,A01,11.8
1021,"Duda, Jan Krzysztof","Rapport, Richard",2729,2763,2021.04.29,rapid,0-1,E32,2.1
1022,"Eichler, Christoph","Rapport, Richard",2330,2698,2014.04.18,swiss,0-1,E60,3
1023,"Cornette, Deimante","Rapport, Richard",2447,2715,2018.03.07,swiss,0-1,C84,2
1024,"So, Wesley","Rapport, Richard",2770,2763,2021.06.18,rapid,1-0,E41,2.1
1025,"Rapport, Richard","Svetushkin, Dmitry",2693,2585,2015.11.13,,1-0,A06,1.26
1026,"Rapport, Richard","Hammer, Jon Ludvig",2752,2625,2019.11.12,,1-0,A07,3.3
1027,"Rapport, Richard","Sebenik, Matej",2687,2496,2013.12.07,team-tourn,1-0,A01,2.2
1028,"Rapport, Richard","Santos Latasa, Jaime",2763,2639,2021.12.30,blitz,0-1,C44,16.31
1029,"Bu, Xiangzhi","Rapport, Richard",2642,2750,2021.09.24,,1/2-1/2,D15,3.1
1030,"Vidit, Santosh Gujrathi","Rapport, Richard",2695,2731,2019.01.26,tourn,1/2-1/2,D07,12
1031,"Rapport, Richard","Duda, Jan Krzysztof",2763,2729,2021.05.01,blitz,1/2-1/2,A15,5.1
1032,"Hansen, Eric","Rapport, Richard",,,2014.02.03,,1/2-1/2,C10,7.6
1033,"Rapport, Richard","Farago, Sandor",2275,2271,2008.07.13,tourn,1-0,D13,9
1034,"Berkes, Ferenc","Rapport, Richard",2682,2559,2012.03.22,swiss,1-0,A77,3
1035,"Rapport, Richard","Jurcik, Marian",2509,2487,2010.06.06,team-tourn,0-1,D13,9
1036,"Rapport, Richard","Pap, Gyula",2371,2468,2009.03.09,tourn,1/2-1/2,A14,3
1037,"Rapport, Richard","Abramovic, Bosko",2534,2491,2010.08.28,team-tourn,1-0,D37,8
1038,"Balogh, Csaba","Rapport, Richard",2604,2531,2011.01.09,,1-0,C03,6
1039,"Rapport, Richard","Jakovenko, Dmitry",2716,2733,2015.02.03,swiss,1/2-1/2,C49,8
1040,"Kovalenko, Igor","Rapport, Richard",2650,2704,2014.08.21,,0-1,A10,6.2
1041,"Andreikin, Dmitry","Rapport, Richard",2724,2762,????.??.??,,1/2-1/2,,2
1042,"Rapport, Richard","Sokolov, Andrei",2674,2563,2013.06.05,tourn,1-0,D55,7.3
1043,"Heimann, Andreas","Rapport, Richard",2522,2698,2014.04.21,swiss,1/2-1/2,C10,9
1044,"Rapport, Richard","Cordova, Emilio",2675,2629,2017.09.03,k.o.,1-0,E01,1.1
1045,"Lazarne Vajda, Szidonia","Rapport, Richard",2380,2323,2008.12.21,team-tourn,0-1,B14,4
1046,"Rapport, Richard","Shankland Samuel, L.",2731,2725,2019.02.21,,1/2-1/2,D02,7
1047,"Karjakin, Sergey","Rapport, Richard",2759,2691,2014.01.15,tourn,1-0,C18,4
1048,"Rapport, Richard","Szabo, Bence",2543,2375,2010.11.04,team-swiss,1-0,E42,5.1
1049,"Rapport, Richard","Granda Zuniga, Julio E",2676,2665,2013.10.05,,0-1,B31,1.1
1050,"Sarana, Alexey","Rapport, Richard",2656,2763,2021.11.10,,0-1,C18,1.21
1051,"Rapport, Richard","Vachier Lagrave, Maxime",2747,2778,2019.08.13,blitz,1-0,A45,2.2
1052,"Anton Guijarro, David","Rapport, Richard",2627,2750,2021.12.27,rapid,1/2-1/2,,8
1053,"Rapport, Richard","Jenni, Florian",2509,2520,2010.05.31,team-tourn,0-1,E12,3
1054,"Abramovic, Bosko","Rapport, Richard",2443,2701,2014.07.10,,1/2-1/2,A30,8.1
1055,"Bajarani, Ulvi","Rapport, Richard",2164,2122,2007.09.23,swiss,1-0,B14,9
1056,"Rapport, Richard","Skoberne, Jure",2718,2560,2014.11.23,team-tourn,1-0,C41,4.4
1057,"Rapport, Richard","Freyr Heimisson, Hilmir",2720,2048,2016.03.08,swiss,1-0,A01,1.3
1058,"Rapport, Richard","Le, Quang Liem",2763,2709,2021.08.12,blitz,1/2-1/2,,6.3
1059,"Rapport, Richard","Bartel, Mateusz",2750,2543,2021.12.26,rapid,0-1,,2
1060,"Rapport, Richard","Mendrinos, Nikolaos",2577,2221,2012.07.01,team-swiss,1-0,D17,3.9
1061,"Adams, Michael","Rapport, Richard",2740,2671,2015.07.27,,1-0,C03,7
1062,"Esipenko, Andrey","Rapport, Richard",2714,2763,2022.01.29,,1/2-1/2,C65,12.2
1063,"Rapport, Richard","Jianu, Vlad Cristian",2523,2528,2010.09.10,team-tourn,1/2-1/2,A61,7.41
1064,"Ding, Liren","Rapport, Richard",2777,2675,2017.09.16,,1-0,E17,5.2
1065,"Rapport, Richard","Nemeth, Miklos",2698,2451,2017.05.22,,1/2-1/2,A45,5.12
1066,"Radjabov, Teimour","Rapport, Richard",2765,2763,2021.06.20,blitz,1/2-1/2,,8.4
1067,"Van Kampen, Robin","Rapport, Richard",2603,2681,2014.03.07,swiss,1-0,B09,5
1068,"Gelfand, Boris","Rapport, Richard",2777,2691,2014.01.12,,0-1,A52,2
1069,"Ehlvest, Jaan","Rapport, Richard",2547,2709,2015.03.08,rapid,0-1,A10,10.5
1070,"Shankland, Samuel L","Rapport, Richard",2731,2735,2019.02.24,match (blitz),0-1,A26,20.5
1071,"Rapport, Richard","Barczay, Sandor",2122,,2007.08.02,swiss,1-0,B35,2
1072,"Rapport, Richard","Kosic, Dragan",2523,2481,2011.05.01,team-tourn,1/2-1/2,C13,10
1073,"Rapport, Richard","Samhouri, Admah Fawzi",2719,2348,2018.08.07,swiss,1-0,B91,1
1074,"Demuth, Adrien","Rapport, Richard",2535,2721,2016.01.31,swiss,0-1,A89,6
1075,"Rapport, Richard","McShane, Luke J",2763,2674,2021.03.29,,1/2-1/2,,3.2
1076,"Rapport, Richard","Danielsen, Henrik",2720,2488,2016.03.13,,1-0,A41,7.7
1077,"Rapport, Richard","Van Foreest, Lucas",2760,2531,2020.09.19,,1/2-1/2,A07,5.1
1078,"Mamedyarov, Shakhriyar","Rapport, Richard",2761,2752,2016.09.04,team-swiss,1-0,D10,3.1
1079,"Rapport, Richard","Nagyajtai, Gabor",2122,2204,2007.08.04,swiss,1/2-1/2,B08,5
1080,"Rapport, Richard","Adams, Michael",2694,2736,2017.07.14,swiss,0-1,A07,8
1081,"Rapport, Richard","Varga, Zoltan",2444,2485,2010.02.08,tourn,1-0,D27,3
1082,"Rapport, Richard","Chao, Qi",2649,2756,2015.09.19,team-tourn,1-0,A34,1
1083,"Rapport, Richard","Vachier Lagrave, Maxime",2763,2751,2021.08.18,,1/2-1/2,A04,2.4
1084,"Rapport, Richard","Horvath, Csaba",2523,2529,2010.12.05,team-tourn,1-0,D37,4
1085,"Rapport, Richard","Jose Ynojosa Aponte, Felix",2523,2229,2010.10.26,,1/2-1/2,B30,7.3
1086,"Skovgaard, Tom","Rapport, Richard",2013,2545,2011.07.31,swiss,0-1,C04,3
1087,"Rapport, Richard","Fedorchuk, Sergey A",2540,2662,2011.03.23,,1/2-1/2,A17,2
1088,"Rapport, Richard","Mester, Gyula",2440,2442,2010.05.02,team-tourn,0-1,D94,11
1089,"Rapport, Richard","Svetushkin, Dmitry",2654,2588,2013.04.13,swiss (rapid),0-1,A12,8
1090,"Neubauer, Martin","Rapport, Richard",2415,2577,2012.06.08,team-tourn,1/2-1/2,A47,9
