,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1552,"Nakamura, Hikaru","Sviridov, Valery",2736,2562,2021.11.30,,1-0,B07,10
1553,"Nakamura, Hikaru","Jumabayev, Rinat",2750,2628,2022.04.02,rapid,1-0,A04,6
1554,"Drozdowski, Konrad","Nakamura, Hikaru",2448,2736,2021.09.28,,0-1,B06,5
1555,"Nakamura, Hikaru","Goletiani, Rusudan",2644,2378,2006.03.08,,1-0,B43,6
1556,"Nakamura, Hikaru","Esipenko, Andrey",2750,2723,2022.03.23,,1/2-1/2,,2
1557,"Xiong, Jeffery","Nakamura, Hikaru",2672,2749,2019.01.30,team-swiss (rapid),1/2-1/2,B52,4
1558,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2787,2789,2016.06.18,tourn (rapid),1/2-1/2,B90,7
1559,"Firouzja, Alireza","Nakamura, Hikaru",2749,2736,2020.12.20,,0-1,D05,4.6
1560,"Kamsky, Gata","Nakamura, Hikaru",2662,2736,2021.10.09,,0-1,D00,6
1561,"Marjanovic, Dejan","Nakamura, Hikaru",2382,2763,2018.09.30,team-swiss,1/2-1/2,A81,6.4
1562,"Pajeken, Jakob Leon","Nakamura, Hikaru",2387,2736,2021.09.21,,0-1,B06,1
1563,"Nakamura, Hikaru","Karjakin, Sergey",2805,2773,2019.05.11,blitz,1/2-1/2,,15.1
1564,"Nakamura, Hikaru","Karjakin, Sergey",2746,2753,2018.11.13,tourn (blitz),1/2-1/2,A13,6
1565,"Nakamura, Hikaru","Ding, Liren",2829,2836,2020.06.28,,1/2-1/2,,3.7
1566,"Yu, Yangyi","Nakamura, Hikaru",2738,2785,2017.02.02,match,0-1,C45,1.4
1567,"Sorkin, Ilya","Nakamura, Hikaru",2383,2736,2020.06.16,,0-1,A10,3
1568,"Wagner, Dan","Nakamura, Hikaru",2576,2736,2021.09.14,,0-1,A42,3
1569,"Nakamura, Hikaru","Nepomniachtchi, Ian",2750,2773,2022.03.05,rapid,1/2-1/2,C67,7
1570,"Vlassov, Nikolai","Nakamura, Hikaru",2476,2571,2004.02.08,tourn (blitz),1-0,A00,2.3
1571,"Nakamura, Hikaru","Xiong, Jeffery",2750,2685,2022.04.16,rapid,1-0,B51,6
1572,"Nakamura, Hikaru","Le Tuan, Minh",2736,2514,2022.02.01,,1-0,B29,10
1573,"Volokitin, Andrei","Nakamura, Hikaru",2671,2660,2005.07.18,,1/2-1/2,C80,2
1574,"Efimenko, Zahar","Nakamura, Hikaru",2616,2651,2007.01.31,swiss,1/2-1/2,B75,8
1575,"Nakamura, Hikaru","Hammer, Jon Ludvig",2733,2633,2010.10.28,,1-0,C77,1.2
1576,"Aronian, Levon","Nakamura, Hikaru",2778,2829,2020.11.24,tourn,1/2-1/2,,15.6
1577,"Ivanchuk, Vassily","Nakamura, Hikaru",2779,2774,2011.03.14,tourn (rapid),0-1,C65,3
1578,"Nakamura, Hikaru","Kasimdzhanov, Rustam",2764,2706,2014.10.12,tourn,1-0,C65,9
1579,"Grischuk, Alexander","Nakamura, Hikaru",2766,2769,2018.06.13,blitz,0-1,C67,6
1580,"Yudasin, Leonid","Nakamura, Hikaru",2558,2561,2003.06.10,,1-0,B50,4
1581,"Carlsen, Magnus","Nakamura, Hikaru",2837,2778,2012.07.23,swiss,1/2-1/2,E91,1
1582,"So, W.","Nakamura, Hikaru",2772,2736,2021.12.19,,0-1,A00,4.54
1583,"Nakamura, Hikaru","Drygalov, Andrey",2736,2493,2020.11.17,swiss,1-0,B51,11
1584,"Nakamura, Hikaru","Svidler, Peter",2736,2714,2021.08.11,blitz,1-0,,3.5
1585,"Nakamura, Hikaru","Krush, Irina",2657,2455,2005.06.29,,1/2-1/2,B30,2
1586,"Nakamura, Hikaru","Hou, Yifan",2777,2658,2018.07.26,,1/2-1/2,D41,1.5
1587,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2793,2781,2018.02.01,k.o. (rapid),1/2-1/2,D37,1.2
1588,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2819,2791,2016.08.24,match (blitz),1/2-1/2,E05,15
1589,"Tomiello, Mateus Costamilan","Nakamura, Hikaru",2004,2736,2022.03.01,,0-1,B06,1
1590,"Epstein, Esther","Nakamura, Hikaru",2185,2452,2001.08.09,swiss,1/2-1/2,B50,6
1591,"Nakamura, Hikaru","Topalov, Veselin",2787,2761,2016.06.11,tourn (blitz),1-0,E46,6
1592,"Nakamura, Hikaru","Tomashevsky, Evgeny",2775,2738,2012.06.10,,1/2-1/2,,?
1593,"Caruana, Fabiano","Nakamura, Hikaru",2792,2736,2022.02.27,rapid,1-0,C54,2.1
1594,"Gelfand, Boris","Nakamura, Hikaru",2733,2774,2011.03.18,,1/2-1/2,E69,6
1595,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2736,2763,2021.10.02,,1-0,D12,7.6
1596,"Short, Nigel D","Nakamura, Hikaru",2683,2786,2013.12.14,k.o. (rapid),0-1,B25,1.1
1597,"Nakamura, Hikaru","Caruana, Fabiano",2785,2808,2017.06.25,tourn (rapid),1/2-1/2,E14,13
1598,"Nakamura, Hikaru","Movsesian, Sergei",2741,2721,2010.11.16,tourn (blitz),1-0,B07,12
1599,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C54,3.6
1600,"Fedoseev, Vladimir","Nakamura, Hikaru",2676,2736,2020.12.03,,0-1,A41,2.35
1601,"Nakamura, Hikaru","Pelletier, Yannick",,,2017.04.13,team,1-0,A07,1
1602,"Haynes, Nicolas","Nakamura, Hikaru",2192,2771,2012.04.09,swiss,0-1,D02,6
1603,"Nakamura, Hikaru","Rapport, Richard",2736,2763,????.??.??,,0-1,,1
1604,"Nakamura, Hikaru","Agdestein, Simen",2741,2570,2010.11.27,k.o. (blitz),0-1,A90,2.4
1605,"Nakamura, Hikaru","Laznicka, Viktor",2204,,1999.10.24,,1-0,C12,1
1606,"Tang, Andrew","Nakamura, Hikaru",2521,2736,2020.01.27,,1-0,D02,4
1607,"Aronian, Levon","Nakamura, Hikaru",2797,2767,2014.11.25,match (blitz),1/2-1/2,D78,6
1608,"Andriasian, Zaven","Nakamura, Hikaru",2533,2686,2008.04.05,,1-0,E09,3.3
1609,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.10.11,,1-0,D85,2.1
1610,"Jaracz, Pawel","Nakamura, Hikaru",2546,2520,2003.03.17,swiss (blitz),1-0,B52,9
1611,"Nakamura, Hikaru","Grigoriants, S Rus",2736,2542,2020.06.30,,1-0,A06,4
1612,"Keymer, Vincent","Nakamura, Hikaru",2664,2736,2022.02.27,rapid,0-1,A40,1
1613,"Ding, Liren","Nakamura, Hikaru",2760,2785,2017.02.25,swiss,1/2-1/2,D37,7
1614,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.16,,1/2-1/2,A20,2.36
1615,"Caruana, Fabiano","Nakamura, Hikaru",2839,2767,2014.12.07,swiss (rapid),0-1,B30,9
1616,"Zilberstein, Dmitry","Nakamura, Hikaru",2419,2614,2002.10.19,swiss,1/2-1/2,D97,3
1617,"Nakamura, Hikaru","Meshkovs, Nikita",2736,2585,2020.08.04,,1-0,C45,10
1618,"Obregon Meza, Carlos Arturo","Nakamura, Hikaru",2525,2736,2021.10.12,,1/2-1/2,B90,4
1619,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.10.11,,1-0,D85,2.21
1620,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2785,2796,2017.06.25,tourn (rapid),0-1,E60,10
1621,"Grischuk, Alexander","Nakamura, Hikaru",2750,2793,2015.12.04,swiss,1/2-1/2,C67,1
1622,"Nakamura, Hikaru","Andreikin, Dmitry",2750,2729,2022.04.12,,1-0,A05,11
1623,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2819,2791,2016.08.24,match (blitz),1/2-1/2,A18,9
1624,"Agdestein, Simen","Nakamura, Hikaru",2570,2741,2010.11.27,k.o. (blitz),1-0,A88,2.1
1625,"Nakamura, Hikaru","Naiditsch, Arkadij",2763,2721,2018.10.02,team-swiss,1/2-1/2,A29,8.3
1626,"Nakamura, Hikaru","Nepomniachtchi, Ian",2736,2784,2020.09.16,blitz,0-1,B50,6
1627,"Wang, Hao","Nakamura, Hikaru",2726,2778,2012.09.07,team-swiss,1/2-1/2,D17,10.1
1628,"Chernobay, Artem","Nakamura, Hikaru",2490,2736,2021.04.13,,0-1,A40,2
1629,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2754,2775,2019.07.31,blitz,1-0,,13.3
1630,"Belyakov, Bogdan","Nakamura, Hikaru",2444,2736,2022.01.18,,0-1,B06,2
1631,"Vokhidov, Shamsiddin","Nakamura, Hikaru",2512,2736,2020.08.04,,0-1,C65,5
1632,"Sammed Jaykumar, Shete","Nakamura, Hikaru",2412,2736,2021.07.06,,0-1,B01,2
1633,"Nakamura, Hikaru","Gelfand, Boris",2772,2764,2013.10.03,tourn,0-1,B90,10
1634,"Nepomniachtchi, Ian","Nakamura, Hikaru",2776,2745,2020.01.05,,1/2-1/2,C50,3.6
1635,"Kotronias, Vasilios","Nakamura, Hikaru",2608,2601,2004.10.02,team-swiss,1-0,C89,8
1636,"Nakamura, Hikaru","Beliavsky, Alexander G",2710,2662,2009.08.29,,0-1,C50,8
1637,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2829,2860,2020.11.22,tourn,1/2-1/2,,5.1
1638,"Iskusnyh, Sergei","Nakamura, Hikaru",2473,2736,2021.11.02,,0-1,B52,2
1639,"Na, Na","Nakamura, Hikaru",,2571,2004.05.09,tourn (blitz),0-1,D10,2
1640,"Nakamura, Hikaru","Bortnyk, Olexandr",2736,2604,2022.02.01,,1-0,B03,6
1641,"Carlsen, Magnus","Nakamura, Hikaru",2847,2736,2021.05.26,,1-0,,2.3
1642,"Petrovsky, Vadim","Nakamura, Hikaru",2219,2736,2021.11.23,,0-1,B06,2
1643,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.10.29,,1/2-1/2,E32,11.1
1644,"Piliposyan, Robert","Nakamura, Hikaru",2199,2736,2020.07.14,,0-1,A40,5
1645,"Ronka, Erik","Nakamura, Hikaru",2303,2736,2021.03.02,,0-1,C25,1
1646,"Nakamura, Hikaru","Carlsen, Magnus",2829,2881,2021.05.01,,1/2-1/2,,21.1
1647,"Nakamura, Hikaru","Golod, Vitali",2640,2582,2006.??.??,swiss (blitz),1-0,E04,1
1648,"Nakamura, Hikaru","Karjakin, Sergey",2769,2782,2018.06.06,tourn,1-0,A29,8
1649,"Topalov, Veselin","Nakamura, Hikaru",2749,2785,2017.06.23,tourn (rapid),0-1,D37,9
1650,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1/2-1/2,C65,4.20
1651,"Nakamura, Hikaru","Popovic, Dusan",2657,2471,2005.06.11,k.o. (blitz),1-0,B23,5.5
1652,"Topalov, Veselin","Nakamura, Hikaru",2761,2787,2016.06.17,tourn (rapid),1-0,C54,2
1653,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2787,2789,2016.06.20,tourn (blitz),0-1,B90,10
1654,"Grigoriants, Sergey","Nakamura, Hikaru",2576,2786,2017.05.03,k.o. (blitz),1/2-1/2,C67,1.15
1655,"Nakamura, Hikaru","Xiong, Jeffery",2766,2688,2022.05.14,,1/2-1/2,A13,4
1656,"Nakamura, Hikaru","So, W.",2736,2770,2020.09.15,rapid,1/2-1/2,C42,2.5
1657,"Stellwagen, Daniel","Nakamura, Hikaru",2489,2571,2004.01.24,,1/2-1/2,B30,12
1658,"Nakamura, Hikaru","Salem, A.R. Saleh",2781,2642,2018.02.24,,1-0,B09,7
1659,"Adams, Michael","Nakamura, Hikaru",2742,2814,2015.09.21,,1/2-1/2,C67,4
1660,"Kasimdzhanov, Rustam","Nakamura, Hikaru",2681,2670,2008.04.12,team,1/2-1/2,D46,6
1661,"Nakamura, Hikaru","Postny, Evgeny",2657,2570,2005.04.30,k.o. (blitz),1-0,B53,1.1
1662,"A, Kjetil","Nakamura, Hikaru",2547,2715,2009.11.28,,0-1,A13,1.2
1663,"Quparadze, Giga","Nakamura, Hikaru",2463,2736,2021.03.09,,0-1,B15,7
1664,"Carlsen, Magnus","Nakamura, Hikaru",2832,2786,2018.01.03,k.o. (blitz),1-0,A07,4.4
1665,"Nakamura, Hikaru","Anton Guijarro, David",2787,2639,2016.02.04,swiss,1-0,A85,10
1666,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2736,2782,2021.08.01,,1/2-1/2,,6.7
1667,"Milman, Lev","Nakamura, Hikaru",2478,2664,2006.06.30,,0-1,B04,3
1668,"Murzin, Volodar","Nakamura, Hikaru",2465,2736,2020.06.30,,0-1,B06,3
1669,"Nakamura, Hikaru","Kobo, Ori",2736,2449,2020.07.21,,1-0,A06,4
1670,"Andrews, Todd","Nakamura, Hikaru",2304,2648,2007.12.28,,0-1,B03,5
1671,"Nakamura, Hikaru","Kamsky, Gata",2772,2741,2013.09.10,,1-0,B43,2.2
1672,"Adair, James","Nakamura, Hikaru",2420,2767,2014.12.06,rapid,0-1,B01,4.1
1673,"Nakamura, Hikaru","Sarana, Alexey",2736,2649,2021.10.16,,1/2-1/2,B50,7
1674,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.10.11,,0-1,D85,2.9
1675,"Nakamura, Hikaru","Onischuk, Vladimir",2736,2633,2020.05.19,,1-0,A04,9
1676,"Nepomniachtchi, Ian","Nakamura, Hikaru",2775,2754,2019.08.01,blitz,1/2-1/2,,21.3
1677,"Deac, Bogdan Daniel","Nakamura, Hikaru",2625,2736,2020.12.15,,1/2-1/2,C70,8
1678,"Nakamura, Hikaru","Kramnik, Vladimir",2793,2811,2017.04.12,match,1/2-1/2,D37,1
1679,"Macieja, Bartlomiej","Nakamura, Hikaru",2584,2664,2006.05.24,team,0-1,C11,4
1680,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2900,2822,2020.12.12,,1-0,,1.7
1681,"Svidler, Peter","Nakamura, Hikaru",2742,2829,2020.11.23,tourn,1/2-1/2,,9.3
1682,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2716,2704,2008.10.30,,1/2-1/2,B12,1.2
1683,"Topalov, Veselin","Nakamura, Hikaru",2749,2780,2017.11.10,match (rapid),0-1,B80,1.1
1684,"Nakamura, Hikaru","Meier, Georg",2657,2438,2005.04.30,k.o. (blitz),1-0,C02,3.1
1685,"Grischuk, Alexander","Nakamura, Hikaru",2779,2775,2013.05.23,tourn,1-0,C78,2
1686,"Fedoseev, Vladimir","Nakamura, Hikaru",2676,2736,2020.12.03,,0-1,E05,2.16
1687,"Bustamante Montoni, Richard De Jesus","Nakamura, Hikaru",2203,2466,2002.06.06,,0-1,D97,2
1688,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2772,2760,2014.04.22,tourn,1-0,B12,3
1689,"Nakamura, Hikaru","Martirosyan, Haik M",2736,2622,2020.11.12,,1/2-1/2,E21,1
1690,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2829,2860,2020.11.26,schev,1-0,,7.4
1691,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C54,3.18
1692,"Nakamura, Hikaru","Volkov, Sergey",2504,2642,2002.12.01,,0-1,D15,5
1693,"Caruana, Fabiano","Nakamura, Hikaru",2832,2746,2018.12.13,k.o.,0-1,E71,1.8
1694,"Nakamura, Hikaru","Carlsen, Magnus",2743,2882,2019.08.23,,1/2-1/2,B31,6.4
1695,"Grischuk, Alexander","Nakamura, Hikaru",2777,2736,2019.12.30,blitz,1/2-1/2,D37,19.2
1696,"Nakamura, Hikaru","Caruana, Fabiano",2786,2802,2017.11.02,k.o. (blitz),1-0,A01,2.2
1697,"Nakamura, Hikaru","Safarli, Eltaj",2772,2660,2013.08.14,k.o.,1-0,E60,2.1
1698,"Sarana, Alexey","Nakamura, Hikaru",2685,2736,2022.02.27,rapid,0-1,A40,3
1699,"Nakamura, Hikaru","Jobava, Baadur",2736,2588,2022.02.22,,0-1,A06,7
1700,"Nakamura, Hikaru","Carlsen, Magnus",2786,2832,2018.01.03,k.o. (blitz),0-1,A48,4.11
1701,"Nakamura, Hikaru","Gupta, Abhijeet",2763,2588,2018.09.08,,0-1,E60,6
1702,"Nakamura, Hikaru","Kramnik, Vladimir",2741,2791,2010.11.16,,0-1,B09,2.10
1703,"Carlsen, Magnus","Nakamura, Hikaru",2802,2741,2010.11.17,,0-1,C11,20.1
1704,"Nakamura, Hikaru","Anton Guijarro, David",2736,2691,2022.02.20,rapid,1/2-1/2,A06,1.1
1705,"Nakamura, Hikaru","Aronian, Levon",2776,2826,2014.02.04,tourn (rapid),1-0,A01,4
1706,"Nakamura, Hikaru","Duda, Jan Krzysztof",2749,2731,2019.02.20,,1/2-1/2,C27,4.2
1707,"Nakamura, Hikaru","Fedoseev, Vladimir",2736,2676,2020.12.03,,1-0,D37,2.15
1708,"Nakamura, Hikaru","Martirosyan, Haik M",2736,2622,2020.11.12,,1-0,E15,1
1709,"Nakamura, Hikaru","Dzagnidze, Nana",2660,2438,2005.09.14,,1-0,A38,1.1
1710,"Nakamura, Hikaru","Duda, Jan Krzysztof",2745,2730,2019.12.04,,0-1,D38,2.1
1711,"Nakamura, Hikaru","Hickl, Joerg",2571,2554,2004.02.08,tourn (blitz),1-0,B07,1.2
1712,"Nakamura, Hikaru","Teske, Henrik",2746,2483,2018.12.26,swiss (rapid),1-0,A09,1
1713,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1/2-1/2,C50,4.20
1714,"Nepomniachtchi, Ian","Nakamura, Hikaru",2776,2745,2020.01.05,,1-0,C48,3.16
1715,"Nakamura, Hikaru","Ding, Liren",2736,2799,2021.12.17,,0-1,A06,3.26
1716,"Nakamura, Hikaru","Hoeffer, David",2710,2256,2009.08.01,,1-0,A26,2
1717,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2900,2822,2020.12.12,,1-0,,1.9
1718,"Dubov, Daniil","Nakamura, Hikaru",2699,2736,2020.08.10,,0-1,C26,1.24
1719,"Ding, Liren","Nakamura, Hikaru",2791,2736,2020.06.26,,1/2-1/2,A20,1.11
1720,"Nakamura, Hikaru","Castellanos Rodriguez, Renier",2466,2367,2002.06.07,,1-0,B23,3
1721,"Ganguly, Surya Shekhar","Nakamura, Hikaru",2562,2662,2005.11.27,k.o.,1-0,B92,1.1
1722,"Nakamura, Hikaru","Wesley, George",2787,2773,2016.06.10,,1/2-1/2,D38,6
1723,"Nakamura, Hikaru","Sarana, Alexey",2736,2640,2021.07.27,,1-0,C80,9
1724,"Nepomniachtchi, Ian","Nakamura, Hikaru",2776,2745,2020.01.05,,1-0,B06,3.26
1725,"Nakamura, Hikaru","Harikrishna, Pentala",2787,2763,2016.05.04,match (blitz),0-1,A29,15
1726,"Nakamura, Hikaru","Polzin, Rainer",2697,2520,2008.08.03,swiss (rapid),1-0,B76,10
1727,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2781,2746,2018.12.16,k.o.,1/2-1/2,C67,2.2
1728,"Nakamura, Hikaru","Rapport, Richard",,,2017.02.20,,1-0,,3
1729,"Jobava, Baadur","Nakamura, Hikaru",2603,2736,2020.09.08,,1-0,E46,5
1730,"Terry, Renato","Nakamura, Hikaru",2504,2736,2021.09.18,,0-1,B52,8
1731,"Nakamura, Hikaru","Giri, Anish",2754,2779,2019.08.01,blitz,1-0,,23.5
1732,"Aronian, Levon","Nakamura, Hikaru",2778,2829,2020.12.29,,1/2-1/2,,4.3
1733,"Nakamura, Hikaru","Flores, Diego",,,2010.??.??,,1-0,,?
1734,"Nakamura, Hikaru","Lodici, Lorenzo",2736,2489,2021.07.06,,1-0,A04,3
1735,"Nakamura, Hikaru","Carlsen, Magnus",2829,2881,2020.05.03,,1/2-1/2,,13.1
1736,"Nakamura, Hikaru","Carlsen, Magnus",2736,2863,2020.08.18,,0-1,B03,2.55
1737,"Sarana, Alexey","Nakamura, Hikaru",2654,2736,2020.09.22,,0-1,E32,8
1738,"Nakamura, Hikaru","Hou, Yifan",2777,2658,2018.07.26,,1-0,E60,1.10
1739,"Nakamura, Hikaru","Tomashevsky, Evgeny",2772,2706,2013.09.22,tourn,1/2-1/2,D31,1
1740,"Alekseenko, Kirill","Nakamura, Hikaru",2698,2750,2022.04.19,,0-1,C65,6
1741,"Nakamura, Hikaru","Predke, Alexandr",2836,2630,2021.12.27,rapid,0-1,,6
1742,"Safarli, Eltaj","Nakamura, Hikaru",2598,2736,2021.03.30,,0-1,B01,5
1743,"Lepan, Marvin","Nakamura, Hikaru",,,1997.??.??,,0-1,A49,7
1744,"Schmaltz, Roland","Nakamura, Hikaru",2529,2520,2003.01.28,,1/2-1/2,B90,4
1745,"Gavrilov, Alexei","Nakamura, Hikaru",2244,2520,2003.03.16,swiss (blitz),0-1,D10,5
1746,"Onischuk, Vladimir","Nakamura, Hikaru",2633,2736,2020.08.04,,1-0,B18,9
1747,"Nakamura, Hikaru","Chigaev, Maxim",2736,2589,2020.03.12,,1-0,C26,2
1748,"Kiewra, Keaton","Nakamura, Hikaru",2362,2749,2019.01.08,team-swiss (rapid),0-1,A06,1
1749,"Karjakin, Sergey","Nakamura, Hikaru",2576,2620,2004.12.12,,1/2-1/2,B90,4
1750,"Anand, Viswanathan","Nakamura, Hikaru",2770,2787,2016.06.17,tourn (rapid),1/2-1/2,C65,4
1751,"Nakamura, Hikaru","Mitkov, Nikola",2752,2647,2005.05.22,,1/2-1/2,C20,8.12
1752,"Bethke, Richard","Nakamura, Hikaru",2330,2736,2021.11.16,,0-1,B06,3
1753,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2784,2753,2013.06.13,tourn,0-1,D38,1
1754,"Tomashevsky, Evgeny","Nakamura, Hikaru",2738,2775,2012.06.07,tourn (blitz),1/2-1/2,A85,4
1755,"Na, Na","Nakamura, Hikaru",2483,2697,2008.08.02,game,1/2-1/2,A42,4
1756,"Michel, Marc","Nakamura, Hikaru",2348,2736,2022.01.04,,0-1,A28,4
1757,"Nakamura, Hikaru","Paravyan, David",2766,2617,2022.05.21,,0-1,A05,9
1758,"Nakamura, Hikaru","Mezentsev, Ivan",2736,2354,2021.06.29,,1-0,A00,2
1759,"Firouzja, Alireza","Nakamura, Hikaru",2656,2836,2021.12.28,rapid,1/2-1/2,,10
1760,"Nakamura, Hikaru","Karjakin, Sergey",2743,2750,2019.08.19,,1/2-1/2,E10,3.5
1761,"Jobava, Baadur","Nakamura, Hikaru",2699,2799,2015.05.22,tourn,0-1,D00,8
1762,"Nakamura, Hikaru","Kramnik, Vladimir",2787,2800,2018.03.05,tourn (blitz),1-0,A07,10
1763,"Nakamura, Hikaru","Li, Chao b",2786,2679,2013.11.30,,1-0,A15,5.5
1764,"Nakamura, Hikaru","Ivanchuk, Vassily",2759,2766,2012.01.14,,1/2-1/2,D31,1
1765,"Nakamura, Hikaru","Caruana, Fabiano",2793,2787,2015.11.14,match (rapid),1/2-1/2,A49,3
1766,"Filippov, Anton","Nakamura, Hikaru",2466,2657,2005.04.30,k.o. (blitz),1-0,B92,5.2
1767,"Nakamura, Hikaru","Firouzja, Alireza",2736,2749,2020.12.19,,1-0,D05,12
1768,"Lagno, Katerina","Nakamura, Hikaru",2554,2753,2011.09.14,,0-1,B06,4
1769,"Nakamura, Hikaru","Bacrot, Etienne",2784,2725,2013.06.28,,1-0,B40,3.2
1770,"Esipenko, Andrey","Nakamura, Hikaru",2723,2750,2022.03.28,,0-1,C24,6.2
1771,"Bacrot, Etienne","Nakamura, Hikaru",2713,2778,2012.08.01,swiss,0-1,D46,9
1772,"Nakamura, Hikaru","Paravyan, David",2736,2617,2022.02.20,rapid,1-0,A05,2.1
1773,"Nakamura, Hikaru","Karjakin, Sergey",2805,2773,2019.05.08,blitz,1/2-1/2,,2.2
1774,"Nakamura, Hikaru","Anand, Viswanathan",2776,2773,2014.02.04,tourn (rapid),1-0,A01,2
1775,"Abdusattorov, Nodirbek","Nakamura, Hikaru",2627,2736,2020.07.21,,1-0,C50,7
1776,"Nakamura, Hikaru","Botez, Alexandra",2736,2020,2020.09.08,,1-0,C11,3
1777,"Nakamura, Hikaru","Radjabov, Teimour",2786,2710,2017.05.13,,1/2-1/2,D30,2.2
1778,"Nakamura, Hikaru","Aronian, Levon",2736,2773,2020.05.23,,1/2-1/2,C42,1.12
1779,"Nakamura, Hikaru","Ivanchuk, Vassily",2704,2786,2008.11.01,k.o. (rapid),1-0,E11,3.2
1780,"Carlsen, Magnus","Nakamura, Hikaru",,,2016.06.12,tourn (rapid),1-0,,18
1781,"Nakamura, Hikaru","Vachier Lagrave, Maxime",,,2016.12.16,swiss (rapid),1-0,,7
1782,"Grigoriants, Sergey","Nakamura, Hikaru",2576,2786,2017.05.03,k.o. (blitz),1/2-1/2,E05,1.17
1783,"Kotronias, Vasilios","Nakamura, Hikaru",2603,2699,2009.01.29,swiss,1-0,B19,3
1784,"Nakamura, Hikaru","Caruana, Fabiano",2786,2802,2017.11.02,k.o. (blitz),1-0,B02,2.22
1785,"Eljanov, Pavel","Nakamura, Hikaru",2717,2814,2015.09.25,k.o.,1-0,E05,5.1
1786,"Schneider, Igor","Nakamura, Hikaru",2237,2520,2003.02.17,,1/2-1/2,B90,5
1787,"Nakamura, Hikaru","Dominguez Perez, Leinier",2792,2739,2017.08.18,tourn (blitz),0-1,E06,14
1788,"Nakamura, Hikaru","Ivanchuk, Vassily",2733,2754,2010.10.31,k.o. (rapid),1/2-1/2,C38,3.2
1789,"Ding, Liren","Nakamura, Hikaru",2805,2754,2019.06.29,,1/2-1/2,,4.6
1790,"Grachev, Boris","Nakamura, Hikaru",2612,2736,2020.09.01,,1/2-1/2,A45,2.2
1791,"Nakamura, Hikaru","Ivanchuk, Vassily",2774,2779,2011.03.14,tourn (rapid),1/2-1/2,C08,3
1792,"Nakamura, Hikaru","Lazarne Vajda, Szidonia",2365,2315,2001.02.23,tourn,1-0,C45,8
1793,"Nakamura, Hikaru","Dubov, Daniil",2754,2700,2019.08.01,blitz,1-0,,27.2
1794,"Nakamura, Hikaru","Gelfand, Boris",2787,2695,2018.03.05,tourn (blitz),1-0,A01,4
1795,"Nakamura, Hikaru","Erigaisi, Arjun",2736,2567,2021.04.06,,1-0,A05,1.1
1796,"Nakamura, Hikaru","Lagno, Kateryna",2736,2546,2020.07.07,,1-0,C60,5
1797,"Nakamura, Hikaru","Karjakin, Sergey",2736,2752,2020.05.19,,1-0,A28,1.4
1798,"Nakamura, Hikaru","Aronian, Levon",2736,2782,2021.09.27,,1-0,E91,3.4
1799,"Morozevich, Alexander","Nakamura, Hikaru",2770,2778,2012.07.22,k.o. (blitz),0-1,D00,2.2
1800,"Aronian, Levon","Nakamura, Hikaru",2780,2802,2015.06.25,tourn,0-1,A25,9
1801,"Paravyan, David","Nakamura, Hikaru",2617,2736,2022.02.01,,1/2-1/2,C47,9
1802,"Caruana, Fabiano","Nakamura, Hikaru",2802,2786,2017.11.02,k.o. (blitz),1-0,C65,2.13
1803,"Demchenko, Anna","Nakamura, Hikaru",2654,2750,2022.03.05,rapid,1/2-1/2,C50,8
1804,"Aghasiyev, Kamal","Nakamura, Hikaru",2441,2736,2022.01.04,,0-1,E74,6
1805,"Muradli, Mahammad","Nakamura, Hikaru",2461,2736,2021.07.27,,0-1,A40,7
1806,"Nakamura, Hikaru","Karjakin, Sergey",2776,2760,2015.02.16,,1-0,A33,3
1807,"Nakamura, Hikaru","Howell Rajko Vujatovi, David",2736,2658,2021.03.02,,1-0,A05,8
1808,"Karpeshov, Oleg","Nakamura, Hikaru",2297,2736,2020.12.29,,0-1,B06,4
